"","TF","target"
"2310","Irf8","Spi1"
"2311","Irf8","Tlr11"
"2312","Irf8","Tnf"
"2313","Jun","Myod1"
"2314","Jun","Myb"
"2315","Jun","Nudt1"
"2316","Jun","Mt3"
"2317","Jun","Msx1"
"2318","Jun","Mmp9"
"2319","Jun","Mmp3"
"2320","Jun","Krt12"
"2321","Jun","Prdx6"
"2322","Jun","Apoa1"
"2323","Jun","Apoc3"
"2324","Jun","App"
"2325","Jun","Atp10a"
"2326","Jun","Bcl3"
"2327","Jun","Bdkrb1"
"2328","Jun","Cacna1e"
"2329","Jun","Ccnd1"
"2330","Jun","Ccnd2"
"2331","Jun","Ccnd3"
"2332","Jun","Cd5"
"2333","Jun","Cdk4"
"2334","Jun","Cdk5"
"2335","Jun","Cftr"
"2336","Jun","Col5a1"
"2337","Jun","Col7a1"
"2338","Jun","Col1a1"
"2339","Jun","Crabp1"
"2340","Jun","Csf1"
"2341","Jun","Csf2"
"2342","Jun","Ncan"
"2343","Jun","Ctsl"
"2344","Jun","Dbh"
"2345","Jun","Ecm1"
"2346","Jun","Egr1"
"2347","Jun","Egr2"
"2348","Jun","F3"
"2349","Jun","Fasl"
"2350","Jun","Fgfr1"
"2351","Jun","Fgl2"
"2352","Jun","Figf"
"2353","Jun","Fos"
"2354","Jun","Gad1"
"2355","Jun","Gba"
"2356","Jun","Gja5"
"2357","Jun","Gnrhr"
"2358","Jun","Gria2"
"2359","Jun","Nr3c1"
"2360","Jun","Gstm1"
"2361","Jun","Gzmb"
"2362","Jun","H2-L"
"2363","Jun","Hbegf"
"2364","Jun","Hfe"
"2365","Jun","Slc6a4"
"2366","Jun","Elavl1"
"2367","Jun","Ifnb1"
"2368","Jun","Il12b"
"2369","Jun","Mmp2"
"2370","Jun","Mmp13"
"2371","Jun","Met"
"2372","Jun","Ly9"
"2373","Jun","Ltf"
"2374","Jun","Ldb1"
"2375","Jun","Klf4"
"2376","Jun","Klf1"
"2377","Jun","Jund"
"2378","Jun","Jun"
"2379","Jun","Il9"
"2380","Jun","Il7r"
"2381","Jun","Il6"
"2382","Jun","Il5ra"
"2383","Jun","Il5"
"2384","Jun","Il4"
"2385","Jun","Il2"
"2386","Jun","Il13"
"2387","Jun","Mmp1b"
"2388","Jun","Mmp1a"
"2389","Jun","Nacc1"
"2390","Jun","LOC640611"
"2391","Jun","Prdx5"
"2392","Jun","Rdh7"
"2393","Jun","Prdx3"
"2394","Jun","Mapk3"
"2395","Jun","Ifi205"
"2396","Jun","Vim"
"2397","Jun","Vegfc"
"2398","Jun","Vegfb"
"2399","Jun","Vegfa"
"2400","Jun","Ucp2"
"2401","Jun","Ttr"
"2402","Jun","Trp53-ps"
"2403","Jun","Tnfrsf8"
"2404","Jun","Tnf"
"2405","Jun","Tlr4"
"2406","Jun","Timp1"
"2407","Jun","Th"
"2408","Jun","Tgm1"
"2409","Jun","Tff3"
"2410","Jun","Tesk1"
"2411","Jun","Tapbp"
"2412","Jun","Sdc4"
"2413","Jun","Sdc1"
"2414","Jun","Star"
"2415","Jun","Spp1"
"2416","Jun","Slc20a1"
"2417","Jun","Sftpb"
"2418","Jun","Sfpi1"
"2419","Jun","Cxcl2"
"2420","Jun","Relb"
"2421","Jun","Rela"
"2422","Jun","Rdh16"
"2423","Jun","Ptgs2"
"2424","Jun","Ptgs1"
"2425","Jun","Prh1"
"2426","Jun","Prkar1b"
"2427","Jun","Ppara"
"2428","Jun","Plau"
"2429","Jun","Pgf"
"2430","Jun","Pah"
"2431","Jun","Tnfrsf11b"
"2432","Jun","Olfr54"
"2433","Jun","Nrf1"
"2434","Jun","Nos2"
"2435","Jun","Klk1b4"
"2436","Jun","Nfkb1"
"2437","Jun","Nfe2l1"
"2438","Jun","Nfatc1"
"2439","Jun","Nat2"
"2440","Jun","Emilin1"
"2441","Jun","Slc38a1"
"2442","Jun","Rdh1"
"2443","Jun","Aanat"
"2444","Jun","Acp5"
"2445","Jun","Crisp1"
"2446","Jun","Aldh1a1"
"2447","Jun","Aldh3a1"
"2448","Jun","Angpt2"
"2449","Jun","Aqp5"
"2450","Jun","Asah1"
"2451","Jun","B4galnt1"
"2452","Jun","Bmp2"
"2453","Jun","C1qtnf3"
"2454","Jun","Cat"
"2455","Jun","Ccl12"
"2456","Jun","Ccl2"
"2457","Jun","Ccl5"
"2458","Jun","Cd14"
"2459","Jun","Cdkn2a"
"2460","Jun","Cebpd"
"2461","Jun","Col10a1"
"2462","Jun","Col3a1"
"2463","Jun","Crh"
"2464","Jun","Csf1r"
"2465","Jun","Ctse"
"2466","Jun","Ctsk"
"2467","Jun","Cxcl1"
"2468","Jun","Cxcl15"
"2469","Jun","Cyp11a1"
"2470","Jun","Cyp19a1"
"2471","Jun","Dcstamp"
"2472","Jun","Defb2"
"2473","Jun","Dmtf1"
"2474","Jun","Eno2"
"2475","Jun","Esr1"
"2476","Jun","Fam89b"
"2477","Jun","Fgf7"
"2478","Jun","Fosl1"
"2479","Jun","Gast"
"2480","Jun","Gclc"
"2481","Jun","Gfap"
"2482","Jun","Slc2a1"
"2483","Jun","Gnrh1"
"2484","Jun","Hmgcr"
"2485","Jun","Hmox1"
"2486","Jun","Icam1"
"2487","Jun","Ifng"
"2488","Jun","Ifne"
"2489","Jun","Igk"
"2490","Jun","Il11"
"2491","Jun","Il1b"
"2492","Jun","Il23a"
"2493","Jun","Il24"
"2494","Jun","Il27"
"2495","Jun","Il3"
"2496","Jun","Itga5"
"2497","Jun","Ivl"
"2498","Jun","Jdp2"
"2499","Jun","Krt18"
"2500","Jun","Lor"
"2501","Jun","Maf"
"2502","Jun","Mapk8"
"2503","Jun","Mir18b"
"2504","Jun","Mir23a"
"2505","Jun","Mmp12"
"2506","Jun","Mmp19"
"2507","Jun","Mmp7"
"2508","Jun","Msr1"
"2509","Jun","Nck2"
"2510","Jun","Nefl"
"2511","Jun","Nfe2l2"
"2512","Jun","Ngf"
"2513","Jun","Odc1"
"2514","Jun","Pdk1"
"2515","Jun","Pea15a"
"2516","Jun","Penk"
"2517","Jun","Phex"
"2518","Jun","Plaur"
"2519","Jun","Plin2"
"2520","Jun","Ppp1r3b"
"2521","Jun","Prdm1"
"2522","Jun","Ptpn4"
"2523","Jun","Nectin2"
"2524","Jun","Rab18"
"2525","Jun","Serpinb5"
"2526","Jun","Serpine1"
"2527","Jun","Spi1"
"2528","Jun","Sirt1"
"2529","Jun","Slc8a1"
"2530","Jun","Smurf1"
"2531","Jun","Socs3"
"2532","Jun","Src"
"2533","Jun","Srxn1"
"2534","Jun","Tbp"
"2535","Jun","Tff2"
"2536","Jun","Tgfb1"
"2537","Jun","Tnfsf11"
"2538","Jun","Tpr"
"2539","Jun","Tpsab1"
"2540","Jun","Trp53"
"2541","Jun","Trp73"
"2542","Jun","Twist1"
"2543","Jun","Wee1"
"2544","Jun","Slc39a14"
"2545","Junb","Il12b"
"2546","Junb","Ccnd1"
"2547","Junb","Ctsk"
"2548","Junb","Foxp3"
"2549","Junb","Il31"
"2550","Junb","Il4"
"2551","Junb","Mmp2"
"2552","Junb","Myl9"
"2553","Junb","Plau"
"2554","Junb","Serpine1"
"2555","Jund","Il5"
"2556","Jund","Il4"
"2557","Jund","Jun"
"2558","Jund","Il6"
"2559","Jund","Th"
"2560","Jund","Sftpb"
"2561","Jund","Plau"
"2562","Jund","Ccl5"
"2563","Jund","Cyr61"
"2564","Jund","Gcm2"
"2565","Jund","Il11"
"2566","Jund","Mmp2"
"2567","Jund","Tcirg1"
"2568","Jup","Ppard"
"2569","Jup","Ccnd1"
"2570","Jup","Myc"
"2571","Lef1","Jun"
"2572","Lef1","Fosl1"
"2573","Lef1","Ccnd3"
"2574","Lef1","Ccnd2"
"2575","Lef1","Ccnd1"
"2576","Lef1","Myc"
"2577","Lef1","Mmp7"
"2578","Lef1","Mitf"
"2579","Lef1","Birc5"
"2580","Lef1","Rag2"
"2581","Lef1","Ppard"
"2582","Lef1","COX2"
"2583","Lef1","Ccl7"
"2584","Lef1","Cdh1"
"2585","Lef1","Cdx4"
"2586","Lef1","Col11a1"
"2587","Lef1","Col2a1"
"2588","Lef1","Ctnnb1"
"2589","Lef1","Dkk1"
"2590","Lef1","Dll1"
"2591","Lef1","Dsg4"
"2592","Lef1","Elane"
"2593","Lef1","Fgf18"
"2594","Lef1","Foxj1"
"2595","Lef1","Hes7"
"2596","Lef1","Il13"
"2597","Lef1","Il4"
"2598","Lef1","Il5"
"2599","Lef1","Lrp5"
"2600","Lef1","Mesp1"
"2601","Lef1","Mmp13"
"2602","Lef1","Msx2"
"2603","Lef1","Ncam1"
"2604","Lef1","Neurog1"
"2605","Lef1","Ovol1"
"2606","Lef1","Pou1f1"
"2607","Lef1","Pou5f1"
"2608","Lef1","Ptgs2"
"2609","Lef1","Runx2"
"2610","Lef1","Tcf3"
"2611","Lef1","Zbtb16"
"2612","LOC100047997","Pcna"
"2613","LOC100047997","Crh"
"2614","LOC100047997","Pdyn"
"2615","LOC100047997","Npy"
"2616","LOC100047997","Arc"
"2617","LOC100047997","Bcl2"
"2618","LOC100047997","Bdnf"
"2619","LOC100047997","Fos"
"2620","LOC100047997","Fosb"
"2621","LOC100047997","Mcl1"
"2622","Mafa","Ins2"
"2623","Mafa","Pdx1"
"2624","Mafa","Ins1"
"2625","Mafa","G6pc2"
"2626","Mafa","Glp1r"
"2627","Mafa","Nkx6-1"
"2628","Mafa","Nrf1"
"2629","Mafa","Pcsk1"
"2630","Mafa","Pcx"
"2631","Mafa","Slc2a2"
"2632","Mapk1","Il23a"
"2633","Mapk1","Ccnd1"
"2634","Mapk1","Cdk4"
"2635","Mapk1","Il12a"
"2636","Mapk1","Il12b"
"2637","Mapk1","Il18"
"2638","Mapk1","Il1a"
"2639","Mapk1","Il1b"
"2640","Mapk1","Il6"
"2641","Mapk1","Nos2"
"2642","Mapk1","Pdyn"
"2643","Mapk1","Tnf"
"2644","Mapk1","LOC640611"
"2645","Mapk1","Egr1"
"2646","Mapk10","Il6"
"2647","Mapk10","Il23a"
"2648","Mapk10","Tnf"
"2649","Mapk10","Nos2"
"2650","Mapk10","Smad4"
"2651","Mapk10","Jun"
"2652","Mapk10","Il1b"
"2653","Mapk10","Il1a"
"2654","Mapk10","Il18"
"2655","Mapk10","Il12b"
"2656","Mapk10","Il12a"
"2657","Mapk11","Il6"
"2658","Mapk11","Il1b"
"2659","Mapk11","Il1a"
"2660","Mapk11","Il18"
"2661","Mapk11","Il12b"
"2662","Mapk11","Il12a"
"2663","Mapk11","Il23a"
"2664","Mapk11","Tnf"
"2665","Mapk11","Nos2"
"2666","Mapk12","Il18"
"2667","Mapk12","Tnf"
"2668","Mapk12","Il23a"
"2669","Mapk12","Il12b"
"2670","Mapk12","Il12a"
"2671","Mapk12","Nos2"
"2672","Mapk12","Il6"
"2673","Mapk12","Il1b"
"2674","Mapk12","Il1a"
"2675","Mapk13","Tnf"
"2676","Mapk13","Il6"
"2677","Mapk13","Nos2"
"2678","Mapk13","Il1a"
"2679","Mapk13","Il1b"
"2680","Mapk13","Il18"
"2681","Mapk13","Il12b"
"2682","Mapk13","Il12a"
"2683","Mapk13","Il23a"
"2684","Mapk14","Il23a"
"2685","Mapk14","Il12a"
"2686","Mapk14","Il12b"
"2687","Mapk14","Il18"
"2688","Mapk14","Il1a"
"2689","Mapk14","Il1b"
"2690","Mapk14","Il6"
"2691","Mapk14","Nos2"
"2692","Mapk14","Tnf"
"2693","Mapk14","Egr1"
"2694","Mapk3","Pdyn"
"2695","Mapk3","Il18"
"2696","Mapk3","Ccnd1"
"2697","Mapk3","Cdk4"
"2698","Mapk3","Il12a"
"2699","Mapk3","Il12b"
"2700","Mapk3","Il23a"
"2701","Mapk3","LOC640611"
"2702","Mapk3","Tnf"
"2703","Mapk3","Nos2"
"2704","Mapk3","Il6"
"2705","Mapk3","Il1b"
"2706","Mapk3","Il1a"
"2707","Mapk8","Il18"
"2708","Mapk8","Il23a"
"2709","Mapk8","Tnf"
"2710","Mapk8","Nos2"
"2711","Mapk8","Smad4"
"2712","Mapk8","Jun"
"2713","Mapk8","Il12b"
"2714","Mapk8","Il12a"
"2715","Mapk8","Il6"
"2716","Mapk8","Il1b"
"2717","Mapk8","Il1a"
"2718","Mapk9","Il18"
"2719","Mapk9","Il1a"
"2720","Mapk9","Nos2"
"2721","Mapk9","Tnf"
"2722","Mapk9","Il23a"
"2723","Mapk9","Il1b"
"2724","Mapk9","Il6"
"2725","Mapk9","Jun"
"2726","Mapk9","Smad4"
"2727","Mapk9","Il12a"
"2728","Mapk9","Il12b"
"2729","Max","LOC640611"
"2730","Max","Cdk4"
"2731","Max","Ccnd1"
"2732","Max","Cks1b"
"2733","Max","Cdk6"
"2734","Max","Atxn3"
"2735","Max","Bax"
"2736","Max","Cad"
"2737","Max","Ccnb1"
"2738","Max","Cebpd"
"2739","Max","Odc1"
"2740","Max","Trp53"
"2741","Mitf","Dct"
"2742","Mitf","Tyrp1"
"2743","Mitf","Tyr"
"2744","Mitf","Acp5"
"2745","Mitf","Best1"
"2746","Mitf","Cd40"
"2747","Mitf","Cdkn1a"
"2748","Mitf","Clcn7"
"2749","Mitf","Ctsk"
"2750","Mitf","Dcstamp"
"2751","Mitf","Dkk3"
"2752","Mitf","Fgf15"
"2753","Mitf","Fos"
"2754","Mitf","Gpr143"
"2755","Mitf","Irf4"
"2756","Mitf","Itga4"
"2757","Mitf","Met"
"2758","Mitf","Ngfr"
"2759","Mitf","Ostm1"
"2760","Mitf","Pax4"
"2761","Mitf","Pax6"
"2762","Mitf","Pik3r1"
"2763","Mitf","Pmel"
"2764","Mitf","Sdc1"
"2765","Mitf","Slc2a2"
"2766","Mitf","Slc45a2"
"2767","Mitf","Tbx2"
"2768","Mitf","Trpm1"
"2769","Msx1","Cga"
"2770","Msx1","Id1"
"2771","Msx1","Atoh1"
"2772","Msx1","Bmp4"
"2773","Msx1","Ets1"
"2774","Msx1","Fgf3"
"2775","Msx1","Myocd"
"2776","Msx1","Pax3"
"2777","Msx1","Ptch1"
"2778","Msx1","Shh"
"2779","Msx1","Srf"
"2780","Msx1","Stra8"
"2781","Msx1","Tagln"
"2782","Myb","Pdcd4"
"2783","Myb","Raf1"
"2784","Myb","Acta2"
"2785","Myb","Bak1"
"2786","Myb","Bcl2"
"2787","Myb","Runx2"
"2788","Myb","Ccnd2"
"2789","Myb","Cd4"
"2790","Myb","Cd5"
"2791","Myb","Cdk1"
"2792","Myb","Cdkn1b"
"2793","Myb","Cdkn2b"
"2794","Myb","Col1a1"
"2795","Myb","Crebbp"
"2796","Myb","Emr1"
"2797","Myb","Epo"
"2798","Myb","Epx"
"2799","Myb","Erf"
"2800","Myb","Fgf4"
"2801","Myb","Gata1"
"2802","Myb","Gstm1"
"2803","Myb","Gstm2"
"2804","Myb","Hdc"
"2805","Myb","Hhex"
"2806","Myb","Igfbp5"
"2807","Myb","Il3ra"
"2808","Myb","Kit"
"2809","Myb","Anpep"
"2810","Myb","Mpo"
"2811","Myb","Myc"
"2812","Myb","Nras"
"2813","Myb","Igbp1"
"2814","Myb","Pla2g4a"
"2815","Myb","Eif2ak2"
"2816","Myb","Ptgs1"
"2817","Myb","Ptgs2"
"2818","Myb","Rag2"
"2819","Myb","Rara"
"2820","Myb","Rarg"
"2821","Myb","Sftpa1"
"2822","Myb","St6galnac1"
"2823","Myb","Smarcc1"
"2824","Myb","Rarb"
"2825","Myb","Tnfrsf10b"
"2826","Myb","Uchl1"
"2827","Myb","Upp1"
"2828","Myb","Etf1"
"2829","Myb","Dmtf1"
"2830","Myb","Mapk3"
"2831","Myb","Ppia"
"2832","Myb","Elane"
"2833","Myb","Pbsn"
"2834","Myb","Nol3"
"2835","Myb","Cdkn1a"
"2836","Myb","Csf1r"
"2837","Myb","Csf3r"
"2838","Myb","H2afz"
"2839","Myb","Ppm1a"
"2840","Myb","Prtn3"
"2841","Myb","Rfx2"
"2842","Myb","Snai2"
"2843","Mybl1","Ccna1"
"2844","Mybl1","Rfx2"
"2845","Mybl2","Fgf4"
"2846","Mybl2","Lox"
"2847","Mybl2","Col1a1"
"2848","Mybl2","Sftpa1"
"2849","Mybl2","Uchl1"
"2850","Mybl2","Pla2g4a"
"2851","Mybl2","Adora2b"
"2852","Mybl2","Adra2b"
"2853","Mybl2","Ccna1"
"2854","Mybl2","Col5a2"
"2855","Mybl2","Eln"
"2856","Mybl2","Erbb2"
"2857","Mybl2","Igfbp5"
"2858","Mybl2","Lin9"
"2859","Mybl2","Mip"
"2860","Mybl2","Pou5f1"
"2861","Mybl2","Prrc2a"
"2862","Mybl2","Rfx2"
"2863","Myc","Mmp1a"
"2864","Myc","Myct1"
"2865","Myc","LOC640611"
"2866","Myc","Cks1b"
"2867","Myc","Rpl3"
"2868","Myc","Prdx3"
"2869","Myc","Bcat1"
"2870","Myc","Ccnd1"
"2871","Myc","Ccnd2"
"2872","Myc","Cdc25a"
"2873","Myc","Cdk4"
"2874","Myc","Cdk6"
"2875","Myc","Cdkn2b"
"2876","Myc","Cstb"
"2877","Myc","Dffb"
"2878","Myc","Eif2s1"
"2879","Myc","Eif4e"
"2880","Myc","Emp1"
"2881","Myc","Eno1"
"2882","Myc","Erbb2"
"2883","Myc","Fasl"
"2884","Myc","Figf"
"2885","Myc","Gapdh"
"2886","Myc","Hmga1"
"2887","Myc","Id2"
"2888","Myc","Irf9"
"2889","Myc","Mmp2"
"2890","Myc","Mmp9"
"2891","Myc","Ncl"
"2892","Myc","Nme1"
"2893","Myc","Nme2"
"2894","Myc","Npm1"
"2895","Myc","Nras"
"2896","Myc","Odc1"
"2897","Myc","Pax3"
"2898","Myc","Pdgfb"
"2899","Myc","Pgf"
"2900","Myc","Pola2"
"2901","Myc","Ptma"
"2902","Myc","Shmt1"
"2903","Myc","Slc1a3"
"2904","Myc","Slc2a1"
"2905","Myc","Dntt"
"2906","Myc","Tert"
"2907","Myc","Vegfa"
"2908","Myc","Vegfb"
"2909","Myc","Vegfc"
"2910","Myc","Nbn"
"2911","Myc","Ccnb1"
"2912","Myc","mmu-miR-429-3p"
"2913","Myc","mmu-miR-200c-3p"
"2914","Myc","mmu-miR-200a-3p"
"2915","Myc","mmu-miR-200b-3p"
"2916","Myc","mmu-miR-141-3p"
"2917","Myc","Mmp1b"
"2918","Myc","Acp5"
"2919","Myc","Bax"
"2920","Myc","Bcl2"
"2921","Myc","Cad"
"2922","Myc","Car1"
"2923","Myc","Cav1"
"2924","Myc","Cdca7"
"2925","Myc","Cdh1"
"2926","Myc","Cdkn1a"
"2927","Myc","Cdkn2a"
"2928","Myc","Cebpd"
"2929","Myc","Dkk1"
"2930","Myc","Eed"
"2931","Myc","Ezh2"
"2932","Myc","Hdac2"
"2933","Myc","Hnrnpa1"
"2934","Myc","Hnrnpa2b1"
"2935","Myc","Mir122"
"2936","Myc","Mir18b"
"2937","Myc","Mta1"
"2938","Myc","Mxi1"
"2939","Myc","Myc"
"2940","Myc","Ndrg1"
"2941","Myc","Nfia"
"2942","Myc","Nop56"
"2943","Myc","Nrgn"
"2944","Myc","Pdgfrb"
"2945","Myc","Rhoa"
"2946","Myc","Slc11a1"
"2947","Myc","Slc1a2"
"2948","Myc","Snai1"
"2949","Myc","Suz12"
"2950","Myc","Tfam"
"2951","Myc","Timp3"
"2952","Myc","Trp53"
"2953","Myc","Trrap"
"2954","Myc","Wnt4"
"2955","Myc","Zbtb17"
"2956","Myc","Zfp36"
"2957","Myd88","Il12a"
"2958","Myd88","Cxcl1"
"2959","Myd88","Ifna1"
"2960","Myd88","Ifna11"
"2961","Myd88","Ifna2"
"2962","Myd88","Ifna4"
"2963","Myd88","Ifna5"
"2964","Myd88","Ifna6"
"2965","Myd88","Ifna7"
"2966","Myd88","Ifna9"
"2967","Myd88","Ifnab"
"2968","Myd88","Ifnb1"
"2969","Myd88","Il12b"
"2970","Myd88","Il1b"
"2971","Myd88","Il6"
"2972","Myd88","Cxcl2"
"2973","Myd88","Tnf"
"2974","Myd88","Ifna13"
"2975","Myd88","Gm12597"
"2976","Myd88","Ifna12"
"2977","Myd88","Ifna14"
"2978","Neurod1","Gck"
"2979","Neurod1","Ins2"
"2980","Neurod1","Ins1"
"2981","Neurod1","Iapp"
"2982","Neurod1","Atoh1"
"2983","Neurod1","G6pc2"
"2984","Neurod1","Insm2"
"2985","Neurod1","Mgat5b"
"2986","Neurod1","Nnat"
"2987","Neurod1","Pax6"
"2988","Neurod1","Pdx1"
"2989","Neurod1","Rnd2"
"2990","Neurod1","Sct"
"2991","Neurod1","St18"
"2992","Neurog3","Pax4"
"2993","Neurog3","Neurod1"
"2994","Neurog3","Nkx2-2"
"2995","Neurog3","Pax6"
"2996","Neurog3","Atoh8"
"2997","Neurog3","Vsx2"
"2998","Neurog3","Insm1"
"2999","Neurog3","Insm2"
"3000","Nfat5","Tnf"
"3001","Nfat5","Akr1b3"
"3002","Nfat5","Bax"
"3003","Nfat5","Bcl2"
"3004","Nfat5","Vegfc"
"3005","Nfatc1","Tnf"
"3006","Nfatc1","Aqp2"
"3007","Nfatc1","B3gat1"
"3008","Nfatc1","Bmp7"
"3009","Nfatc1","Cx3cr1"
"3010","Nfatc1","Csf2"
"3011","Nfatc1","Dcstamp"
"3012","Nfatc1","Foxp3"
"3013","Nfatc1","Il12b"
"3014","Nfatc1","Il2"
"3015","Nfatc1","Il2ra"
"3016","Nfatc1","Il4"
"3017","Nfatc1","Itgb3"
"3018","Nfatc1","Oscar"
"3019","Nfatc1","Pag1"
"3020","Nfatc2","Tnf"
"3021","Nfatc2","Acp5"
"3022","Nfatc2","Bace1"
"3023","Nfatc2","Bcl2a1a"
"3024","Nfatc2","Cx3cr1"
"3025","Nfatc2","Ccna2"
"3026","Nfatc2","Ccr9"
"3027","Nfatc2","Csf2"
"3028","Nfatc2","Egr3"
"3029","Nfatc2","Icos"
"3030","Nfatc2","Ifng"
"3031","Nfatc2","Il10"
"3032","Nfatc2","Il12b"
"3033","Nfatc2","Il13"
"3034","Nfatc2","Il2"
"3035","Nfatc2","Il21"
"3036","Nfatc2","Il2ra"
"3037","Nfatc2","Il31"
"3038","Nfatc2","Il4"
"3039","Nfatc2","Il9"
"3040","Nfatc2","Nfatc1"
"3041","Nfatc3","Tnf"
"3042","Nfatc3","B3gat1"
"3043","Nfatc3","Il2"
"3044","Nfatc3","Mir23a"
"3045","Nfatc4","Tnf"
"3046","Nfatc4","B3gat1"
"3047","Nfatc4","Myoz1"
"3048","Nfatc4","Myoz2"
"3049","Nfatc4","Ptgs2"
"3050","Nfia","Col1a2"
"3051","Nfia","Mbp"
"3052","Nfia","Fam89b"
"3053","Nfia","Gabra6"
"3054","Nfia","Gfap"
"3055","Nfia","Hgf"
"3056","Nfia","Slc2a4"
"3057","Nfic","Clu"
"3058","Nfic","Col2a1"
"3059","Nfic","Col1a1"
"3060","Nfic","Col1a2"
"3061","Nfic","Crygc"
"3062","Nfic","Csf1"
"3063","Nfic","Cyp1a1"
"3064","Nfic","Cyp2a5"
"3065","Nfic","F7"
"3066","Nfic","Fcgrt"
"3067","Nfic","Fos"
"3068","Nfic","Gabra6"
"3069","Nfic","Gfap"
"3070","Nfic","B4galt1"
"3071","Nfic","Gpam"
"3072","Nfic","Hbb-b1"
"3073","Nfic","Hgf"
"3074","Nfic","Hmga2"
"3075","Nfic","Htr3a"
"3076","Nfic","Ifngr2"
"3077","Nfic","Igfbp5"
"3078","Nfic","Il5"
"3079","Nfic","Ldhc"
"3080","Nfic","Mbp"
"3081","Nfic","Mdh2"
"3082","Nfic","Mdh1"
"3083","Nfic","Mt1"
"3084","Nfic","Mt3"
"3085","Nfic","Myh11"
"3086","Nfic","Myog"
"3087","Nfic","Ncam1"
"3088","Nfic","Nefm"
"3089","Nfic","Omp"
"3090","Nfic","Pah"
"3091","Nfic","Pkd2"
"3092","Nfic","Pklr"
"3093","Nfic","Prl3d1"
"3094","Nfic","Plat"
"3095","Nfic","Pomc"
"3096","Nfic","Prg2"
"3097","Nfic","Ccl2"
"3098","Nfic","Sftpb"
"3099","Nfic","Sftpc"
"3100","Nfic","Sgca"
"3101","Nfic","Lcn8"
"3102","Nfic","Ski"
"3103","Nfic","Sod2"
"3104","Nfic","Slc2a4"
"3105","Nfic","Tnc"
"3106","Nfic","Trp53-ps"
"3107","Nfic","Nr1h3"
"3108","Nfic","Wap"
"3109","Nfic","Mapk3"
"3110","Nfic","Slc2a8"
"3111","Nfic","Skiv2l"
"3112","Nfic","Ada"
"3113","Nfic","Afp"
"3114","Nfic","Alb"
"3115","Nfic","Apoa1"
"3116","Nfic","Apoc3"
"3117","Nfic","Akr1b7"
"3118","Nfic","Runx2"
"3119","Nfic","Dspp"
"3120","Nfic","Fam89b"
"3121","Nfic","Klf4"
"3122","Nfic","Pdgfa"
"3123","Nfic","Pdgfra"
"3124","Nfkb1","Apoa1"
"3125","Nfkb1","Il23a"
"3126","Nfkb1","Nol3"
"3127","Nfkb1","Mogs"
"3128","Nfkb1","Ebi3"
"3129","Nfkb1","Birc7"
"3130","Nfkb1","Tnfsf15"
"3131","Nfkb1","Zfp354c"
"3132","Nfkb1","Sh2d3c"
"3133","Nfkb1","Tlr2"
"3134","Nfkb1","Ces2c"
"3135","Nfkb1","Wt1"
"3136","Nfkb1","Vegfc"
"3137","Nfkb1","Vegfb"
"3138","Nfkb1","Vegfa"
"3139","Nfkb1","Vcam1"
"3140","Nfkb1","Ugcg"
"3141","Nfkb1","Ube2h"
"3142","Nfkb1","Trp53-ps"
"3143","Nfkb1","Traf6"
"3144","Nfkb1","Traf5"
"3145","Nfkb1","Traf4"
"3146","Nfkb1","Traf3"
"3147","Nfkb1","Traf2"
"3148","Nfkb1","Traf1"
"3149","Nfkb1","Tnfaip3"
"3150","Nfkb1","Tnf"
"3151","Nfkb1","Tert"
"3152","Nfkb1","Tbxa2r"
"3153","Nfkb1","Tapbp"
"3154","Nfkb1","Tal1"
"3155","Nfkb1","Sdc4"
"3156","Nfkb1","Cxcl2"
"3157","Nfkb1","Ccl5"
"3158","Nfkb1","Ccl4"
"3159","Nfkb1","Ccl3"
"3160","Nfkb1","Relb"
"3161","Nfkb1","Rel"
"3162","Nfkb1","Rdh16"
"3163","Nfkb1","Ptgs2"
"3164","Nfkb1","Ptgs1"
"3165","Nfkb1","Ptger2"
"3166","Nfkb1","Atp12a"
"3167","Nfkb1","Eif2ak2"
"3168","Nfkb1","Plau"
"3169","Nfkb1","Pgf"
"3170","Nfkb1","Pax8"
"3171","Nfkb1","Oprd1"
"3172","Nfkb1","Nos2"
"3173","Nfkb1","Nfkbia"
"3174","Nfkb1","Nfkb2"
"3175","Nfkb1","Gadd45b"
"3176","Nfkb1","Myc"
"3177","Nfkb1","Myb"
"3178","Nfkb1","Nudt1"
"3179","Nfkb1","Mmp9"
"3180","Nfkb1","Mmp2"
"3181","Nfkb1","Cxcl9"
"3182","Nfkb1","Madcam1"
"3183","Nfkb1","Kdr"
"3184","Nfkb1","Il6"
"3185","Nfkb1","Il5"
"3186","Nfkb1","Il4"
"3187","Nfkb1","Il2ra"
"3188","Nfkb1","Il2"
"3189","Nfkb1","Il1rn"
"3190","Nfkb1","Il1b"
"3191","Nfkb1","Il1a"
"3192","Nfkb1","Il18"
"3193","Nfkb1","Il15"
"3194","Nfkb1","Il12b"
"3195","Nfkb1","Il12a"
"3196","Nfkb1","Ifngr2"
"3197","Nfkb1","Ifnb1"
"3198","Nfkb1","Cxcl10"
"3199","Nfkb1","Icam1"
"3200","Nfkb1","Hif1a"
"3201","Nfkb1","Cfb"
"3202","Nfkb1","Cxcl1"
"3203","Nfkb1","Gdnf"
"3204","Nfkb1","Gad1"
"3205","Nfkb1","Figf"
"3206","Nfkb1","Fasl"
"3207","Nfkb1","Fas"
