"","TF","target"
"14354","FOXP3","ADPRH"
"14355","FOXP3","PARP1"
"14356","FOXP3","PARP4"
"14357","FOXP3","ADRB1"
"14358","FOXP3","ADRBK1"
"14359","FOXP3","ADRBK2"
"14360","FOXP3","ADSS"
"14361","FOXP3","AP2A1"
"14362","FOXP3","AGA"
"14363","FOXP3","AHR"
"14364","FOXP3","AIM1"
"14365","FOXP3","ALCAM"
"14366","FOXP3","ABCD2"
"14367","FOXP3","AKR1B1"
"14368","FOXP3","ALOX5AP"
"14369","FOXP3","AMFR"
"14370","FOXP3","AMPD3"
"14371","FOXP3","ANG"
"14372","FOXP3","ANK1"
"14373","FOXP3","ANK3"
"14374","FOXP3","SLC25A4"
"14375","FOXP3","ANXA1"
"14376","FOXP3","ANXA2"
"14377","FOXP3","ANXA6"
"14378","FOXP3","ANXA11"
"14379","FOXP3","AOAH"
"14380","FOXP3","APBB2"
"14381","FOXP3","APC"
"14382","FOXP3","APEX1"
"14383","FOXP3","BIRC2"
"14384","FOXP3","BIRC3"
"14385","FOXP3","APOA1"
"14386","FOXP3","APOD"
"14387","FOXP3","APP"
"14388","FOXP3","FAS"
"14389","FOXP3","FASLG"
"14390","FOXP3","ARF6"
"14391","FOXP3","ARHGAP5"
"14392","FOXP3","ARHGDIB"
"14393","FOXP3","RHOH"
"14394","FOXP3","ARL2"
"14395","FOXP3","ARNT"
"14396","FOXP3","ARRB2"
"14397","FOXP3","ARSA"
"14398","FOXP3","STS"
"14399","FOXP3","ART2P"
"14400","FOXP3","ASPH"
"14401","FOXP3","ASTN1"
"14402","FOXP3","ATF3"
"14403","FOXP3","ATM"
"14404","FOXP3","RERE"
"14405","FOXP3","ATP1A1"
"14406","FOXP3","ATP2A2"
"14407","FOXP3","ATP2B1"
"14408","FOXP3","ATP2B4"
"14409","FOXP3","ATP5B"
"14410","FOXP3","ATP5F1"
"14411","FOXP3","ATP6V1B2"
"14412","FOXP3","ATP6V1G2"
"14413","FOXP3","ALDH7A1P4"
"14414","FOXP3","AUH"
"14415","FOXP3","AXL"
"14416","FOXP3","B2M"
"14417","FOXP3","BACH1"
"14418","FOXP3","BAI3"
"14419","FOXP3","BAK1"
"14420","FOXP3","BBS4"
"14421","FOXP3","BCAT1"
"14422","FOXP3","BCKDHB"
"14423","FOXP3","BCL2"
"14424","FOXP3","BCL2A1"
"14425","FOXP3","BCL2L1"
"14426","FOXP3","BCL6"
"14427","FOXP3","BCL9"
"14428","FOXP3","BFSP1"
"14429","FOXP3","BID"
"14430","FOXP3","PRDM1"
"14431","FOXP3","BLM"
"14432","FOXP3","BMI1"
"14433","FOXP3","BMPR1B"
"14434","FOXP3","BNIP2"
"14435","FOXP3","DST"
"14436","FOXP3","BRAF"
"14437","FOXP3","BRDT"
"14438","FOXP3","ZFP36L1"
"14439","FOXP3","ZFP36L2"
"14440","FOXP3","BST1"
"14441","FOXP3","BTD"
"14442","FOXP3","KLF9"
"14443","FOXP3","BTG1"
"14444","FOXP3","C2"
"14445","FOXP3","C3AR1"
"14446","FOXP3","C4BPA"
"14447","FOXP3","C4BPB"
"14448","FOXP3","OSGIN2"
"14449","FOXP3","C18orf1"
"14450","FOXP3","TMEM50B"
"14451","FOXP3","CA6"
"14452","FOXP3","CACNA1C"
"14453","FOXP3","CACNA1D"
"14454","FOXP3","CACNA2D1"
"14455","FOXP3","CACNB2"
"14456","FOXP3","CACNB4"
"14457","FOXP3","CAD"
"14458","FOXP3","CALCB"
"14459","FOXP3","CALCP"
"14460","FOXP3","CALM1"
"14461","FOXP3","CALM2"
"14462","FOXP3","CALML3"
"14463","FOXP3","CAMK4"
"14464","FOXP3","CAMK2D"
"14465","FOXP3","CAMLG"
"14466","FOXP3","CAPZA1"
"14467","FOXP3","CAPZB"
"14468","FOXP3","CARS"
"14469","FOXP3","CASP2"
"14470","FOXP3","CASP3"
"14471","FOXP3","CASP4"
"14472","FOXP3","CASP8"
"14473","FOXP3","CASP9"
"14474","FOXP3","CASP10"
"14475","FOXP3","RUNX2"
"14476","FOXP3","RUNX1"
"14477","FOXP3","RUNX1T1"
"14478","FOXP3","RUNX3"
"14479","FOXP3","CBFB"
"14480","FOXP3","CBL"
"14481","FOXP3","CBLB"
"14482","FOXP3","CBR1"
"14483","FOXP3","CCBL1"
"14484","FOXP3","CCNA2"
"14485","FOXP3","CCND2"
"14486","FOXP3","CCND3"
"14487","FOXP3","CCNG2"
"14488","FOXP3","CCNT2"
"14489","FOXP3","CD2"
"14490","FOXP3","CD3E"
"14491","FOXP3","CD247"
"14492","FOXP3","CD5"
"14493","FOXP3","CD6"
"14494","FOXP3","CD8A"
"14495","FOXP3","CD27"
"14496","FOXP3","CD28"
"14497","FOXP3","CD80"
"14498","FOXP3","CD86"
"14499","FOXP3","TNFRSF8"
"14500","FOXP3","TNFSF8"
"14501","FOXP3","CD38"
"14502","FOXP3","ENTPD1"
"14503","FOXP3","CD40LG"
"14504","FOXP3","CD44"
"14505","FOXP3","CD48"
"14506","FOXP3","CD53"
"14507","FOXP3","CD58"
"14508","FOXP3","CD69"
"14509","FOXP3","CDK1"
"14510","FOXP3","LRBA"
"14511","FOXP3","CDC6"
"14512","FOXP3","CDC25B"
"14513","FOXP3","CDC25C"
"14514","FOXP3","CDC27"
"14515","FOXP3","CDC42"
"14516","FOXP3","CDH1"
"14517","FOXP3","CDH2"
"14518","FOXP3","CDH4"
"14519","FOXP3","CDH12"
"14520","FOXP3","CDH13"
"14521","FOXP3","CDK6"
"14522","FOXP3","CDKN1B"
"14523","FOXP3","CDKN3"
"14524","FOXP3","CDO1"
"14525","FOXP3","CDR2"
"14526","FOXP3","CENPC1"
"14527","FOXP3","CENPE"
"14528","FOXP3","CENPF"
"14529","FOXP3","CETP"
"14530","FOXP3","CFL1"
"14531","FOXP3","CTSC"
"14532","FOXP3","RCBTB2"
"14533","FOXP3","CHD1"
"14534","FOXP3","CHD2"
"14535","FOXP3","FOXN3"
"14536","FOXP3","CHI3L2"
"14537","FOXP3","CHN2"
"14538","FOXP3","LYST"
"14539","FOXP3","CHRM3"
"14540","FOXP3","CHRNA4"
"14541","FOXP3","CHRNB3"
"14542","FOXP3","CKBP1"
"14543","FOXP3","CLCN1"
"14544","FOXP3","CLCN3"
"14545","FOXP3","CLK1"
"14546","FOXP3","CLTA"
"14547","FOXP3","CLTC"
"14548","FOXP3","CCR1"
"14549","FOXP3","CCR3"
"14550","FOXP3","CCR5"
"14551","FOXP3","CCR6"
"14552","FOXP3","CCR7"
"14553","FOXP3","PLK3"
"14554","FOXP3","CNR1"
"14555","FOXP3","COL4A2"
"14556","FOXP3","COL11A2"
"14557","FOXP3","COL12A1"
"14558","FOXP3","COL15A1"
"14559","FOXP3","COPB1"
"14560","FOXP3","KLF6"
"14561","FOXP3","SLC31A1"
"14562","FOXP3","MAP3K8"
"14563","FOXP3","COX10"
"14564","FOXP3","CPB2"
"14565","FOXP3","CPE"
"14566","FOXP3","CPOX"
"14567","FOXP3","CPS1"
"14568","FOXP3","CREB1"
"14569","FOXP3","CREBBP"
"14570","FOXP3","ATF6B"
"14571","FOXP3","CREM"
"14572","FOXP3","MAPK14"
"14573","FOXP3","CSF2RB"
"14574","FOXP3","CSNK1A1"
"14575","FOXP3","CSNK1E"
"14576","FOXP3","CSNK2B"
"14577","FOXP3","NCAN"
"14578","FOXP3","CTH"
"14579","FOXP3","CTLA4"
"14580","FOXP3","CTNNB1"
"14581","FOXP3","CTNND1"
"14582","FOXP3","CTSH"
"14583","FOXP3","CTSL1"
"14584","FOXP3","CYLD"
"14585","FOXP3","CYP1A1"
"14586","FOXP3","CYP19A1"
"14587","FOXP3","CYP51A1"
"14588","FOXP3","DAB1"
"14589","FOXP3","DAD1"
"14590","FOXP3","CD55"
"14591","FOXP3","DGKA"
"14592","FOXP3","DAPK1"
"14593","FOXP3","DAPK3"
"14594","FOXP3","DARS"
"14595","FOXP3","DCK"
"14596","FOXP3","DCN"
"14597","FOXP3","GADD45A"
"14598","FOXP3","DDOST"
"14599","FOXP3","DDX3X"
"14600","FOXP3","DDX5"
"14601","FOXP3","DDX6"
"14602","FOXP3","DHX15"
"14603","FOXP3","DECR1"
"14604","FOXP3","DHPS"
"14605","FOXP3","DIAPH1"
"14606","FOXP3","DIAPH2"
"14607","FOXP3","DIO1"
"14608","FOXP3","DLG2"
"14609","FOXP3","DLX1"
"14610","FOXP3","DLX2"
"14611","FOXP3","DMD"
"14612","FOXP3","DNAH8"
"14613","FOXP3","DNM2"
"14614","FOXP3","TRDMT1"
"14615","FOXP3","DNMT3B"
"14616","FOXP3","DOCK1"
"14617","FOXP3","DPAGT1"
"14618","FOXP3","DPP4"
"14619","FOXP3","DPP6"
"14620","FOXP3","DPYD"
"14621","FOXP3","DPYSL2"
"14622","FOXP3","DR1"
"14623","FOXP3","ATN1"
"14624","FOXP3","DTNA"
"14625","FOXP3","DTNB"
"14626","FOXP3","HBEGF"
"14627","FOXP3","DUSP2"
"14628","FOXP3","DUSP4"
"14629","FOXP3","DUSP5"
"14630","FOXP3","DUSP6"
"14631","FOXP3","DUT"
"14632","FOXP3","DYRK1A"
"14633","FOXP3","EBF1"
"14634","FOXP3","GPR183"
"14635","FOXP3","ECE1"
"14636","FOXP3","ECT2"
"14637","FOXP3","S1PR1"
"14638","FOXP3","EDNRB"
"14639","FOXP3","PHC1"
"14640","FOXP3","EEF1A1"
"14641","FOXP3","EEF2"
"14642","FOXP3","EIF2D"
"14643","FOXP3","EFNA3"
"14644","FOXP3","EFNA4"
"14645","FOXP3","EFNA5"
"14646","FOXP3","EFNB2"
"14647","FOXP3","EFNB3"
"14648","FOXP3","MEGF9"
"14649","FOXP3","EGR2"
"14650","FOXP3","EIF2S3"
"14651","FOXP3","EIF4A1"
"14652","FOXP3","EIF4E"
"14653","FOXP3","CELA1"
"14654","FOXP3","SERPINB1"
"14655","FOXP3","ELF1"
"14656","FOXP3","ELF2"
"14657","FOXP3","ELK3"
"14658","FOXP3","ELK4"
"14659","FOXP3","EMR1"
"14660","FOXP3","ENO1"
"14661","FOXP3","ENO2"
"14662","FOXP3","ENPEP"
"14663","FOXP3","ENSA"
"14664","FOXP3","SLC29A1"
"14665","FOXP3","EPB41"
"14666","FOXP3","EPHA3"
"14667","FOXP3","EPHA4"
"14668","FOXP3","CLN8"
"14669","FOXP3","ERBB3"
"14670","FOXP3","ERCC1"
"14671","FOXP3","EYA4"
"14672","FOXP3","ERCC5"
"14673","FOXP3","ERG"
"14674","FOXP3","ERN1"
"14675","FOXP3","ESR1"
"14676","FOXP3","ETFA"
"14677","FOXP3","ETS1"
"14678","FOXP3","ETS2"
"14679","FOXP3","ETV3"
"14680","FOXP3","ETV5"
"14681","FOXP3","ETV6"
"14682","FOXP3","EVI2A"
"14683","FOXP3","EVI2B"
"14684","FOXP3","EWSR1"
"14685","FOXP3","EXT1"
"14686","FOXP3","EXTL2"
"14687","FOXP3","EYA2"
"14688","FOXP3","EZH2"
"14689","FOXP3","F2R"
"14690","FOXP3","F5"
"14691","FOXP3","ACSL1"
"14692","FOXP3","PTK2B"
"14693","FOXP3","BPTF"
"14694","FOXP3","FCGR1A"
"14695","FOXP3","FCGR2A"
"14696","FOXP3","FCGR3A"
"14697","FOXP3","FCGR3B"
"14698","FOXP3","FDX1"
"14699","FOXP3","FGF9"
"14700","FOXP3","FGFR1"
"14701","FOXP3","FH"
"14702","FOXP3","FHIT"
"14703","FOXP3","FKBP3"
"14704","FOXP3","FKBP5"
"14705","FOXP3","FOXO1"
"14706","FOXP3","FOXO3"
"14707","FOXP3","FLI1"
"14708","FOXP3","FLII"
"14709","FOXP3","FLNB"
"14710","FOXP3","FLT1"
"14711","FOXP3","NR5A2"
"14712","FOXP3","FTH1P12"
"14713","FOXP3","FUT8"
"14714","FOXP3","KDSR"
"14715","FOXP3","FYB"
"14716","FOXP3","FYN"
"14717","FOXP3","GAB1"
"14718","FOXP3","GABPB1"
"14719","FOXP3","GABRA4"
"14720","FOXP3","GABRR2"
"14721","FOXP3","GAD1"
"14722","FOXP3","GALC"
"14723","FOXP3","GALK1"
"14724","FOXP3","GALK2"
"14725","FOXP3","GALNT1"
"14726","FOXP3","GALNT2"
"14727","FOXP3","GALNT3"
"14728","FOXP3","GAS1"
"14729","FOXP3","GATA3"
"14730","FOXP3","GBP2"
"14731","FOXP3","GBP3"
"14732","FOXP3","GCH1"
"14733","FOXP3","GCNT1"
"14734","FOXP3","GCNT2"
"14735","FOXP3","GFI1"
"14736","FOXP3","B4GALT1"
"14737","FOXP3","GHR"
"14738","FOXP3","GJA3"
"14739","FOXP3","GJA8"
"14740","FOXP3","GK"
"14741","FOXP3","GK3P"
"14742","FOXP3","GPC3"
"14743","FOXP3","GLB1"
"14744","FOXP3","GCLC"
"14745","FOXP3","GCLM"
"14746","FOXP3","GLG1"
"14747","FOXP3","GLI1"
"14748","FOXP3","GLO1"
"14749","FOXP3","GLS"
"14750","FOXP3","GLRX"
"14751","FOXP3","GLUD1"
"14752","FOXP3","GMDS"
"14753","FOXP3","GMFB"
"14754","FOXP3","GNAO1"
"14755","FOXP3","GNAQ"
"14756","FOXP3","GNAS"
"14757","FOXP3","GNG3"
"14758","FOXP3","GNG4"
"14759","FOXP3","GOLGB1"
"14760","FOXP3","GPD2"
"14761","FOXP3","CCR10"
"14762","FOXP3","PRLHR"
"14763","FOXP3","GPR15"
"14764","FOXP3","GPR18"
"14765","FOXP3","GPR19"
"14766","FOXP3","GPR31"
"14767","FOXP3","GPR37"
"14768","FOXP3","GRK5"
"14769","FOXP3","GPX2"
"14770","FOXP3","GRB2"
"14771","FOXP3","RAPGEF1"
"14772","FOXP3","GRID1"
"14773","FOXP3","GRID2"
"14774","FOXP3","GRIK2"
"14775","FOXP3","NR3C1"
"14776","FOXP3","ARHGAP35"
"14777","FOXP3","GRM1"
"14778","FOXP3","GRM7"
"14779","FOXP3","GRSF1"
"14780","FOXP3","GSK3B"
"14781","FOXP3","GSN"
"14782","FOXP3","GSPT1"
"14783","FOXP3","GSR"
"14784","FOXP3","GSTA4"
"14785","FOXP3","GSTZ1"
"14786","FOXP3","GTF2A1"
"14787","FOXP3","GTF2B"
"14788","FOXP3","GTF2F2"
"14789","FOXP3","GTF3A"
"14790","FOXP3","GUCY2C"
"14791","FOXP3","GYPC"
"14792","FOXP3","GYS2"
"14793","FOXP3","GZMA"
"14794","FOXP3","GZMK"
"14795","FOXP3","HIST1H1C"
"14796","FOXP3","HIST1H1D"
"14797","FOXP3","HIST1H1E"
"14798","FOXP3","HIST1H1B"
"14799","FOXP3","HIST1H1T"
"14800","FOXP3","HIST1H2AE"
"14801","FOXP3","HIST1H2AD"
"14802","FOXP3","H2AFX"
"14803","FOXP3","HIST1H2BD"
"14804","FOXP3","HIST1H2BB"
"14805","FOXP3","H3F3A"
"14806","FOXP3","H3F3B"
"14807","FOXP3","HIST1H1A"
"14808","FOXP3","HADHAP1"
"14809","FOXP3","HCLS1"
"14810","FOXP3","HDAC1"
"14811","FOXP3","HDLBP"
"14812","FOXP3","HEXB"
"14813","FOXP3","CFH"
"14814","FOXP3","HFE"
"14815","FOXP3","NRG1"
"14816","FOXP3","HIF1A"
"14817","FOXP3","UBE2K"
"14818","FOXP3","HINT1"
"14819","FOXP3","HIVEP1"
"14820","FOXP3","HIVEP2"
"14821","FOXP3","HK1"
"14822","FOXP3","MNX1"
"14823","FOXP3","HLA-DQB1"
"14824","FOXP3","HLF"
"14825","FOXP3","HLA-E"
"14826","FOXP3","MR1"
"14827","FOXP3","HMBS"
"14828","FOXP3","HMGB1"
"14829","FOXP3","HMGB2"
"14830","FOXP3","HMMR"
"14831","FOXP3","HMOX2"
"14832","FOXP3","HMX2"
"14833","FOXP3","FOXA2"
"14834","FOXP3","HNRNPA2B1"
"14835","FOXP3","HNRNPC"
"14836","FOXP3","HNRNPD"
"14837","FOXP3","HNRNPF"
"14838","FOXP3","HNRNPH3"
"14839","FOXP3","HNRNPK"
"14840","FOXP3","HPCAL1"
"14841","FOXP3","HPGD"
"14842","FOXP3","AGFG1"
"14843","FOXP3","HRES1"
"14844","FOXP3","HRH2"
"14845","FOXP3","HES1"
"14846","FOXP3","HSD11B1"
"14847","FOXP3","HSF4"
"14848","FOXP3","HSPA1A"
"14849","FOXP3","HSPA1B"
"14850","FOXP3","HSPA1L"
"14851","FOXP3","HSPA6"
"14852","FOXP3","HSPA7"
"14853","FOXP3","HSPA8"
"14854","FOXP3","IGSF3"
"14855","FOXP3","HSP90AB1"
"14856","FOXP3","HSPD1"
"14857","FOXP3","HSPE1"
"14858","FOXP3","FOXN2"
"14859","FOXP3","HTR2B"
"14860","FOXP3","ICA1"
"14861","FOXP3","ICAM2"
"14862","FOXP3","IRF8"
"14863","FOXP3","ID2"
"14864","FOXP3","ID3"
"14865","FOXP3","IDE"
"14866","FOXP3","IDH1"
"14867","FOXP3","IDI1"
"14868","FOXP3","IDS"
"14869","FOXP3","IFI16"
"14870","FOXP3","IFIT2"
"14871","FOXP3","IFNAR2"
"14872","FOXP3","IFNG"
"14873","FOXP3","IFNGR2"
"14874","FOXP3","IGF1"
"14875","FOXP3","IGF1R"
"14876","FOXP3","IGF2R"
"14877","FOXP3","IGHA1"
"14878","FOXP3","IGHD"
"14879","FOXP3","IGHG1"
"14880","FOXP3","IGHG3"
"14881","FOXP3","IGHM"
"14882","FOXP3","IGLC1"
"14883","FOXP3","IL1B"
"14884","FOXP3","IL1RAP"
"14885","FOXP3","IL2RB"
"14886","FOXP3","IL4"
"14887","FOXP3","IL4R"
"14888","FOXP3","IL5"
"14889","FOXP3","IL7R"
"14890","FOXP3","IL8"
"14891","FOXP3","IL10RA"
"14892","FOXP3","IL10RB"
"14893","FOXP3","IL12B"
"14894","FOXP3","IL12RB2"
"14895","FOXP3","IL15"
"14896","FOXP3","IL16"
"14897","FOXP3","FOXK2"
"14898","FOXP3","INPP5A"
"14899","FOXP3","INPP5D"
"14900","FOXP3","INSIG1"
"14901","FOXP3","INSR"
"14902","FOXP3","IPP"
"14903","FOXP3","ITGA6"
"14904","FOXP3","IRAK2"
"14905","FOXP3","IRF2"
"14906","FOXP3","IRF4"
"14907","FOXP3","IRF6"
"14908","FOXP3","IRS1"
"14909","FOXP3","ISG20"
"14910","FOXP3","ITGA2"
"14911","FOXP3","ITGA3"
"14912","FOXP3","ITGA4"
"14913","FOXP3","ITGAE"
"14914","FOXP3","ITGAV"
"14915","FOXP3","ITGB7"
"14916","FOXP3","ITK"
"14917","FOXP3","ITPKB"
"14918","FOXP3","ITPR1"
"14919","FOXP3","ITPR2"
"14920","FOXP3","JAK1"
"14921","FOXP3","JAK2"
"14922","FOXP3","JARID2"
"14923","FOXP3","KCNA2"
"14924","FOXP3","KCNA3"
"14925","FOXP3","KCNK1"
"14926","FOXP3","KCNMA1"
"14927","FOXP3","KCNN4"
"14928","FOXP3","KCNS1"
"14929","FOXP3","KLRB1"
"14930","FOXP3","KLRD1"
"14931","FOXP3","KIF11"
"14932","FOXP3","TNPO1"
"14933","FOXP3","KRT10"
"14934","FOXP3","AFF3"
"14935","FOXP3","LAIR1"
"14936","FOXP3","LAIR2"
"14937","FOXP3","LAMA2"
"14938","FOXP3","LAMA3"
"14939","FOXP3","LBR"
"14940","FOXP3","LCP1"
"14941","FOXP3","LDHB"
"14942","FOXP3","LDLR"
"14943","FOXP3","LETM1"
"14944","FOXP3","LHCGR"
"14945","FOXP3","ABLIM1"
"14946","FOXP3","LIMS1"
"14947","FOXP3","LIPA"
"14948","FOXP3","LIPC"
"14949","FOXP3","LLGL1"
"14950","FOXP3","LMNB1"
"14951","FOXP3","LMO2"
"14952","FOXP3","LNPEP"
"14953","FOXP3","LPP"
"14954","FOXP3","LRMP"
"14955","FOXP3","LRP1"
"14956","FOXP3","LRP2"
"14957","FOXP3","LRP4"
"14958","FOXP3","LRP6"
"14959","FOXP3","LRP5"
"14960","FOXP3","LSAMP"
"14961","FOXP3","LTA4H"
"14962","FOXP3","LTA"
"14963","FOXP3","LTB"
"14964","FOXP3","LTBP1"
"14965","FOXP3","LY9"
"14966","FOXP3","CD180"
"14967","FOXP3","SH2D1A"
"14968","FOXP3","LYZ"
"14969","FOXP3","M6PR"
"14970","FOXP3","NBR1"
"14971","FOXP3","MARCKS"
"14972","FOXP3","MXD1"
"14973","FOXP3","SMAD2"
"14974","FOXP3","SMAD3"
"14975","FOXP3","SMAD4"
"14976","FOXP3","SMAD7"
"14977","FOXP3","SMAD9"
"14978","FOXP3","MAF"
"14979","FOXP3","MAK"
"14980","FOXP3","MAL"
"14981","FOXP3","MAN2A2"
"14982","FOXP3","MAN2B1"
"14983","FOXP3","MAP2"
"14984","FOXP3","MARS"
"14985","FOXP3","MAX"
"14986","FOXP3","MBNL1"
"14987","FOXP3","MBP"
"14988","FOXP3","MCC"
"14989","FOXP3","MCL1"
"14990","FOXP3","MCM3"
"14991","FOXP3","MCM4"
"14992","FOXP3","MCM7"
"14993","FOXP3","MDM2"
"14994","FOXP3","MDM4"
"14995","FOXP3","ME2"
"14996","FOXP3","MEF2A"
"14997","FOXP3","MEF2BNB-MEF2B"
"14998","FOXP3","MEF2C"
"14999","FOXP3","MEF2D"
"15000","FOXP3","MAP3K1"
"15001","FOXP3","MAP3K5"
"15002","FOXP3","MEOX1"
"15003","FOXP3","MGAT1"
"15004","FOXP3","MGAT5"
"15005","FOXP3","CTAGE5"
"15006","FOXP3","MGST2"
"15007","FOXP3","CIITA"
"15008","FOXP3","MIPEP"
"15009","FOXP3","MITF"
"15010","FOXP3","MKI67"
"15011","FOXP3","MKLN1"
"15012","FOXP3","MAP3K11"
"15013","FOXP3","MLL"
"15014","FOXP3","AFF1"
"15015","FOXP3","MLLT3"
"15016","FOXP3","MLLT4"
"15017","FOXP3","NR3C2"
"15018","FOXP3","MNDA"
"15019","FOXP3","MNT"
"15020","FOXP3","ABCC1"
"15021","FOXP3","MSH3"
"15022","FOXP3","MSRA"
"15023","FOXP3","MTAP"
"15024","FOXP3","MTR"
"15025","FOXP3","MUC4"
"15026","FOXP3","MXI1"
"15027","FOXP3","MYB"
"15028","FOXP3","MYBL1"
"15029","FOXP3","MYC"
"15030","FOXP3","MYH9"
"15031","FOXP3","MYO1D"
"15032","FOXP3","MYO1E"
"15033","FOXP3","MYO5A"
"15034","FOXP3","PPP1R12A"
"15035","FOXP3","PPP1R12B"
"15036","FOXP3","NAB1"
"15037","FOXP3","NAB2"
"15038","FOXP3","NAP1L4"
"15039","FOXP3","NBN"
"15040","FOXP3","NCAM1"
"15041","FOXP3","NCAM2"
"15042","FOXP3","NCF4"
"15043","FOXP3","NCK1"
"15044","FOXP3","NDUFA5"
"15045","FOXP3","NDUFA7"
"15046","FOXP3","NEB"
"15047","FOXP3","NDUFB3"
"15048","FOXP3","NDUFB5"
"15049","FOXP3","NDUFB6"
"15050","FOXP3","NDUFB8"
"15051","FOXP3","NDUFB9"
"15052","FOXP3","NDUFS2"
"15053","FOXP3","NDUFS6"
"15054","FOXP3","NDUFV2"
"15055","FOXP3","SEPT2"
"15056","FOXP3","NEDD9"
"15057","FOXP3","NEK1"
"15058","FOXP3","NELL2"
"15059","FOXP3","NEO1"
"15060","FOXP3","NF1"
"15061","FOXP3","NFATC1"
"15062","FOXP3","NFATC2"
"15063","FOXP3","NFIA"
"15064","FOXP3","NFATC3"
"15065","FOXP3","NFE2L2"
"15066","FOXP3","NFIL3"
"15067","FOXP3","NFKB1"
"15068","FOXP3","NFKBIA"
"15069","FOXP3","NFKBIE"
"15070","FOXP3","NFKBIL1"
"15071","FOXP3","NFRKB"
"15072","FOXP3","NFYC"
"15073","FOXP3","NID1"
"15074","FOXP3","NINJ2"
"15075","FOXP3","NOTCH2"
"15076","FOXP3","PNP"
"15077","FOXP3","NPAT"
"15078","FOXP3","NPC1"
"15079","FOXP3","SLC11A2"
"15080","FOXP3","NRD1"
"15081","FOXP3","NRL"
"15082","FOXP3","NSF"
"15083","FOXP3","NT5E"
"15084","FOXP3","NTRK2"
"15085","FOXP3","NUCB2"
"15086","FOXP3","NR4A2"
"15087","FOXP3","NVL"
"15088","FOXP3","OAS1"
"15089","FOXP3","OAT"
"15090","FOXP3","ODC1"
"15091","FOXP3","ODF1"
"15092","FOXP3","OLR1"
"15093","FOXP3","OMG"
"15094","FOXP3","OPRM1"
"15095","FOXP3","SIX6"
"15096","FOXP3","ORC1"
"15097","FOXP3","OXCT1"
"15098","FOXP3","P2RX7"
"15099","FOXP3","P2RY11"
"15100","FOXP3","PA2G4"
"15101","FOXP3","FURIN"
"15102","FOXP3","PCSK6"
"15103","FOXP3","PAFAH2"
"15104","FOXP3","PRDX1"
"15105","FOXP3","PAK1"
"15106","FOXP3","PARK2"
"15107","FOXP3","PAWR"
"15108","FOXP3","PBX2P1"
"15109","FOXP3","PBX3"
"15110","FOXP3","PCBP2"
"15111","FOXP3","PCCA"
"15112","FOXP3","PCDH9"
"15113","FOXP3","PCK2"
"15114","FOXP3","PCMT1"
"15115","FOXP3","PCSK5"
"15116","FOXP3","CDK17"
"15117","FOXP3","PDE1A"
"15118","FOXP3","PDE3B"
"15119","FOXP3","PDE4B"
"15120","FOXP3","PDE4D"
"15121","FOXP3","PDE6H"
"15122","FOXP3","PDE7A"
"15123","FOXP3","PDGFRA"
"15124","FOXP3","PDK1"
"15125","FOXP3","PDK2"
"15126","FOXP3","ENPP1"
"15127","FOXP3","ENPP2"
"15128","FOXP3","ENPP3"
"15129","FOXP3","SLC26A4"
"15130","FOXP3","PDZK1"
"15131","FOXP3","PER1"
"15132","FOXP3","PEX13"
"15133","FOXP3","PEX14"
"15134","FOXP3","PFAS"
"15135","FOXP3","PFDN1"
"15136","FOXP3","PFKFB2"
"15137","FOXP3","PGM5"
"15138","FOXP3","PHB"
"15139","FOXP3","PHF1"
"15140","FOXP3","PHKA1"
"15141","FOXP3","PHKBP1"
"15142","FOXP3","SERPINB8"
"15143","FOXP3","SERPINB10"
"15144","FOXP3","PIGC"
"15145","FOXP3","PIGR"
"15146","FOXP3","PIK3C2A"
"15147","FOXP3","PIK3C2B"
"15148","FOXP3","PIK3C3"
"15149","FOXP3","PIK3CA"
"15150","FOXP3","PIM1"
"15151","FOXP3","PIK3CG"
"15152","FOXP3","PIK3R1"
"15153","FOXP3","PI4KB"
"15154","FOXP3","PIP4K2A"
"15155","FOXP3","PKHD1"
"15156","FOXP3","PKM2"
"15157","FOXP3","PLA2G4A"
"15158","FOXP3","PLAGL1"
"15159","FOXP3","PLAT"
"15160","FOXP3","PLCD1"
"15161","FOXP3","PLCL1"
"15162","FOXP3","PLCG1"
"15163","FOXP3","PLD1"
"15164","FOXP3","PLD2"
"15165","FOXP3","PLEC"
"15166","FOXP3","PLEK"
"15167","FOXP3","PLGLB2"
"15168","FOXP3","PLN"
"15169","FOXP3","PMAIP1"
"15170","FOXP3","PMCH"
"15171","FOXP3","EXOSC9"
"15172","FOXP3","UBL3"
"15173","FOXP3","POLR2B"
"15174","FOXP3","POLR2D"
"15175","FOXP3","POLR2G"
"15176","FOXP3","POU2F1"
"15177","FOXP3","PPARD"
"15178","FOXP3","PPARG"
"15179","FOXP3","PPIAP7"
"15180","FOXP3","PPM1B"
"15181","FOXP3","PPOX"
"15182","FOXP3","PPP1R2"
"15183","FOXP3","PPP1R8P1"
"15184","FOXP3","PPP1R10"
"15185","FOXP3","PPP2R2A"
"15186","FOXP3","PPP2R5A"
"15187","FOXP3","PPP2R5B"
"15188","FOXP3","PPP2R5C"
"15189","FOXP3","PPP2R5E"
"15190","FOXP3","PPP3CA"
"15191","FOXP3","PPP3CB"
"15192","FOXP3","PPP3CC"
"15193","FOXP3","PPP3R1"
"15194","FOXP3","PPP6C"
"15195","FOXP3","PPT1"
