"","from","to","source","database"
"7158","Rln3","Bdkrb1","ppi_lr","ppi_prediction"
"7159","Ccl19","Bdkrb1","ppi_lr","ppi_prediction"
"7160","Cxcl16","Bdkrb1","ppi_lr","ppi_prediction"
"7161","Prok2","Bdkrb1","ppi_lr","ppi_prediction"
"7162","Ccl28","Bdkrb1","ppi_lr","ppi_prediction"
"7163","Hebp1","Bdkrb1","ppi_lr","ppi_prediction"
"7164","Ghrl","Bdkrb1","ppi_lr","ppi_prediction"
"7165","Tac2","Bdkrb1","ppi_lr","ppi_prediction"
"7166","Apln","Bdkrb1","ppi_lr","ppi_prediction"
"7167","Gm13306","Bdkrb1","ppi_lr","ppi_prediction"
"7168","Insl5","Bdkrb1","ppi_lr","ppi_prediction"
"7169","Cxcl12","Galr1","ppi_lr","ppi_prediction"
"7170","Nmu","Galr1","ppi_lr","ppi_prediction"
"7171","Sst","Galr1","ppi_lr","ppi_prediction"
"7172","Ccl20","Galr1","ppi_lr","ppi_prediction"
"7173","Cxcl9","Galr1","ppi_lr","ppi_prediction"
"7174","Pnoc","Galr1","ppi_lr","ppi_prediction"
"7175","Nms","Galr1","ppi_lr","ppi_prediction"
"7176","Npw","Galr1","ppi_lr","ppi_prediction"
"7177","Npb","Galr1","ppi_lr","ppi_prediction"
"7178","Rln3","Galr1","ppi_lr","ppi_prediction"
"7179","Ccl19","Galr1","ppi_lr","ppi_prediction"
"7180","Cxcl16","Galr1","ppi_lr","ppi_prediction"
"7181","Ccl28","Galr1","ppi_lr","ppi_prediction"
"7182","Hebp1","Galr1","ppi_lr","ppi_prediction"
"7183","Apln","Galr1","ppi_lr","ppi_prediction"
"7184","Gm13306","Galr1","ppi_lr","ppi_prediction"
"7185","Insl5","Galr1","ppi_lr","ppi_prediction"
"7186","Xcl1","Gcgr","ppi_lr","ppi_prediction"
"7187","Nmu","Gcgr","ppi_lr","ppi_prediction"
"7188","Insl3","Gcgr","ppi_lr","ppi_prediction"
"7189","Prok1","Gcgr","ppi_lr","ppi_prediction"
"7190","Qrfp","Gcgr","ppi_lr","ppi_prediction"
"7191","Kiss1","Gcgr","ppi_lr","ppi_prediction"
"7192","Nms","Gcgr","ppi_lr","ppi_prediction"
"7193","Uts2b","Gcgr","ppi_lr","ppi_prediction"
"7194","Adm2","Gcgr","ppi_lr","ppi_prediction"
"7195","Rln3","Gcgr","ppi_lr","ppi_prediction"
"7196","Pth2","Gcgr","ppi_lr","ppi_prediction"
"7197","Prok2","Gcgr","ppi_lr","ppi_prediction"
"7198","Ghrl","Gcgr","ppi_lr","ppi_prediction"
"7199","Tac2","Gcgr","ppi_lr","ppi_prediction"
"7200","Insl3","Sctr","ppi_lr","ppi_prediction"
"7201","Adm2","Sctr","ppi_lr","ppi_prediction"
"7202","Rln3","Sctr","ppi_lr","ppi_prediction"
"7203","Pth2","Sctr","ppi_lr","ppi_prediction"
"7204","Cxcl12","Htr5a","ppi_lr","ppi_prediction"
"7205","Nmu","Htr5a","ppi_lr","ppi_prediction"
"7206","Sst","Htr5a","ppi_lr","ppi_prediction"
"7207","Ccl20","Htr5a","ppi_lr","ppi_prediction"
"7208","Cxcl9","Htr5a","ppi_lr","ppi_prediction"
"7209","Pnoc","Htr5a","ppi_lr","ppi_prediction"
"7210","Nms","Htr5a","ppi_lr","ppi_prediction"
"7211","Npw","Htr5a","ppi_lr","ppi_prediction"
"7212","Npb","Htr5a","ppi_lr","ppi_prediction"
"7213","Rln3","Htr5a","ppi_lr","ppi_prediction"
"7214","Ccl19","Htr5a","ppi_lr","ppi_prediction"
"7215","Cxcl16","Htr5a","ppi_lr","ppi_prediction"
"7216","Ccl28","Htr5a","ppi_lr","ppi_prediction"
"7217","Hebp1","Htr5a","ppi_lr","ppi_prediction"
"7218","Apln","Htr5a","ppi_lr","ppi_prediction"
"7219","Gm13306","Htr5a","ppi_lr","ppi_prediction"
"7220","Insl5","Htr5a","ppi_lr","ppi_prediction"
"7221","Xcl1","Avpr1b","ppi_lr","ppi_prediction"
"7222","Nmu","Avpr1b","ppi_lr","ppi_prediction"
"7223","Prok1","Avpr1b","ppi_lr","ppi_prediction"
"7224","Qrfp","Avpr1b","ppi_lr","ppi_prediction"
"7225","Kiss1","Avpr1b","ppi_lr","ppi_prediction"
"7226","Nms","Avpr1b","ppi_lr","ppi_prediction"
"7227","Uts2b","Avpr1b","ppi_lr","ppi_prediction"
"7228","Prok2","Avpr1b","ppi_lr","ppi_prediction"
"7229","Ghrl","Avpr1b","ppi_lr","ppi_prediction"
"7230","Tac2","Avpr1b","ppi_lr","ppi_prediction"
"7231","Cxcl12","Mtnr1a","ppi_lr","ppi_prediction"
"7232","Nmu","Mtnr1a","ppi_lr","ppi_prediction"
"7233","Sst","Mtnr1a","ppi_lr","ppi_prediction"
"7234","Ccl20","Mtnr1a","ppi_lr","ppi_prediction"
"7235","Cxcl9","Mtnr1a","ppi_lr","ppi_prediction"
"7236","Pnoc","Mtnr1a","ppi_lr","ppi_prediction"
"7237","Nms","Mtnr1a","ppi_lr","ppi_prediction"
"7238","Npw","Mtnr1a","ppi_lr","ppi_prediction"
"7239","Npb","Mtnr1a","ppi_lr","ppi_prediction"
"7240","Rln3","Mtnr1a","ppi_lr","ppi_prediction"
"7241","Ccl19","Mtnr1a","ppi_lr","ppi_prediction"
"7242","Cxcl16","Mtnr1a","ppi_lr","ppi_prediction"
"7243","Ccl28","Mtnr1a","ppi_lr","ppi_prediction"
"7244","Hebp1","Mtnr1a","ppi_lr","ppi_prediction"
"7245","Apln","Mtnr1a","ppi_lr","ppi_prediction"
"7246","Gm13306","Mtnr1a","ppi_lr","ppi_prediction"
"7247","Insl5","Mtnr1a","ppi_lr","ppi_prediction"
"7248","Nmu","Npbwr1","ppi_lr","ppi_prediction"
"7249","Sst","Npbwr1","ppi_lr","ppi_prediction"
"7250","Ccl20","Npbwr1","ppi_lr","ppi_prediction"
"7251","Cxcl9","Npbwr1","ppi_lr","ppi_prediction"
"7252","Pnoc","Npbwr1","ppi_lr","ppi_prediction"
"7253","Nms","Npbwr1","ppi_lr","ppi_prediction"
"7254","Rln3","Npbwr1","ppi_lr","ppi_prediction"
"7255","Ccl19","Npbwr1","ppi_lr","ppi_prediction"
"7256","Cxcl16","Npbwr1","ppi_lr","ppi_prediction"
"7257","Ccl28","Npbwr1","ppi_lr","ppi_prediction"
"7258","Hebp1","Npbwr1","ppi_lr","ppi_prediction"
"7259","Apln","Npbwr1","ppi_lr","ppi_prediction"
"7260","Gm13306","Npbwr1","ppi_lr","ppi_prediction"
"7261","Insl5","Npbwr1","ppi_lr","ppi_prediction"
"7262","Lamc2","Cd151","ppi_lr","ppi_prediction"
"7263","Insl3","Gipr","ppi_lr","ppi_prediction"
"7264","Adm2","Gipr","ppi_lr","ppi_prediction"
"7265","Rln3","Gipr","ppi_lr","ppi_prediction"
"7266","Pth2","Gipr","ppi_lr","ppi_prediction"
"7267","Sst","Npy2r","ppi_lr","ppi_prediction"
"7268","Ccl20","Npy2r","ppi_lr","ppi_prediction"
"7269","Cxcl9","Npy2r","ppi_lr","ppi_prediction"
"7270","Pnoc","Npy2r","ppi_lr","ppi_prediction"
"7271","Nms","Npy2r","ppi_lr","ppi_prediction"
"7272","Npw","Npy2r","ppi_lr","ppi_prediction"
"7273","Npb","Npy2r","ppi_lr","ppi_prediction"
"7274","Rln3","Npy2r","ppi_lr","ppi_prediction"
"7275","Ccl19","Npy2r","ppi_lr","ppi_prediction"
"7276","Cxcl16","Npy2r","ppi_lr","ppi_prediction"
"7277","Ccl28","Npy2r","ppi_lr","ppi_prediction"
"7278","Hebp1","Npy2r","ppi_lr","ppi_prediction"
"7279","Apln","Npy2r","ppi_lr","ppi_prediction"
"7280","Gm13306","Npy2r","ppi_lr","ppi_prediction"
"7281","Insl5","Npy2r","ppi_lr","ppi_prediction"
"7282","Insl3","Pth2r","ppi_lr","ppi_prediction"
"7283","Adm2","Pth2r","ppi_lr","ppi_prediction"
"7284","Rln3","Pth2r","ppi_lr","ppi_prediction"
"7285","Sst","Mtnr1b","ppi_lr","ppi_prediction"
"7286","Ccl20","Mtnr1b","ppi_lr","ppi_prediction"
"7287","Cxcl9","Mtnr1b","ppi_lr","ppi_prediction"
"7288","Pnoc","Mtnr1b","ppi_lr","ppi_prediction"
"7289","Nms","Mtnr1b","ppi_lr","ppi_prediction"
"7290","Npw","Mtnr1b","ppi_lr","ppi_prediction"
"7291","Npb","Mtnr1b","ppi_lr","ppi_prediction"
"7292","Rln3","Mtnr1b","ppi_lr","ppi_prediction"
"7293","Ccl19","Mtnr1b","ppi_lr","ppi_prediction"
"7294","Cxcl16","Mtnr1b","ppi_lr","ppi_prediction"
"7295","Ccl28","Mtnr1b","ppi_lr","ppi_prediction"
"7296","Hebp1","Mtnr1b","ppi_lr","ppi_prediction"
"7297","Apln","Mtnr1b","ppi_lr","ppi_prediction"
"7298","Gm13306","Mtnr1b","ppi_lr","ppi_prediction"
"7299","Insl5","Mtnr1b","ppi_lr","ppi_prediction"
"7300","Sst","Cxcr3","ppi_lr","ppi_prediction"
"7301","Pnoc","Cxcr3","ppi_lr","ppi_prediction"
"7302","Nms","Cxcr3","ppi_lr","ppi_prediction"
"7303","Npw","Cxcr3","ppi_lr","ppi_prediction"
"7304","Npb","Cxcr3","ppi_lr","ppi_prediction"
"7305","Rln3","Cxcr3","ppi_lr","ppi_prediction"
"7306","Cxcl16","Cxcr3","ppi_lr","ppi_prediction"
"7307","Ccl28","Cxcr3","ppi_lr","ppi_prediction"
"7308","Hebp1","Cxcr3","ppi_lr","ppi_prediction"
"7309","Apln","Cxcr3","ppi_lr","ppi_prediction"
"7310","Gm13306","Cxcr3","ppi_lr","ppi_prediction"
"7311","Insl5","Cxcr3","ppi_lr","ppi_prediction"
"7312","Sst","Agtr2","ppi_lr","ppi_prediction"
"7313","Ccl20","Agtr2","ppi_lr","ppi_prediction"
"7314","Cxcl9","Agtr2","ppi_lr","ppi_prediction"
"7315","Pnoc","Agtr2","ppi_lr","ppi_prediction"
"7316","Nms","Agtr2","ppi_lr","ppi_prediction"
"7317","Npw","Agtr2","ppi_lr","ppi_prediction"
"7318","Npb","Agtr2","ppi_lr","ppi_prediction"
"7319","Rln3","Agtr2","ppi_lr","ppi_prediction"
"7320","Ccl19","Agtr2","ppi_lr","ppi_prediction"
"7321","Cxcl16","Agtr2","ppi_lr","ppi_prediction"
"7322","Ccl28","Agtr2","ppi_lr","ppi_prediction"
"7323","Hebp1","Agtr2","ppi_lr","ppi_prediction"
"7324","Apln","Agtr2","ppi_lr","ppi_prediction"
"7325","Gm13306","Agtr2","ppi_lr","ppi_prediction"
"7326","Insl5","Agtr2","ppi_lr","ppi_prediction"
"7327","Sst","Npy4r","ppi_lr","ppi_prediction"
"7328","Ccl20","Npy4r","ppi_lr","ppi_prediction"
"7329","Cxcl9","Npy4r","ppi_lr","ppi_prediction"
"7330","Pnoc","Npy4r","ppi_lr","ppi_prediction"
"7331","Nms","Npy4r","ppi_lr","ppi_prediction"
"7332","Npw","Npy4r","ppi_lr","ppi_prediction"
"7333","Npb","Npy4r","ppi_lr","ppi_prediction"
"7334","Rln3","Npy4r","ppi_lr","ppi_prediction"
"7335","Ccl19","Npy4r","ppi_lr","ppi_prediction"
"7336","Cxcl16","Npy4r","ppi_lr","ppi_prediction"
"7337","Ccl28","Npy4r","ppi_lr","ppi_prediction"
"7338","Hebp1","Npy4r","ppi_lr","ppi_prediction"
"7339","Apln","Npy4r","ppi_lr","ppi_prediction"
"7340","Gm13306","Npy4r","ppi_lr","ppi_prediction"
"7341","Insl5","Npy4r","ppi_lr","ppi_prediction"
"7342","Insl3","Htr6","ppi_lr","ppi_prediction"
"7343","Adm2","Htr6","ppi_lr","ppi_prediction"
"7344","Rln3","Htr6","ppi_lr","ppi_prediction"
"7345","Pth2","Htr6","ppi_lr","ppi_prediction"
"7346","Sst","Ccr3","ppi_lr","ppi_prediction"
"7347","Ccl20","Ccr3","ppi_lr","ppi_prediction"
"7348","Pnoc","Ccr3","ppi_lr","ppi_prediction"
"7349","Nms","Ccr3","ppi_lr","ppi_prediction"
"7350","Npw","Ccr3","ppi_lr","ppi_prediction"
"7351","Npb","Ccr3","ppi_lr","ppi_prediction"
"7352","Rln3","Ccr3","ppi_lr","ppi_prediction"
"7353","Ccl19","Ccr3","ppi_lr","ppi_prediction"
"7354","Cxcl16","Ccr3","ppi_lr","ppi_prediction"
"7355","Hebp1","Ccr3","ppi_lr","ppi_prediction"
"7356","Apln","Ccr3","ppi_lr","ppi_prediction"
"7357","Gm13306","Ccr3","ppi_lr","ppi_prediction"
"7358","Insl5","Ccr3","ppi_lr","ppi_prediction"
"7359","Sst","Ccr4","ppi_lr","ppi_prediction"
"7360","Ccl20","Ccr4","ppi_lr","ppi_prediction"
"7361","Cxcl9","Ccr4","ppi_lr","ppi_prediction"
"7362","Pnoc","Ccr4","ppi_lr","ppi_prediction"
"7363","Nms","Ccr4","ppi_lr","ppi_prediction"
"7364","Npw","Ccr4","ppi_lr","ppi_prediction"
"7365","Npb","Ccr4","ppi_lr","ppi_prediction"
"7366","Rln3","Ccr4","ppi_lr","ppi_prediction"
"7367","Ccl19","Ccr4","ppi_lr","ppi_prediction"
"7368","Cxcl16","Ccr4","ppi_lr","ppi_prediction"
"7369","Ccl28","Ccr4","ppi_lr","ppi_prediction"
"7370","Hebp1","Ccr4","ppi_lr","ppi_prediction"
"7371","Apln","Ccr4","ppi_lr","ppi_prediction"
"7372","Gm13306","Ccr4","ppi_lr","ppi_prediction"
"7373","Insl5","Ccr4","ppi_lr","ppi_prediction"
"7374","Sst","Ccr5","ppi_lr","ppi_prediction"
"7375","Ccl20","Ccr5","ppi_lr","ppi_prediction"
"7376","Cxcl9","Ccr5","ppi_lr","ppi_prediction"
"7377","Pnoc","Ccr5","ppi_lr","ppi_prediction"
"7378","Nms","Ccr5","ppi_lr","ppi_prediction"
"7379","Npw","Ccr5","ppi_lr","ppi_prediction"
"7380","Npb","Ccr5","ppi_lr","ppi_prediction"
"7381","Rln3","Ccr5","ppi_lr","ppi_prediction"
"7382","Ccl19","Ccr5","ppi_lr","ppi_prediction"
"7383","Cxcl16","Ccr5","ppi_lr","ppi_prediction"
"7384","Ccl28","Ccr5","ppi_lr","ppi_prediction"
"7385","Hebp1","Ccr5","ppi_lr","ppi_prediction"
"7386","Apln","Ccr5","ppi_lr","ppi_prediction"
"7387","Gm13306","Ccr5","ppi_lr","ppi_prediction"
"7388","Insl5","Ccr5","ppi_lr","ppi_prediction"
"7389","Sst","Ccr6","ppi_lr","ppi_prediction"
"7390","Cxcl9","Ccr6","ppi_lr","ppi_prediction"
"7391","Pnoc","Ccr6","ppi_lr","ppi_prediction"
"7392","Nms","Ccr6","ppi_lr","ppi_prediction"
"7393","Npw","Ccr6","ppi_lr","ppi_prediction"
"7394","Npb","Ccr6","ppi_lr","ppi_prediction"
"7395","Rln3","Ccr6","ppi_lr","ppi_prediction"
"7396","Ccl19","Ccr6","ppi_lr","ppi_prediction"
"7397","Cxcl16","Ccr6","ppi_lr","ppi_prediction"
"7398","Ccl28","Ccr6","ppi_lr","ppi_prediction"
"7399","Hebp1","Ccr6","ppi_lr","ppi_prediction"
"7400","Apln","Ccr6","ppi_lr","ppi_prediction"
"7401","Gm13306","Ccr6","ppi_lr","ppi_prediction"
"7402","Insl5","Ccr6","ppi_lr","ppi_prediction"
"7403","Sst","Ccr8","ppi_lr","ppi_prediction"
"7404","Ccl20","Ccr8","ppi_lr","ppi_prediction"
"7405","Cxcl9","Ccr8","ppi_lr","ppi_prediction"
"7406","Pnoc","Ccr8","ppi_lr","ppi_prediction"
"7407","Nms","Ccr8","ppi_lr","ppi_prediction"
"7408","Npw","Ccr8","ppi_lr","ppi_prediction"
"7409","Npb","Ccr8","ppi_lr","ppi_prediction"
"7410","Rln3","Ccr8","ppi_lr","ppi_prediction"
"7411","Ccl19","Ccr8","ppi_lr","ppi_prediction"
"7412","Cxcl16","Ccr8","ppi_lr","ppi_prediction"
"7413","Ccl28","Ccr8","ppi_lr","ppi_prediction"
"7414","Hebp1","Ccr8","ppi_lr","ppi_prediction"
"7415","Apln","Ccr8","ppi_lr","ppi_prediction"
"7416","Gm13306","Ccr8","ppi_lr","ppi_prediction"
"7417","Insl5","Ccr8","ppi_lr","ppi_prediction"
"7418","Sst","Ccr9","ppi_lr","ppi_prediction"
"7419","Ccl20","Ccr9","ppi_lr","ppi_prediction"
"7420","Cxcl9","Ccr9","ppi_lr","ppi_prediction"
"7421","Pnoc","Ccr9","ppi_lr","ppi_prediction"
"7422","Nms","Ccr9","ppi_lr","ppi_prediction"
"7423","Npw","Ccr9","ppi_lr","ppi_prediction"
"7424","Npb","Ccr9","ppi_lr","ppi_prediction"
"7425","Rln3","Ccr9","ppi_lr","ppi_prediction"
"7426","Ccl19","Ccr9","ppi_lr","ppi_prediction"
"7427","Cxcl16","Ccr9","ppi_lr","ppi_prediction"
"7428","Ccl28","Ccr9","ppi_lr","ppi_prediction"
"7429","Hebp1","Ccr9","ppi_lr","ppi_prediction"
"7430","Apln","Ccr9","ppi_lr","ppi_prediction"
"7431","Gm13306","Ccr9","ppi_lr","ppi_prediction"
"7432","Insl5","Ccr9","ppi_lr","ppi_prediction"
"7433","Sema3a","Plxna3","ppi_lr","ppi_prediction"
"7434","Sema6d","Plxna3","ppi_lr","ppi_prediction"
"7435","Efnb1","Epha5","ppi_lr","ppi_prediction"
"7436","Efnb3","Epha5","ppi_lr","ppi_prediction"
"7437","Prok1","F2rl1","ppi_lr","ppi_prediction"
"7438","Qrfp","F2rl1","ppi_lr","ppi_prediction"
"7439","Kiss1","F2rl1","ppi_lr","ppi_prediction"
"7440","Nms","F2rl1","ppi_lr","ppi_prediction"
"7441","Uts2b","F2rl1","ppi_lr","ppi_prediction"
"7442","Prok2","F2rl1","ppi_lr","ppi_prediction"
"7443","Ghrl","F2rl1","ppi_lr","ppi_prediction"
"7444","Tac2","F2rl1","ppi_lr","ppi_prediction"
"7445","Artn","Gfra1","ppi_lr","ppi_prediction"
"7446","Sst","Cxcr4","ppi_lr","ppi_prediction"
"7447","Ccl20","Cxcr4","ppi_lr","ppi_prediction"
"7448","Cxcl9","Cxcr4","ppi_lr","ppi_prediction"
"7449","Pnoc","Cxcr4","ppi_lr","ppi_prediction"
"7450","Nms","Cxcr4","ppi_lr","ppi_prediction"
"7451","Npw","Cxcr4","ppi_lr","ppi_prediction"
"7452","Npb","Cxcr4","ppi_lr","ppi_prediction"
"7453","Rln3","Cxcr4","ppi_lr","ppi_prediction"
"7454","Ccl19","Cxcr4","ppi_lr","ppi_prediction"
"7455","Cxcl16","Cxcr4","ppi_lr","ppi_prediction"
"7456","Ccl28","Cxcr4","ppi_lr","ppi_prediction"
"7457","Hebp1","Cxcr4","ppi_lr","ppi_prediction"
"7458","Apln","Cxcr4","ppi_lr","ppi_prediction"
"7459","Gm13306","Cxcr4","ppi_lr","ppi_prediction"
"7460","Insl5","Cxcr4","ppi_lr","ppi_prediction"
"7461","Efnb3","Vldlr","ppi_lr","ppi_prediction"
"7462","Eda","Il9r","ppi_lr","ppi_prediction"
"7463","Adm2","Mc2r","ppi_lr","ppi_prediction"
"7464","Rln3","Mc2r","ppi_lr","ppi_prediction"
"7465","Pth2","Mc2r","ppi_lr","ppi_prediction"
"7466","Adm2","Mc1r","ppi_lr","ppi_prediction"
"7467","Rln3","Mc1r","ppi_lr","ppi_prediction"
"7468","Pth2","Mc1r","ppi_lr","ppi_prediction"
"7469","Adm2","Ghrhr","ppi_lr","ppi_prediction"
"7470","Rln3","Ghrhr","ppi_lr","ppi_prediction"
"7471","Pth2","Ghrhr","ppi_lr","ppi_prediction"
"7472","Adm2","Pth1r","ppi_lr","ppi_prediction"
"7473","Rln3","Pth1r","ppi_lr","ppi_prediction"
"7474","Clec11a","Traf2","ppi_lr","ppi_prediction"
"7475","Tnfsf13b","Traf2","ppi_lr","ppi_prediction"
"7476","Adm2","Crhr2","ppi_lr","ppi_prediction"
"7477","Rln3","Crhr2","ppi_lr","ppi_prediction"
"7478","Pth2","Crhr2","ppi_lr","ppi_prediction"
"7479","Adm2","Htr4","ppi_lr","ppi_prediction"
"7480","Rln3","Htr4","ppi_lr","ppi_prediction"
"7481","Pth2","Htr4","ppi_lr","ppi_prediction"
"7482","Tnfsf13b","Itga7","ppi_lr","ppi_prediction"
"7483","Gdf2","Acvr2b","ppi_lr","ppi_prediction"
"7484","Efnb3","Lrp8","ppi_lr","ppi_prediction"
"7485","Nms","Grm4","ppi_lr","ppi_prediction"
"7486","Npw","Grm4","ppi_lr","ppi_prediction"
"7487","Npb","Grm4","ppi_lr","ppi_prediction"
"7488","Rln3","Grm4","ppi_lr","ppi_prediction"
"7489","Ccl19","Grm4","ppi_lr","ppi_prediction"
"7490","Cxcl16","Grm4","ppi_lr","ppi_prediction"
"7491","Ccl28","Grm4","ppi_lr","ppi_prediction"
"7492","Hebp1","Grm4","ppi_lr","ppi_prediction"
"7493","Apln","Grm4","ppi_lr","ppi_prediction"
"7494","Gm13306","Grm4","ppi_lr","ppi_prediction"
"7495","Insl5","Grm4","ppi_lr","ppi_prediction"
"7496","Efnb3","Epha7","ppi_lr","ppi_prediction"
"7497","Nms","P2ry14","ppi_lr","ppi_prediction"
"7498","Npw","P2ry14","ppi_lr","ppi_prediction"
"7499","Npb","P2ry14","ppi_lr","ppi_prediction"
"7500","Rln3","P2ry14","ppi_lr","ppi_prediction"
"7501","Ccl19","P2ry14","ppi_lr","ppi_prediction"
"7502","Cxcl16","P2ry14","ppi_lr","ppi_prediction"
"7503","Ccl28","P2ry14","ppi_lr","ppi_prediction"
"7504","Hebp1","P2ry14","ppi_lr","ppi_prediction"
"7505","Apln","P2ry14","ppi_lr","ppi_prediction"
"7506","Gm13306","P2ry14","ppi_lr","ppi_prediction"
"7507","Insl5","P2ry14","ppi_lr","ppi_prediction"
"7508","Nms","Npy5r","ppi_lr","ppi_prediction"
"7509","Npw","Npy5r","ppi_lr","ppi_prediction"
"7510","Npb","Npy5r","ppi_lr","ppi_prediction"
"7511","Rln3","Npy5r","ppi_lr","ppi_prediction"
"7512","Ccl19","Npy5r","ppi_lr","ppi_prediction"
"7513","Cxcl16","Npy5r","ppi_lr","ppi_prediction"
"7514","Ccl28","Npy5r","ppi_lr","ppi_prediction"
"7515","Hebp1","Npy5r","ppi_lr","ppi_prediction"
"7516","Apln","Npy5r","ppi_lr","ppi_prediction"
"7517","Gm13306","Npy5r","ppi_lr","ppi_prediction"
"7518","Insl5","Npy5r","ppi_lr","ppi_prediction"
"7519","Nms","C3ar1","ppi_lr","ppi_prediction"
"7520","Npw","C3ar1","ppi_lr","ppi_prediction"
"7521","Npb","C3ar1","ppi_lr","ppi_prediction"
"7522","Rln3","C3ar1","ppi_lr","ppi_prediction"
"7523","Ccl19","C3ar1","ppi_lr","ppi_prediction"
"7524","Cxcl16","C3ar1","ppi_lr","ppi_prediction"
"7525","Ccl28","C3ar1","ppi_lr","ppi_prediction"
"7526","Hebp1","C3ar1","ppi_lr","ppi_prediction"
"7527","Apln","C3ar1","ppi_lr","ppi_prediction"
"7528","Gm13306","C3ar1","ppi_lr","ppi_prediction"
"7529","Insl5","C3ar1","ppi_lr","ppi_prediction"
"7530","Rln3","Calcrl","ppi_lr","ppi_prediction"
"7531","Pth2","Calcrl","ppi_lr","ppi_prediction"
"7532","Uts2b","Npsr1","ppi_lr","ppi_prediction"
"7533","Adm2","Npsr1","ppi_lr","ppi_prediction"
"7534","Rln3","Npsr1","ppi_lr","ppi_prediction"
"7535","Pth2","Npsr1","ppi_lr","ppi_prediction"
"7536","Prok2","Npsr1","ppi_lr","ppi_prediction"
"7537","Ghrl","Npsr1","ppi_lr","ppi_prediction"
"7538","Tac2","Npsr1","ppi_lr","ppi_prediction"
"7539","Ghrl","Prokr2","ppi_lr","ppi_prediction"
"7540","Tac2","Prokr2","ppi_lr","ppi_prediction"
"7541","Ghrl","Prokr1","ppi_lr","ppi_prediction"
"7542","Tac2","Prokr1","ppi_lr","ppi_prediction"
"7543","Ccl19","Rxfp4","ppi_lr","ppi_prediction"
"7544","Cxcl16","Rxfp4","ppi_lr","ppi_prediction"
"7545","Ccl28","Rxfp4","ppi_lr","ppi_prediction"
"7546","Hebp1","Rxfp4","ppi_lr","ppi_prediction"
"7547","Apln","Rxfp4","ppi_lr","ppi_prediction"
"7548","Gm13306","Rxfp4","ppi_lr","ppi_prediction"
"7549","Pth2","Rxfp2","ppi_lr","ppi_prediction"
"7550","Ccl19","Lpar1","ppi_lr","ppi_prediction"
"7551","Cxcl16","Lpar1","ppi_lr","ppi_prediction"
"7552","Prok2","Lpar1","ppi_lr","ppi_prediction"
"7553","Ccl28","Lpar1","ppi_lr","ppi_prediction"
"7554","Hebp1","Lpar1","ppi_lr","ppi_prediction"
"7555","Ghrl","Lpar1","ppi_lr","ppi_prediction"
"7556","Tac2","Lpar1","ppi_lr","ppi_prediction"
"7557","Apln","Lpar1","ppi_lr","ppi_prediction"
"7558","Gm13306","Lpar1","ppi_lr","ppi_prediction"
"7559","Insl5","Lpar1","ppi_lr","ppi_prediction"
"7560","Prok2","Ghsr","ppi_lr","ppi_prediction"
"7561","Tac2","Ghsr","ppi_lr","ppi_prediction"
"7562","Prok2","Kiss1r","ppi_lr","ppi_prediction"
"7563","Ghrl","Kiss1r","ppi_lr","ppi_prediction"
"7564","Tac2","Kiss1r","ppi_lr","ppi_prediction"
"7565","Prok2","Qrfpr","ppi_lr","ppi_prediction"
"7566","Ghrl","Qrfpr","ppi_lr","ppi_prediction"
"7567","Tac2","Qrfpr","ppi_lr","ppi_prediction"
"7568","Prok2","F2rl3","ppi_lr","ppi_prediction"
"7569","Ghrl","F2rl3","ppi_lr","ppi_prediction"
"7570","Tac2","F2rl3","ppi_lr","ppi_prediction"
"7571","Icam5","Sort1","ppi_lr","ppi_prediction"
"7572","Prok2","Lpar4","ppi_lr","ppi_prediction"
"7573","Ghrl","Lpar4","ppi_lr","ppi_prediction"
"7574","Tac2","Lpar4","ppi_lr","ppi_prediction"
"7575","Ccl19","Mchr1","ppi_lr","ppi_prediction"
"7576","Cxcl16","Mchr1","ppi_lr","ppi_prediction"
"7577","Prok2","Mchr1","ppi_lr","ppi_prediction"
"7578","Ccl28","Mchr1","ppi_lr","ppi_prediction"
"7579","Hebp1","Mchr1","ppi_lr","ppi_prediction"
"7580","Ghrl","Mchr1","ppi_lr","ppi_prediction"
"7581","Tac2","Mchr1","ppi_lr","ppi_prediction"
"7582","Apln","Mchr1","ppi_lr","ppi_prediction"
"7583","Gm13306","Mchr1","ppi_lr","ppi_prediction"
"7584","Insl5","Mchr1","ppi_lr","ppi_prediction"
"7585","Cxcl16","Nmur2","ppi_lr","ppi_prediction"
"7586","Prok2","Nmur2","ppi_lr","ppi_prediction"
"7587","Ccl28","Nmur2","ppi_lr","ppi_prediction"
"7588","Hebp1","Nmur2","ppi_lr","ppi_prediction"
"7589","Ghrl","Nmur2","ppi_lr","ppi_prediction"
"7590","Tac2","Nmur2","ppi_lr","ppi_prediction"
"7591","Apln","Nmur2","ppi_lr","ppi_prediction"
"7592","Gm13306","Nmur2","ppi_lr","ppi_prediction"
"7593","Insl5","Nmur2","ppi_lr","ppi_prediction"
"7594","Prok2","Npffr1","ppi_lr","ppi_prediction"
"7595","Ghrl","Npffr1","ppi_lr","ppi_prediction"
"7596","Tac2","Npffr1","ppi_lr","ppi_prediction"
"7597","Ccl28","Hrh4","ppi_lr","ppi_prediction"
"7598","Hebp1","Hrh4","ppi_lr","ppi_prediction"
"7599","Apln","Hrh4","ppi_lr","ppi_prediction"
"7600","Gm13306","Hrh4","ppi_lr","ppi_prediction"
