,from,to,pathway,database
5142,pomca,adora2aa,14667571|12606280|23594743|19070682|23594743,TREMBL_STRING
5143,tshba,adora2aa,12606280|19070682|23594743,TREMBL_STRING
5144,cga,adora2aa,14988429|15728794|23594743|19070682|23594743,TREMBL_STRING
5145,calca,adora2aa,23594743|19070682|23594743,TREMBL_STRING
5146,crhb,adora2aa,-|19070682|23594743,TREMBL_STRING
5147,pthlha,adora2aa,23594743|19070682|23594743,TREMBL_STRING
5148,pthlha,adora2aa,-|19070682|23594743,TREMBL_STRING
5149,adma,adora2aa,23594743|19070682|23594743,TREMBL_STRING
5150,pomcb,adora2aa,23594743|19070682|23594743,TREMBL_STRING
5151,gphb5,adora2aa,19264871|23594743|19070682|23594743,TREMBL_STRING
5152,gpha2,adora2aa,19264871|23594743|19070682|23594743,TREMBL_STRING
5153,npy,aplnra,-|-,TREMBL_STRING
5154,c3a.2,aplnra,-|-,TREMBL_STRING
5155,agt,aplnra,23594743|-,TREMBL_STRING
5156,sst1.1,aplnra,12049777|-,TREMBL_STRING
5157,cxcl12a,aplnra,12464177|23594743|-,TREMBL_STRING
5158,pomca,aplnra,14667571|12606280|23594743|-,TREMBL_STRING
5159,penkb,aplnra,12782390|-,TREMBL_STRING
5160,penka,aplnra,23594743|-,TREMBL_STRING
5161,pnocb,aplnra,23594743|-,TREMBL_STRING
5162,pdyn,aplnra,23594743|-,TREMBL_STRING
5163,pdyn,aplnra,17069980|-,TREMBL_STRING
5164,ccl20b,aplnra,18482437|23594743|-,TREMBL_STRING
5165,c3b.1,aplnra,23594743|-,TREMBL_STRING
5166,npb,aplnra,23594743|26190107|-,TREMBL_STRING
5167,cxcl11.8,aplnra,23594743|-,TREMBL_STRING
5168,c3a.3,aplnra,23594743|-,TREMBL_STRING
5169,c5,aplnra,23594743|-,TREMBL_STRING
5170,c3b.2,aplnra,23594743|-,TREMBL_STRING
5171,pyyb,aplnra,23594743|-,TREMBL_STRING
5172,cxcl12b,aplnra,12464177|23594743|26190107|-,TREMBL_STRING
5173,pomcb,aplnra,23594743|-,TREMBL_STRING
5174,cxcl11.5,aplnra,23594743|-,TREMBL_STRING
5175,cxcl11.7,aplnra,23594743|-,TREMBL_STRING
5176,adcyap1a,htr7a,23594743|23594743,TREMBL_STRING
5177,pomca,htr7a,14667571|12606280|23594743|23594743,TREMBL_STRING
5178,tshba,htr7a,12606280|23594743,TREMBL_STRING
5179,cga,htr7a,14988429|15728794|23594743|23594743,TREMBL_STRING
5180,calca,htr7a,23594743|23594743,TREMBL_STRING
5181,crhb,htr7a,-|23594743,TREMBL_STRING
5182,pthlha,htr7a,23594743|23594743,TREMBL_STRING
5183,pthlha,htr7a,-|23594743,TREMBL_STRING
5184,adma,htr7a,23594743|23594743,TREMBL_STRING
5185,pomcb,htr7a,23594743|23594743,TREMBL_STRING
5186,gphb5,htr7a,19264871|23594743|23594743,TREMBL_STRING
5187,gpha2,htr7a,19264871|23594743|23594743,TREMBL_STRING
5188,npy,tas1r3,-|16274966,TREMBL_STRING
5189,c3a.2,tas1r3,-|16274966,TREMBL_STRING
5190,agt,tas1r3,23594743|16274966,TREMBL_STRING
5191,sst1.1,tas1r3,12049777|16274966,TREMBL_STRING
5192,cxcl12a,tas1r3,12464177|23594743|16274966,TREMBL_STRING
5193,pomca,tas1r3,14667571|12606280|23594743|16274966,TREMBL_STRING
5194,penkb,tas1r3,12782390|16274966,TREMBL_STRING
5195,penka,tas1r3,23594743|16274966,TREMBL_STRING
5196,pnocb,tas1r3,23594743|16274966,TREMBL_STRING
5197,pdyn,tas1r3,23594743|16274966,TREMBL_STRING
5198,pdyn,tas1r3,17069980|16274966,TREMBL_STRING
5199,ccl20b,tas1r3,18482437|23594743|16274966,TREMBL_STRING
5200,c3b.1,tas1r3,23594743|16274966,TREMBL_STRING
5201,uts1,tas1r3,23594743|16274966,TREMBL_STRING
5202,npb,tas1r3,23594743|26190107|16274966,TREMBL_STRING
5203,cxcl11.8,tas1r3,23594743|16274966,TREMBL_STRING
5204,c3a.3,tas1r3,23594743|16274966,TREMBL_STRING
5205,c5,tas1r3,23594743|16274966,TREMBL_STRING
5206,c3b.2,tas1r3,23594743|16274966,TREMBL_STRING
5207,pyyb,tas1r3,23594743|16274966,TREMBL_STRING
5208,cxcl12b,tas1r3,12464177|23594743|26190107|16274966,TREMBL_STRING
5209,pomcb,tas1r3,23594743|16274966,TREMBL_STRING
5210,cxcl11.5,tas1r3,23594743|16274966,TREMBL_STRING
5211,cxcl11.7,tas1r3,23594743|16274966,TREMBL_STRING
5212,adcyap1a,ptger4a,23594743|16391234,TREMBL_STRING
5213,pomca,ptger4a,14667571|12606280|23594743|16391234,TREMBL_STRING
5214,tshba,ptger4a,12606280|16391234,TREMBL_STRING
5215,cga,ptger4a,14988429|15728794|23594743|16391234,TREMBL_STRING
5216,calca,ptger4a,23594743|16391234,TREMBL_STRING
5217,crhb,ptger4a,-|16391234,TREMBL_STRING
5218,pthlha,ptger4a,23594743|16391234,TREMBL_STRING
5219,pthlha,ptger4a,-|16391234,TREMBL_STRING
5220,adma,ptger4a,23594743|16391234,TREMBL_STRING
5221,pomcb,ptger4a,23594743|16391234,TREMBL_STRING
5222,gphb5,ptger4a,19264871|23594743|16391234,TREMBL_STRING
5223,gpha2,ptger4a,19264871|23594743|16391234,TREMBL_STRING
5224,tnc,mxra8a,23594743|-,TREMBL_STRING
5225,tfa,mxra8a,23594743|-,TREMBL_STRING
5226,c3a.2,mxra8a,-|-,TREMBL_STRING
5227,serpinc1,mxra8a,12482404|23594743|-,TREMBL_STRING
5228,vcanb,mxra8a,15003632|-,TREMBL_STRING
5229,gas6,mxra8a,-|-,TREMBL_STRING
5230,penkb,mxra8a,12782390|-,TREMBL_STRING
5231,penka,mxra8a,23594743|-,TREMBL_STRING
5232,fga,mxra8a,23594743|-,TREMBL_STRING
5233,proca,mxra8a,-|-,TREMBL_STRING
5234,ccn1,mxra8a,23594743|-,TREMBL_STRING
5235,igfbp5b,mxra8a,23594743|-,TREMBL_STRING
5236,itih2,mxra8a,23594743|-,TREMBL_STRING
5237,fgg,mxra8a,23594743|-,TREMBL_STRING
5238,c3b.1,mxra8a,23594743|-,TREMBL_STRING
5239,c3a.3,mxra8a,23594743|-,TREMBL_STRING
5240,meltf,mxra8a,23594743|-,TREMBL_STRING
5241,c3b.2,mxra8a,23594743|-,TREMBL_STRING
5242,ahsg2,mxra8a,23594743|-,TREMBL_STRING
5243,scg2b,mxra8a,23594743|-,TREMBL_STRING
5244,igfbp1b,mxra8a,23594743|-,TREMBL_STRING
5245,igfbp1b,mxra8a,-|-,TREMBL_STRING
5246,igfbp5a,mxra8a,23594743|-,TREMBL_STRING
5247,zmp:0000000846,mxra8a,23594743|-,TREMBL_STRING
5248,edn1,gpr4,10934026|23594743,TREMBL_STRING
5249,agt,gpr4,23594743|23594743,TREMBL_STRING
5250,edn2,gpr4,23594743|23594743,TREMBL_STRING
5251,nmbb,gpr4,23594743|23594743,TREMBL_STRING
5252,nmba,gpr4,23594743|23594743,TREMBL_STRING
5253,prok2,gpr4,23594743|23594743,TREMBL_STRING
5254,prok1,gpr4,12477932|23594743|23594743,TREMBL_STRING
5255,edn3b,gpr4,23594743|26190107|23594743,TREMBL_STRING
5256,npy,grm2b,-|22523578|23047810|23594743,TREMBL_STRING
5257,c3a.2,grm2b,-|22523578|23047810|23594743,TREMBL_STRING
5258,agt,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5259,sst1.1,grm2b,12049777|22523578|23047810|23594743,TREMBL_STRING
5260,cxcl12a,grm2b,12464177|23594743|22523578|23047810|23594743,TREMBL_STRING
5261,pomca,grm2b,14667571|12606280|23594743|22523578|23047810|23594743,TREMBL_STRING
5262,penkb,grm2b,12782390|22523578|23047810|23594743,TREMBL_STRING
5263,penka,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5264,pnocb,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5265,pdyn,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5266,pdyn,grm2b,17069980|22523578|23047810|23594743,TREMBL_STRING
5267,ccl20b,grm2b,18482437|23594743|22523578|23047810|23594743,TREMBL_STRING
5268,c3b.1,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5269,npb,grm2b,23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5270,cxcl11.8,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5271,c3a.3,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5272,c5,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5273,c3b.2,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5274,pyyb,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5275,cxcl12b,grm2b,12464177|23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5276,pomcb,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5277,cxcl11.5,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5278,cxcl11.7,grm2b,23594743|22523578|23047810|23594743,TREMBL_STRING
5279,edn1,gcgrb,10934026|23594743,TREMBL_STRING
5280,adcyap1a,gcgrb,23594743|23594743,TREMBL_STRING
5281,agt,gcgrb,23594743|23594743,TREMBL_STRING
5282,pomca,gcgrb,14667571|12606280|23594743|23594743,TREMBL_STRING
5283,tshba,gcgrb,12606280|23594743,TREMBL_STRING
5284,cga,gcgrb,14988429|15728794|23594743|23594743,TREMBL_STRING
5285,calca,gcgrb,23594743|23594743,TREMBL_STRING
5286,crhb,gcgrb,-|23594743,TREMBL_STRING
5287,pthlha,gcgrb,23594743|23594743,TREMBL_STRING
5288,pthlha,gcgrb,-|23594743,TREMBL_STRING
5289,adma,gcgrb,23594743|23594743,TREMBL_STRING
5290,edn2,gcgrb,23594743|23594743,TREMBL_STRING
5291,nmbb,gcgrb,23594743|23594743,TREMBL_STRING
5292,nmba,gcgrb,23594743|23594743,TREMBL_STRING
5293,prok2,gcgrb,23594743|23594743,TREMBL_STRING
5294,pomcb,gcgrb,23594743|23594743,TREMBL_STRING
5295,prok1,gcgrb,12477932|23594743|23594743,TREMBL_STRING
5296,edn3b,gcgrb,23594743|26190107|23594743,TREMBL_STRING
5297,gphb5,gcgrb,19264871|23594743|23594743,TREMBL_STRING
5298,gpha2,gcgrb,19264871|23594743|23594743,TREMBL_STRING
5299,npy,grm3,-|22523578|23047810|23594743,TREMBL_STRING
5300,c3a.2,grm3,-|22523578|23047810|23594743,TREMBL_STRING
5301,agt,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5302,sst1.1,grm3,12049777|22523578|23047810|23594743,TREMBL_STRING
5303,cxcl12a,grm3,12464177|23594743|22523578|23047810|23594743,TREMBL_STRING
5304,pomca,grm3,14667571|12606280|23594743|22523578|23047810|23594743,TREMBL_STRING
5305,penkb,grm3,12782390|22523578|23047810|23594743,TREMBL_STRING
5306,penka,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5307,pnocb,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5308,pdyn,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5309,pdyn,grm3,17069980|22523578|23047810|23594743,TREMBL_STRING
5310,ccl20b,grm3,18482437|23594743|22523578|23047810|23594743,TREMBL_STRING
5311,c3b.1,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5312,npb,grm3,23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5313,cxcl11.8,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5314,c3a.3,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5315,c5,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5316,c3b.2,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5317,pyyb,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5318,cxcl12b,grm3,12464177|23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5319,pomcb,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5320,cxcl11.5,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5321,cxcl11.7,grm3,23594743|22523578|23047810|23594743,TREMBL_STRING
5322,npy,grm6b,-|22523578|23047810|23594743,TREMBL_STRING
5323,c3a.2,grm6b,-|22523578|23047810|23594743,TREMBL_STRING
5324,agt,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5325,sst1.1,grm6b,12049777|22523578|23047810|23594743,TREMBL_STRING
5326,cxcl12a,grm6b,12464177|23594743|22523578|23047810|23594743,TREMBL_STRING
5327,pomca,grm6b,14667571|12606280|23594743|22523578|23047810|23594743,TREMBL_STRING
5328,penkb,grm6b,12782390|22523578|23047810|23594743,TREMBL_STRING
5329,penka,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5330,pnocb,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5331,pdyn,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5332,pdyn,grm6b,17069980|22523578|23047810|23594743,TREMBL_STRING
5333,ccl20b,grm6b,18482437|23594743|22523578|23047810|23594743,TREMBL_STRING
5334,c3b.1,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5335,npb,grm6b,23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5336,cxcl11.8,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5337,c3a.3,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5338,c5,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5339,c3b.2,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5340,pyyb,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5341,cxcl12b,grm6b,12464177|23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5342,pomcb,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5343,cxcl11.5,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5344,cxcl11.7,grm6b,23594743|22523578|23047810|23594743,TREMBL_STRING
5345,fgf5,flt3,18041922|23594743|23594743,TREMBL_STRING
5346,insb,flt3,23594743|23594743,TREMBL_STRING
5347,rln3a,rxfp2b,18463305|23594743|23594743,TREMBL_STRING
5348,insl3,rxfp2b,23594743|23594743,TREMBL_STRING
5349,insl5a,rxfp2b,-|23594743,TREMBL_STRING
5350,edn1,grpr,10934026|23594743,TREMBL_STRING
5351,agt,grpr,23594743|23594743,TREMBL_STRING
5352,edn2,grpr,23594743|23594743,TREMBL_STRING
5353,nmbb,grpr,23594743|23594743,TREMBL_STRING
5354,nmba,grpr,23594743|23594743,TREMBL_STRING
5355,prok2,grpr,23594743|23594743,TREMBL_STRING
5356,prok1,grpr,12477932|23594743|23594743,TREMBL_STRING
5357,edn3b,grpr,23594743|26190107|23594743,TREMBL_STRING
5358,npy,gpr37l1b,-|23594743,TREMBL_STRING
5359,c3a.2,gpr37l1b,-|23594743,TREMBL_STRING
5360,agt,gpr37l1b,23594743|23594743,TREMBL_STRING
5361,sst1.1,gpr37l1b,12049777|23594743,TREMBL_STRING
5362,cxcl12a,gpr37l1b,12464177|23594743|23594743,TREMBL_STRING
5363,pomca,gpr37l1b,14667571|12606280|23594743|23594743,TREMBL_STRING
5364,penkb,gpr37l1b,12782390|23594743,TREMBL_STRING
5365,penka,gpr37l1b,23594743|23594743,TREMBL_STRING
5366,pnocb,gpr37l1b,23594743|23594743,TREMBL_STRING
5367,pdyn,gpr37l1b,23594743|23594743,TREMBL_STRING
5368,pdyn,gpr37l1b,17069980|23594743,TREMBL_STRING
5369,ccl20b,gpr37l1b,18482437|23594743|23594743,TREMBL_STRING
5370,c3b.1,gpr37l1b,23594743|23594743,TREMBL_STRING
5371,npb,gpr37l1b,23594743|26190107|23594743,TREMBL_STRING
5372,cxcl11.8,gpr37l1b,23594743|23594743,TREMBL_STRING
5373,c3a.3,gpr37l1b,23594743|23594743,TREMBL_STRING
5374,c5,gpr37l1b,23594743|23594743,TREMBL_STRING
5375,c3b.2,gpr37l1b,23594743|23594743,TREMBL_STRING
5376,pyyb,gpr37l1b,23594743|23594743,TREMBL_STRING
5377,cxcl12b,gpr37l1b,12464177|23594743|26190107|23594743,TREMBL_STRING
5378,pomcb,gpr37l1b,23594743|23594743,TREMBL_STRING
5379,cxcl11.5,gpr37l1b,23594743|23594743,TREMBL_STRING
5380,cxcl11.7,gpr37l1b,23594743|23594743,TREMBL_STRING
5381,npy,galr1a,-|23594743,TREMBL_STRING
5382,c3a.2,galr1a,-|23594743,TREMBL_STRING
5383,agt,galr1a,23594743|23594743,TREMBL_STRING
5384,sst1.1,galr1a,12049777|23594743,TREMBL_STRING
5385,cxcl12a,galr1a,12464177|23594743|23594743,TREMBL_STRING
5386,pomca,galr1a,14667571|12606280|23594743|23594743,TREMBL_STRING
5387,penkb,galr1a,12782390|23594743,TREMBL_STRING
5388,penka,galr1a,23594743|23594743,TREMBL_STRING
5389,pnocb,galr1a,23594743|23594743,TREMBL_STRING
5390,pdyn,galr1a,23594743|23594743,TREMBL_STRING
5391,pdyn,galr1a,17069980|23594743,TREMBL_STRING
5392,ccl20b,galr1a,18482437|23594743|23594743,TREMBL_STRING
5393,c3b.1,galr1a,23594743|23594743,TREMBL_STRING
5394,npb,galr1a,23594743|26190107|23594743,TREMBL_STRING
5395,cxcl11.8,galr1a,23594743|23594743,TREMBL_STRING
5396,c3a.3,galr1a,23594743|23594743,TREMBL_STRING
5397,c5,galr1a,23594743|23594743,TREMBL_STRING
5398,c3b.2,galr1a,23594743|23594743,TREMBL_STRING
5399,pyyb,galr1a,23594743|23594743,TREMBL_STRING
5400,cxcl12b,galr1a,12464177|23594743|26190107|23594743,TREMBL_STRING
5401,pomcb,galr1a,23594743|23594743,TREMBL_STRING
5402,cxcl11.5,galr1a,23594743|23594743,TREMBL_STRING
5403,cxcl11.7,galr1a,23594743|23594743,TREMBL_STRING
5404,npy,lpar2b,-|23594743,TREMBL_STRING
5405,c3a.2,lpar2b,-|23594743,TREMBL_STRING
5406,edn1,lpar2b,10934026|23594743,TREMBL_STRING
5407,agt,lpar2b,23594743|23594743,TREMBL_STRING
5408,sst1.1,lpar2b,12049777|23594743,TREMBL_STRING
5409,cxcl12a,lpar2b,12464177|23594743|23594743,TREMBL_STRING
5410,pomca,lpar2b,14667571|12606280|23594743|23594743,TREMBL_STRING
5411,penkb,lpar2b,12782390|23594743,TREMBL_STRING
5412,penka,lpar2b,23594743|23594743,TREMBL_STRING
5413,pnocb,lpar2b,23594743|23594743,TREMBL_STRING
5414,pdyn,lpar2b,23594743|23594743,TREMBL_STRING
5415,pdyn,lpar2b,17069980|23594743,TREMBL_STRING
5416,ccl20b,lpar2b,18482437|23594743|23594743,TREMBL_STRING
5417,c3b.1,lpar2b,23594743|23594743,TREMBL_STRING
5418,npb,lpar2b,23594743|26190107|23594743,TREMBL_STRING
5419,cxcl11.8,lpar2b,23594743|23594743,TREMBL_STRING
5420,c3a.3,lpar2b,23594743|23594743,TREMBL_STRING
5421,c5,lpar2b,23594743|23594743,TREMBL_STRING
5422,c3b.2,lpar2b,23594743|23594743,TREMBL_STRING
5423,edn2,lpar2b,23594743|23594743,TREMBL_STRING
5424,nmbb,lpar2b,23594743|23594743,TREMBL_STRING
5425,pyyb,lpar2b,23594743|23594743,TREMBL_STRING
5426,nmba,lpar2b,23594743|23594743,TREMBL_STRING
5427,cxcl12b,lpar2b,12464177|23594743|26190107|23594743,TREMBL_STRING
5428,prok2,lpar2b,23594743|23594743,TREMBL_STRING
5429,pomcb,lpar2b,23594743|23594743,TREMBL_STRING
5430,prok1,lpar2b,12477932|23594743|23594743,TREMBL_STRING
5431,edn3b,lpar2b,23594743|26190107|23594743,TREMBL_STRING
5432,cxcl11.5,lpar2b,23594743|23594743,TREMBL_STRING
5433,cxcl11.7,lpar2b,23594743|23594743,TREMBL_STRING
5434,adcyap1a,drd1b,23594743|17393486|23594743,TREMBL_STRING
5435,pomca,drd1b,14667571|12606280|23594743|17393486|23594743,TREMBL_STRING
5436,tshba,drd1b,12606280|17393486|23594743,TREMBL_STRING
5437,cga,drd1b,14988429|15728794|23594743|17393486|23594743,TREMBL_STRING
5438,calca,drd1b,23594743|17393486|23594743,TREMBL_STRING
5439,crhb,drd1b,-|17393486|23594743,TREMBL_STRING
5440,pthlha,drd1b,23594743|17393486|23594743,TREMBL_STRING
5441,pthlha,drd1b,-|17393486|23594743,TREMBL_STRING
5442,adma,drd1b,23594743|17393486|23594743,TREMBL_STRING
5443,pomcb,drd1b,23594743|17393486|23594743,TREMBL_STRING
5444,gphb5,drd1b,19264871|23594743|17393486|23594743,TREMBL_STRING
5445,gpha2,drd1b,19264871|23594743|17393486|23594743,TREMBL_STRING
5446,edn1,grm5a,10934026|22523578|23047810,TREMBL_STRING
5447,agt,grm5a,23594743|22523578|23047810,TREMBL_STRING
5448,edn2,grm5a,23594743|22523578|23047810,TREMBL_STRING
5449,nmbb,grm5a,23594743|22523578|23047810,TREMBL_STRING
5450,nmba,grm5a,23594743|22523578|23047810,TREMBL_STRING
5451,prok2,grm5a,23594743|22523578|23047810,TREMBL_STRING
5452,prok1,grm5a,12477932|23594743|22523578|23047810,TREMBL_STRING
5453,edn3b,grm5a,23594743|26190107|22523578|23047810,TREMBL_STRING
5454,npy,gpr37b,-|23594743,TREMBL_STRING
5455,c3a.2,gpr37b,-|23594743,TREMBL_STRING
5456,agt,gpr37b,23594743|23594743,TREMBL_STRING
5457,sst1.1,gpr37b,12049777|23594743,TREMBL_STRING
5458,cxcl12a,gpr37b,12464177|23594743|23594743,TREMBL_STRING
5459,pomca,gpr37b,14667571|12606280|23594743|23594743,TREMBL_STRING
5460,penkb,gpr37b,12782390|23594743,TREMBL_STRING
5461,penka,gpr37b,23594743|23594743,TREMBL_STRING
5462,pnocb,gpr37b,23594743|23594743,TREMBL_STRING
5463,pdyn,gpr37b,23594743|23594743,TREMBL_STRING
5464,pdyn,gpr37b,17069980|23594743,TREMBL_STRING
5465,ccl20b,gpr37b,18482437|23594743|23594743,TREMBL_STRING
5466,c3b.1,gpr37b,23594743|23594743,TREMBL_STRING
5467,npb,gpr37b,23594743|26190107|23594743,TREMBL_STRING
5468,cxcl11.8,gpr37b,23594743|23594743,TREMBL_STRING
5469,c3a.3,gpr37b,23594743|23594743,TREMBL_STRING
5470,c5,gpr37b,23594743|23594743,TREMBL_STRING
5471,c3b.2,gpr37b,23594743|23594743,TREMBL_STRING
5472,pyyb,gpr37b,23594743|23594743,TREMBL_STRING
5473,cxcl12b,gpr37b,12464177|23594743|26190107|23594743,TREMBL_STRING
5474,pomcb,gpr37b,23594743|23594743,TREMBL_STRING
5475,cxcl11.5,gpr37b,23594743|23594743,TREMBL_STRING
5476,cxcl11.7,gpr37b,23594743|23594743,TREMBL_STRING
5477,edn1,adra1d,10934026|23594743,TREMBL_STRING
5478,agt,adra1d,23594743|23594743,TREMBL_STRING
5479,edn2,adra1d,23594743|23594743,TREMBL_STRING
5480,nmbb,adra1d,23594743|23594743,TREMBL_STRING
5481,nmba,adra1d,23594743|23594743,TREMBL_STRING
5482,prok2,adra1d,23594743|23594743,TREMBL_STRING
5483,prok1,adra1d,12477932|23594743|23594743,TREMBL_STRING
5484,edn3b,adra1d,23594743|26190107|23594743,TREMBL_STRING
5485,bdnf,ntrk3a,23594743|23594743,TREMBL_STRING
5486,igf1,epha2b,11368902|23594743|23594743,TREMBL_STRING
5487,insb,epha2b,23594743|23594743,TREMBL_STRING
5488,edn1,cckar,10934026|23594743,TREMBL_STRING
5489,agt,cckar,23594743|23594743,TREMBL_STRING
5490,edn2,cckar,23594743|23594743,TREMBL_STRING
5491,nmbb,cckar,23594743|23594743,TREMBL_STRING
5492,nmba,cckar,23594743|23594743,TREMBL_STRING
5493,prok2,cckar,23594743|23594743,TREMBL_STRING
5494,prok1,cckar,12477932|23594743|23594743,TREMBL_STRING
5495,edn3b,cckar,23594743|26190107|23594743,TREMBL_STRING
5496,edn1,ntsr1,10934026|23594743,TREMBL_STRING
5497,agt,ntsr1,23594743|23594743,TREMBL_STRING
5498,edn2,ntsr1,23594743|23594743,TREMBL_STRING
5499,nmbb,ntsr1,23594743|23594743,TREMBL_STRING
5500,nmba,ntsr1,23594743|23594743,TREMBL_STRING
5501,prok2,ntsr1,23594743|23594743,TREMBL_STRING
5502,prok1,ntsr1,12477932|23594743|23594743,TREMBL_STRING
5503,edn3b,ntsr1,23594743|26190107|23594743,TREMBL_STRING
5504,edn1,trhrb,10934026|23594743,TREMBL_STRING
5505,agt,trhrb,23594743|23594743,TREMBL_STRING
5506,edn2,trhrb,23594743|23594743,TREMBL_STRING
5507,nmbb,trhrb,23594743|23594743,TREMBL_STRING
5508,nmba,trhrb,23594743|23594743,TREMBL_STRING
5509,prok2,trhrb,23594743|23594743,TREMBL_STRING
5510,prok1,trhrb,12477932|23594743|23594743,TREMBL_STRING
5511,edn3b,trhrb,23594743|26190107|23594743,TREMBL_STRING
5512,npy,grm8b,-|22523578|23047810|23594743,TREMBL_STRING
5513,c3a.2,grm8b,-|22523578|23047810|23594743,TREMBL_STRING
5514,agt,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5515,sst1.1,grm8b,12049777|22523578|23047810|23594743,TREMBL_STRING
5516,cxcl12a,grm8b,12464177|23594743|22523578|23047810|23594743,TREMBL_STRING
5517,pomca,grm8b,14667571|12606280|23594743|22523578|23047810|23594743,TREMBL_STRING
5518,penkb,grm8b,12782390|22523578|23047810|23594743,TREMBL_STRING
5519,penka,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5520,pnocb,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5521,pdyn,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5522,pdyn,grm8b,17069980|22523578|23047810|23594743,TREMBL_STRING
5523,ccl20b,grm8b,18482437|23594743|22523578|23047810|23594743,TREMBL_STRING
5524,c3b.1,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5525,npb,grm8b,23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5526,cxcl11.8,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5527,c3a.3,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5528,c5,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5529,c3b.2,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5530,pyyb,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5531,cxcl12b,grm8b,12464177|23594743|26190107|22523578|23047810|23594743,TREMBL_STRING
5532,pomcb,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5533,cxcl11.5,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5534,cxcl11.7,grm8b,23594743|22523578|23047810|23594743,TREMBL_STRING
5535,npvf,npffr1l2,17604726|20226824|23594743|20226824|23594743,TREMBL_STRING
5536,adcyap1a,ptger2b,23594743|23594743,TREMBL_STRING
5537,pomca,ptger2b,14667571|12606280|23594743|23594743,TREMBL_STRING
5538,tshba,ptger2b,12606280|23594743,TREMBL_STRING
5539,cga,ptger2b,14988429|15728794|23594743|23594743,TREMBL_STRING
5540,calca,ptger2b,23594743|23594743,TREMBL_STRING
5541,crhb,ptger2b,-|23594743,TREMBL_STRING
5542,pthlha,ptger2b,23594743|23594743,TREMBL_STRING
5543,pthlha,ptger2b,-|23594743,TREMBL_STRING
5544,adma,ptger2b,23594743|23594743,TREMBL_STRING
5545,pomcb,ptger2b,23594743|23594743,TREMBL_STRING
5546,gphb5,ptger2b,19264871|23594743|23594743,TREMBL_STRING
5547,gpha2,ptger2b,19264871|23594743|23594743,TREMBL_STRING
