name,residual,influence,b_nbaths,b_nbeds,b_area,b_age,sq_cc_nbaths,sq_cc_nbeds,sq_cc_area,sq_cc_age
2.350000000000000000e+03,-3.680708640961373135e+01,4.644178529551883788e-02,-1.643163002946857532e+01,-1.038982430627940268e+01,1.221668755224223080e-01,-1.525411855077687950e-02,3.780906533940719783e+01,2.352116529287312829e+01,4.576298001400792848e-02,5.855785883558785043e-01
2.351000000000000000e+03,5.238541427505576564e+01,7.833411936899306593e-02,-6.903555733401013583e+00,-1.516085550656723946e+01,1.176700057443910014e-01,2.317567698252752384e-02,4.705183534826473846e+01,2.350603639629810715e+01,5.890948698696094055e-02,6.203141775077166686e-01
2.352000000000000000e+03,4.875612345217393795e+01,2.253096768542308878e-02,3.718961956982274586e+01,5.036495945490047532e+00,2.824125815257033656e-02,-2.059219821177568077e-01,3.169542544652155058e+01,2.157019095354861804e+01,4.581460876648620756e-02,7.485029285221650452e-01
2.353000000000000000e+03,2.996054178238460963e+01,3.270760037896883188e-02,1.602418342337292145e+01,-2.777978243931312363e+01,1.120643190796211108e-01,4.217615411856862062e-02,3.550480472146995226e+01,2.386882158192623393e+01,4.616489583707813343e-02,6.378974403349436662e-01
2.354000000000000000e+03,-7.811791149758857955e+01,1.319871843344012641e-01,-5.364626014951903699e+01,-2.251815014810937399e+01,2.857068824561659892e-01,-2.670184677839140264e+00,2.671021452536292173e+01,1.891468429619237668e+01,2.947588216250081675e-02,7.448241905815222719e-01
2.355000000000000000e+03,3.880965609400298888e+00,5.099118754548712107e-02,8.243357178712230393e+00,-5.026117957904152611e-01,5.392481249878187943e-02,-7.685835792213727147e-02,3.452307809187909271e+01,2.472954566342513871e+01,5.918040210149479174e-02,4.635439854466834042e-01
2.356000000000000000e+03,-6.110576048606664301e+01,7.245232882159213794e-02,5.388881830757430436e+00,-1.753003521530956732e+01,1.410443838418544149e-01,-7.908692288666148151e-01,3.310804190188405727e+01,2.662596465912975674e+01,4.840744790255226832e-02,4.929608369414124613e-01
2.357000000000000000e+03,-1.606437169625251613e+02,7.062404006460919204e-02,-1.350505894743321278e-01,-4.248859985160423491e+01,2.269213047439553321e-01,-2.210766045155529991e+00,2.524174231284058223e+01,1.955860415063227009e+01,2.687572123428121768e-02,4.922936877449413662e-01
2.358000000000000000e+03,-9.637406910325526610e+01,3.453299899121350935e-02,-1.470436309053773627e+01,-9.987042922302551418e+00,2.134897423138073236e-01,-2.775093691142963337e+00,2.614297872006590850e+01,1.956470816258729428e+01,2.891768728507751116e-02,7.676120508064727677e-01
2.359000000000000000e+03,-7.671515745261757502e+01,6.292028147625521040e-02,-1.983621845040208242e+01,-4.033447364049539630e+00,1.130811929047358388e-01,-1.343852029976114748e-01,3.684631095894444996e+01,2.289570257575553569e+01,4.215711590164413630e-02,7.886707190688728719e-01
2.360000000000000000e+03,1.911212234819842593e+01,6.814583178160737997e-02,-1.622248603689938307e+01,1.864873932456030303e+01,6.889508513616771079e-02,-3.295897890690986376e-01,4.017010947179714009e+01,2.786273442360313624e+01,7.472722552555505215e-02,5.766962411644629416e-01
2.361000000000000000e+03,-4.101610268678334847e+01,8.519587323123059552e-02,3.926018856309536176e+01,-2.597538170007865688e+01,6.909244575622711104e-02,3.949317235969836970e-01,3.830534048580908291e+01,2.784042362373863000e+01,5.233558384152047632e-02,8.129487861587239017e-01
2.362000000000000000e+03,-1.737737697368410750e+01,3.460339068516731648e-02,3.546042294303916265e+00,1.089522005990526310e+01,3.578203024808988830e-02,1.519573067524994381e-01,3.023703270186882364e+01,1.822618010480438500e+01,5.485035889936761694e-02,5.161181604084402741e-01
2.363000000000000000e+03,5.084886062685089314e+01,3.205307555004426323e-01,-9.737490084385228784e+00,-3.461785940881106693e+00,1.017757060338994601e-01,-3.790434108568830895e-01,3.022119660601759605e+01,2.428079189323955234e+01,3.330357986578394436e-02,9.174799757615427209e-01
2.364000000000000000e+03,6.281486214117734335e+00,1.655220482938705440e-01,3.056650940374865399e-01,6.007747128510374068e+00,6.431597417685686047e-02,-1.633647801086707818e-01,2.816957631136147100e+01,1.752476698982445313e+01,5.018862360762398056e-02,4.800349459789209905e-01
2.365000000000000000e+03,-9.276579797861982968e+01,9.040794582379713118e-02,5.290028594063498346e+00,-2.968482564229967835e+01,1.839037606845916883e-01,-1.786149776989534033e+00,2.718062281714405870e+01,2.325566022638410146e+01,2.460898252265381406e-02,7.479669428977427925e-01
2.366000000000000000e+03,4.600569228559611190e+01,5.701719624857255753e-02,7.010924683794557133e+00,-2.727983411196800390e+01,1.362528286126085120e-01,-1.316436781355739272e-01,3.613617668881245493e+01,2.106813598302032986e+01,4.216522507830928329e-02,5.483524539495215899e-01
2.367000000000000000e+03,6.355923491341505382e+01,2.389675155488724112e-01,6.127998121853186930e+00,-7.180586887179165601e+00,1.122721297581437683e-01,-7.696298193461974524e-01,3.226769989092277058e+01,1.876530633292799521e+01,4.607428386160538486e-02,7.928559325549002779e-01
2.368000000000000000e+03,-9.318664228002978689e+01,4.080726858760591602e-02,3.125027530147109900e+01,-2.464779216494406100e+01,1.329636424641164050e-01,-7.024187378572560592e-01,2.767968121719202301e+01,2.136487971024200050e+01,3.392385893089751303e-02,3.945399544835792582e-01
2.369000000000000000e+03,-2.339167163096543334e+01,4.193136656931539807e-02,9.401664699843454542e+00,8.550522035680755195e+00,3.538852466493595111e-02,5.517151622181290516e-02,3.586797550483782970e+01,2.683966760932938200e+01,6.943437780705589979e-02,5.866600772009519238e-01
2.370000000000000000e+03,-2.097513992996044863e+01,5.241200306677885196e-02,2.789429434424640064e+01,-1.032146814323236939e+01,9.783082972402065702e-02,-9.507077640446676137e-01,2.735019549973971564e+01,2.398013509524122000e+01,2.786642076841895979e-02,9.195874845201680303e-01
2.371000000000000000e+03,-1.711446913974993720e+02,5.904318728170401820e-02,-8.879799542709051252e+01,-3.988502185192563942e-01,2.338834730316085297e-01,1.439914843478261597e-01,3.477264626227422184e+01,2.042825175326917986e+01,4.491802907766565683e-02,4.689633721235918484e-01
2.372000000000000000e+03,-6.894065190390833209e+01,1.300367362267309534e-01,2.283246937930644194e+01,9.419727416441339152e-01,4.452909665366269754e-02,-2.169228348552875163e-01,2.882374392498346438e+01,2.073938495082376576e+01,5.723629630550955416e-02,5.536639725397027867e-01
2.373000000000000000e+03,-1.763055309532660431e+01,1.020049477330333826e-01,-1.710241830770582894e+00,-7.563279702121502623e+01,2.375620401661335257e-01,1.955429242157110670e-01,2.404905029719122211e+01,2.385737315641756240e+01,3.400439967101486632e-02,6.533353478581085394e-01
2.374000000000000000e+03,1.812194333969330273e+00,4.196669934167833460e-02,9.880833090033867450e+00,7.227233864405453900e+00,5.167988177369962910e-02,-4.558719413149839861e-01,3.427689568895115002e+01,2.289794616101253766e+01,4.964350920649718973e-02,4.848543227228446773e-01
2.375000000000000000e+03,-8.778682596109428005e+01,1.127777757191215646e-01,-1.227264444283650136e+01,1.321762352141430874e+01,8.748463230186424855e-02,-5.916085518420064471e-01,4.330770962743500974e+01,2.596353950256081689e+01,5.523220740586364669e-02,8.718158620184630614e-01
2.376000000000000000e+03,7.929811137219331840e+01,2.331170182277574748e-02,3.691849842578717045e+01,-8.263805009724093154e+00,8.768672500696564343e-02,-1.216219577469053181e+00,3.429140283981742954e+01,2.563681445050526264e+01,3.798350993370463308e-02,9.610397199425071424e-01
2.377000000000000000e+03,2.772125378506686388e+01,9.020149571671395861e-02,3.959011641282637584e+01,4.887172449864706891e+00,3.775760966744483998e-02,-4.095786021934779142e-01,3.529914648424098544e+01,2.171290544034271264e+01,3.843687525580075787e-02,6.073487002490340902e-01
2.378000000000000000e+03,-9.496080777408852214e+01,4.149094403851004420e-02,1.575674955922427785e+02,-1.058130490592725010e+02,8.062623510124686255e-02,6.129993748116993046e-01,2.426378589420327359e+01,1.899536492846374003e+01,2.204183729715897613e-02,3.959960785322332311e-01
2.379000000000000000e+03,2.403069196944671830e+02,5.390173055619328080e-02,3.823459837462413446e+01,-3.039765748755456443e+01,1.331308123400418153e-01,-7.706140509167620500e-01,2.839520948680157630e+01,1.991413040873193907e+01,3.012327196807629975e-02,5.246219816524139157e-01
2.380000000000000000e+03,-1.917541487449221904e+01,1.126217161927703936e-01,-1.904352466933282173e+01,1.052503044680098299e+01,1.009258341503169454e-01,-5.397938869863330158e-01,4.276303936738914757e+01,2.587458651746363003e+01,5.737381360069960384e-02,8.180109710453302707e-01
2.381000000000000000e+03,5.661006869001823816e+00,1.807634812966085192e-01,-2.459113093447958676e+01,7.880636680512735914e+00,1.016549322948989281e-01,-5.685265575404356841e-01,4.174858922762346936e+01,2.804109571637005160e+01,7.203739584300765386e-02,7.419979932499403130e-01
2.382000000000000000e+03,1.037782056736969594e+01,3.335615860731969140e-02,3.590348362891524658e+01,5.109416856730884859e+00,2.571130151311729409e-02,-1.424981476837557937e-01,3.161983894170725051e+01,2.046307181923178931e+01,4.481971506262657362e-02,7.390487338802895767e-01
2.383000000000000000e+03,-3.878676905859077806e+01,9.990529739128826969e-02,3.577203412151087392e+00,-5.496379971578388535e+00,1.011910003937629976e-01,-4.805130689686126777e-01,3.762009901869852513e+01,2.486281850951865025e+01,4.634685739504384311e-02,8.665316923130964577e-01
2.384000000000000000e+03,-6.462248203033759353e+01,3.901108376216697732e-02,5.433610808649877555e+00,3.318912557222507331e+00,1.242471104260240433e-01,-9.139082441848086491e-01,2.751251478194035727e+01,2.235090601136420574e+01,3.065182194456092524e-02,4.462675622595458358e-01
2.385000000000000000e+03,1.238029890455370321e+02,2.454363635946952421e-02,-3.796674556394501110e+01,-1.861189484964515373e+01,2.044923402874962992e-01,1.059433461108773566e-01,3.680872892011552722e+01,2.140053512247497736e+01,4.768151781162485725e-02,5.090310394309162101e-01
2.386000000000000000e+03,-5.370852267426251103e+00,8.117263749851003074e-02,-4.356830998307763103e+00,-2.648625063948081504e+00,8.949972013695578488e-02,-2.377588705716193185e-01,3.900381985149932973e+01,2.471561124441137380e+01,6.976911679774810970e-02,3.568946370063671991e-01
2.387000000000000000e+03,4.059882254586887029e+01,1.134493505584615869e-01,1.816732421839213529e+01,-5.448854933088744801e+00,5.767335338635015685e-02,6.113426767547730512e-02,3.184041017337392887e+01,2.283308437250751055e+01,4.014875219608640688e-02,3.773765500994659683e-01
2.388000000000000000e+03,-1.729452702438470624e+01,4.701043848950012954e-02,-4.920632255822223300e+00,-1.967206936127414707e+01,1.752077394834242741e-01,-8.100841589310376900e-01,2.938422675753810864e+01,2.250197696246209489e+01,3.444906820989247775e-02,5.133176555871695745e-01
2.389000000000000000e+03,-2.343720847731843548e+01,7.605250334792497402e-02,1.660444601309001911e+01,-5.543573146935449003e+00,7.303002428471459806e-02,-4.670786093577118658e-02,2.974837671878711021e+01,2.673536016812153449e+01,5.170288230954264708e-02,7.298650270327686762e-01
2.390000000000000000e+03,3.494500757368543731e+01,5.551429423981801836e-02,1.510361182660597557e+01,2.003913887781409109e+00,4.826678839183483338e-02,-2.490040164148256685e-01,3.188111032219166319e+01,2.590530977865251572e+01,4.327952827105161632e-02,5.400326605050481676e-01
2.391000000000000000e+03,-4.055586165536793715e+02,5.575109096471045356e-02,7.440462962900795674e+01,7.092834314546364283e+01,1.414248979225223302e-01,-5.978980220156058678e+00,1.728680227593063279e+01,1.874675871948068462e+01,1.719887380960735332e-02,5.009402926498619513e-01
2.392000000000000000e+03,-2.144166593778606966e+00,1.504302296461297039e-01,2.901560248026444810e+01,-3.563227176161283438e+01,1.715317802195924779e-01,-2.080372879530185237e+00,3.849042798780509145e+01,2.265570059963096838e+01,3.820522072279552289e-02,8.592986945577951730e-01
2.393000000000000000e+03,-6.119629396922903908e+01,3.858210657725003045e-02,3.504702581097740222e+01,-1.286818525516414446e+01,7.156928738041076765e-02,-3.789034094182789913e-01,3.175052928042515887e+01,2.345412738561222810e+01,4.906268231819847780e-02,4.139492422200374833e-01
2.394000000000000000e+03,-6.972064081889720910e+01,1.327539058816425421e-01,3.862315549463244935e+01,-2.454388392686977127e+01,1.278576112464002990e-01,-1.639057363008004309e+00,2.224484792653703025e+01,1.893872723603046992e+01,2.435232720760286892e-02,6.028217141641399879e-01
2.395000000000000000e+03,-1.981439882706673217e+01,3.346981128430585872e-02,1.313577455814637318e+01,1.189695898409262753e+01,3.946477361174938886e-02,-1.457458299932180845e-01,3.686112769574683767e+01,2.684698909826044400e+01,7.206361705029110110e-02,4.470390185848890918e-01
2.396000000000000000e+03,-1.951744678199491148e+02,1.697117234070382452e-01,-1.549130079271204750e+02,5.509286738363627478e+00,4.075372742202565957e-01,-2.566892940526282807e+00,2.237876132070655544e+01,1.802969849689795723e+01,2.652263450550297261e-02,4.605557791050528538e-01
2.397000000000000000e+03,-3.828799406392960236e+00,7.277656130017852443e-02,2.851303876617137689e+00,-2.027643010697378401e+01,1.617618383311797137e-01,-1.148151233720013042e+00,2.590095239628742618e+01,2.423732110780547444e+01,4.019119065847730904e-02,7.976731920244251040e-01
2.398000000000000000e+03,-3.048557464949246310e+01,5.521811907520914053e-02,-1.908151620717250196e+01,8.387975346916521246e+00,1.079956127073149891e-01,-3.387697932632374176e-01,2.779637927688160204e+01,2.617269126587964578e+01,4.813094058729894265e-02,6.534023191438067535e-01
2.399000000000000000e+03,1.015497076753493388e+01,4.977075197898725434e-02,3.906508623324947393e+01,-2.445790512924687476e+01,1.230363263677498598e-01,-7.172907988049821437e-01,3.086560670053995281e+01,2.361552507753273389e+01,3.504209459848573599e-02,4.041489979272970268e-01
2.400000000000000000e+03,-3.095364059419019043e+01,3.800976229759521485e-02,8.104988135591892018e+00,1.265423493563699786e+01,3.041097736398169771e-02,-3.257495394116598497e-01,2.921048769065877693e+01,2.182765970379661624e+01,4.574071605957166775e-02,4.969838542117280822e-01
2.401000000000000000e+03,-2.116980178600191209e+01,5.257465315759965452e-02,1.813854894891496627e+01,1.236010207269395256e+00,6.800759913627842101e-02,-4.374026541084822250e-01,4.483944331834990038e+01,3.034165801461997702e+01,7.156506631912717964e-02,7.600440766638524304e-01
2.402000000000000000e+03,-4.655600922325780289e+01,4.204682564901136149e-02,-1.846581766020096538e+01,7.702920346356911807e+00,1.237327277038644258e-01,-8.429026129361942843e-01,2.385874556863738505e+01,2.335433716351318623e+01,3.410439575328195333e-02,7.099609723296879116e-01
2.403000000000000000e+03,-5.223211556734318606e+01,3.954060843803913067e-02,4.383679550436710315e+00,2.089545477514920258e+00,8.369579835951655722e-02,-5.291208669924349906e-01,2.917561758097953373e+01,2.155183782725377029e+01,2.917706327147998394e-02,8.476346117304837113e-01
2.404000000000000000e+03,-3.154106649224726766e+01,5.697907331094893835e-02,-1.607795324986161845e+01,-1.757364225115203027e+01,1.541330227221786864e-01,-6.267993276003470671e-01,3.539947457518372431e+01,2.200494687773687730e+01,4.241793979852950119e-02,7.772189145033068236e-01
2.405000000000000000e+03,6.908792239638522403e+00,4.715309372103485691e-02,-4.064058823359415129e+01,-2.168950952249436170e+01,2.769450122303806494e-01,-2.783371207603026587e+00,2.522000712941485290e+01,1.857928766571678736e+01,2.760781582687107591e-02,7.223790667586111880e-01
2.406000000000000000e+03,-1.289153648613930159e+01,1.454351686343947347e-01,4.826710127297033637e+00,1.121525941260444981e+01,4.780495911285490701e-02,1.691726274837205279e-01,3.784678422367389317e+01,2.423137295645789280e+01,6.494368171794472067e-02,7.732828805924402138e-01
2.407000000000000000e+03,6.507525757144350109e+00,3.538704911156313748e-02,2.406659517354492905e+00,1.079851820692836029e+01,3.914430819072096945e-02,1.337919535791252668e-01,2.996271900582231495e+01,1.801728343367474139e+01,5.227727731841699116e-02,4.904932911738000278e-01
2.408000000000000000e+03,2.302699875136124774e+01,2.984990930581741808e-01,-7.865454701273111482e+01,-3.897713706734183603e+01,2.833808877378077296e-01,5.224112846164641333e-01,3.251918545538524796e+01,2.173573381587880249e+01,3.867340617390288560e-02,4.888181342134833574e-01
2.409000000000000000e+03,-2.713450591210528628e+01,2.834355249546700178e-02,-2.543655318385484421e+00,-2.660393922226136709e+01,1.824677980016080059e-01,-7.725605955558799698e-01,3.378714880748557903e+01,2.210694190590779229e+01,3.986368510384463021e-02,4.786487237453290189e-01
2.410000000000000000e+03,-4.929871469593101807e+01,8.776638593316707371e-02,-3.321366370968825521e+01,1.597915123594520637e+01,1.257100596479365229e-01,-6.556569081705272417e-01,2.656964856129175701e+01,2.586654188751274930e+01,3.757326991517989656e-02,5.627952545452997724e-01
2.411000000000000000e+03,5.451924098510090744e+00,3.230564744557840040e-02,3.025958309446777506e+01,-3.240630759516449189e+01,1.552186205272371722e-01,-1.105482335169779784e+00,3.373396740660617610e+01,1.851465495417854257e+01,4.968437842626047263e-02,7.366108956891695980e-01
2.412000000000000000e+03,8.678901508419926358e+00,7.150867877021953312e-02,1.719393974982742890e+01,1.228613118668324589e+01,2.570340293848260085e-02,-5.576478107587392458e-02,3.713828166522319663e+01,2.691758509508640529e+01,7.304516301004748691e-02,5.046608345849151744e-01
2.413000000000000000e+03,4.260572774218871928e+00,9.653841311189448327e-02,-5.347425428655427027e+00,-9.297495483042869324e+00,1.090340832068638077e-01,-1.301779180666856606e-01,3.611752785810822530e+01,2.227907199980830555e+01,4.637858809393903547e-02,5.106753469481317698e-01
2.414000000000000000e+03,-5.601776343981025263e+01,3.498180850603232334e-02,1.599210149756781441e+01,-1.478591824009146372e+01,1.014822302440163138e-01,-3.000298338410168353e-01,2.736421810676311850e+01,1.969293775012523540e+01,3.772131433946236678e-02,4.282973180584202511e-01
2.415000000000000000e+03,-1.908159620389636757e+01,8.564674323949769685e-02,2.590811435260033591e+01,4.680354642915999897e+00,3.309547807616606413e-02,2.401978571810489682e-01,3.364095828151937440e+01,2.403842479557193812e+01,4.681202843239028188e-02,7.077866121731427596e-01
2.416000000000000000e+03,2.351480695909287988e+01,4.479319637146568500e-02,1.723851876052198140e+00,7.625443207075131902e+00,4.856128603270912225e-02,-2.208602836123634561e-01,3.574293892548873686e+01,2.439739878992460831e+01,5.111669755886977251e-02,5.222603967893605370e-01
2.417000000000000000e+03,5.357265867272705862e+01,4.307058343534578282e-02,1.255995962102549868e+01,-1.021357610160265139e+01,9.632361511904369289e-02,-4.260308332752560379e-01,3.695934019122810810e+01,2.130086212939852075e+01,4.356813127221639131e-02,8.735723609146422985e-01
2.418000000000000000e+03,1.317749866664516389e+01,6.822906441818185619e-02,-5.442273071407420559e+00,7.631487027984313443e+00,1.651237226571930783e-01,-2.580534695929461719e+00,2.444002888880812208e+01,2.105184205539115538e+01,2.872325011580892373e-02,7.764934957349491906e-01
2.419000000000000000e+03,3.611120606088692142e+01,1.769737395843960226e-01,1.862359665330059144e+01,-1.368379967555295451e+01,9.619911764848221303e-02,-3.011464947659566183e-01,2.766631450005260007e+01,1.989529566909315861e+01,3.837490368420307801e-02,4.211181115139163156e-01
2.420000000000000000e+03,7.489892388430189385e+01,1.188799950334558098e-01,2.952329962469360680e+01,-5.099434605463742542e+01,2.269534638690726136e-01,-1.957412630339608217e+00,2.968161255394696241e+01,2.098885999265518976e+01,3.590592803039941577e-02,4.362218950435842735e-01
2.421000000000000000e+03,-8.767146161058704479e+00,3.025753565469611189e-02,7.684322817132128947e+00,6.491685889232332585e+00,8.549930790005214054e-02,-7.406019933352687712e-01,3.177760994167985942e+01,2.320410428121943269e+01,4.677199546025486571e-02,6.609907584835976735e-01
2.422000000000000000e+03,-2.220658862149974766e+01,8.113019479244949761e-02,4.932397653383588931e+01,-4.241533794565161664e+00,4.960961759611130090e-02,-5.604810174539923695e-01,3.169816719378505354e+01,1.902023821608627685e+01,3.549595673016198855e-02,5.073957752404646415e-01
2.423000000000000000e+03,6.618237955424831398e+00,5.693223616290447875e-02,-3.354153812103339050e+01,1.197393858167336766e+01,1.266825015919297859e-01,-6.324056691954351717e-01,3.770635577148254924e+01,2.842250741891325561e+01,7.392751779262028700e-02,8.107138590273278433e-01
2.424000000000000000e+03,-1.609421178847210854e+02,8.447544240655671666e-02,-5.305377672403225375e+01,-1.032982138648355352e+01,2.054815709313999039e-01,-1.113076618564490250e+00,2.692736152285458928e+01,1.793074425416104845e+01,3.216930661409518610e-02,4.604911530983453183e-01
2.425000000000000000e+03,-9.957920725701185916e+01,1.229706575042402439e-01,7.733937941031401309e+00,7.843099577306894332e+00,8.923319559404746526e-02,-9.151475599808793771e-01,4.150240638538367932e+01,2.448795783318051278e+01,5.612757077876277811e-02,9.554424250149876618e-01
2.426000000000000000e+03,-3.994480162985241378e+01,3.681603097726798834e-02,1.561848457848332572e+01,-1.550057286025200654e+00,6.206839393515803383e-02,-3.482245791173509408e-01,3.017258011491390590e+01,2.185574049067669478e+01,5.203411245898492687e-02,5.849746491234736334e-01
2.427000000000000000e+03,-8.902576172909328989e+01,5.858759362348409105e-02,9.996057473726013498e+00,-6.194066734402294827e+00,7.943852589264185915e-02,4.752557619194067162e-02,2.984632401833803428e+01,2.643235382318830418e+01,5.212017304090128117e-02,7.411815789216699146e-01
2.428000000000000000e+03,1.285484104851587972e+01,3.316294291024456109e-02,1.863749317913213588e+01,8.467827236106241884e+00,3.748979369341261247e-02,-3.078920605863774695e-02,3.908544234945111384e+01,2.423494511967400200e+01,6.571514670765786492e-02,3.916471662215653127e-01
2.429000000000000000e+03,1.065023438438549590e+02,1.335869869686847344e-01,2.884286370879078731e+01,-7.209876964491905937e+01,2.407212816498808250e-01,-1.739527540191631028e+00,2.547144771173378075e+01,1.918804667780801054e+01,2.705653260685499453e-02,5.557323301602575816e-01
2.430000000000000000e+03,-5.759290386692022423e+01,8.652149218798055319e-02,-4.954600900259633534e+01,-1.718962568665590851e+01,2.372418042330574905e-01,-1.220785930762095628e+00,2.788735092661396564e+01,2.286662489905492990e+01,3.426304259564988408e-02,6.680511066493708405e-01
2.431000000000000000e+03,1.908978079995088706e+01,5.642426331508964416e-02,-6.455659585530118427e+00,-2.961531548053728358e+01,2.057684188934062741e-01,-1.491733173688227110e+00,2.693288291790063127e+01,2.346725584986827684e+01,3.445709734341680791e-02,8.308174261486451773e-01
2.432000000000000000e+03,1.754606679187081681e+02,4.596023839946797307e-02,2.898637838105963027e+01,9.856667506468939521e+00,3.068668427381589237e-02,-3.635209339721191535e-01,2.904438467389028844e+01,2.881612973655436960e+01,6.951416470217738897e-02,7.159788027401222665e-01
2.433000000000000000e+03,6.067264984836763375e+01,2.384454077957814944e-02,2.298125139458843691e+01,7.960185374387934054e+00,3.203691916678609586e-02,-3.216781804589186056e-02,3.749807205282980505e+01,2.529901934234646177e+01,6.683835074613175831e-02,3.858667816431495257e-01
2.434000000000000000e+03,-2.336061074638865875e+01,8.215779840928374989e-02,1.753752550481733152e+01,6.686380511107742564e+00,7.894499653401694517e-02,-9.677417042201078567e-01,3.228935935625501941e+01,2.083635291398452694e+01,4.612437362779139155e-02,6.856185281999022108e-01
2.435000000000000000e+03,2.945659490904972699e+00,1.381017263933765615e-01,-4.089868519957063597e+01,-2.047438985508529896e+01,1.830593112264957134e-01,-4.647869916683432523e-01,3.533602195135445356e+01,2.206820519082259224e+01,3.980369974576838943e-02,6.607345745196584463e-01
2.436000000000000000e+03,6.453689923009724794e+01,9.424110900987525685e-02,5.193734279572943535e+01,-5.608400680977274533e+01,1.935417451634414698e-01,-1.302219984953176368e+00,2.459577693502749085e+01,1.940651879613398023e+01,2.952268503750683781e-02,4.072606571892946059e-01
2.437000000000000000e+03,-1.549604649650859756e+01,4.335576600006862263e-02,1.565814406819503546e+01,-1.598220369504267424e+01,1.457575559503165308e-01,-9.903838765976714642e-01,2.974135744661279901e+01,1.897887822749240172e+01,3.232484107067658957e-02,4.293448546908261165e-01
2.438000000000000000e+03,-3.288050855278324036e+01,8.634259985780964874e-02,2.849520978614460986e+01,7.870658285666249299e+01,2.036287153935119887e-01,-6.133018791687461224e+00,1.717317768922647758e+01,1.814289154390704795e+01,1.823054652756941896e-02,5.010261003123677170e-01
2.439000000000000000e+03,7.001889911302998826e+01,6.536931829677172789e-02,-6.871823141943564472e+00,3.467882346247698422e+00,9.202327432369081239e-02,-1.516335856459274378e-01,2.787017827834402439e+01,2.491586377391530860e+01,5.083500051049109902e-02,6.596767523106020770e-01
2.440000000000000000e+03,-1.903770392878093531e+01,3.876534701797596655e-02,1.690447481034592414e+01,-1.765745444061473535e+01,1.074692599025224571e-01,-2.420585324668707572e-01,3.478089993113256639e+01,2.236271480526397326e+01,4.457886667007553844e-02,5.443485095676871000e-01
2.441000000000000000e+03,3.766939742898220516e+02,1.244496667707246373e-01,-1.977549405513231662e+01,-5.840888663729987229e+01,2.277015020366487119e-01,-1.468943836694480698e-01,3.071085996036524079e+01,2.076044447411121752e+01,4.635289054944229797e-02,4.287710892159937170e-01
2.442000000000000000e+03,2.877339947886171103e+02,6.428251728648733121e-02,7.364599986551887412e+01,2.901022475388917243e+01,6.935319696131492240e-02,-3.535076383316848592e+00,2.333493974603667809e+01,1.983594606575035613e+01,3.014892111873408373e-02,5.583894052968105814e-01
2.443000000000000000e+03,1.049712876971851472e+02,1.122357353922046885e-01,2.566862942825925487e+01,-1.431560364339896019e+01,1.049453875884639592e-01,-5.065926876727806505e-01,2.895509717943577499e+01,2.462948214639855493e+01,3.716377896706804518e-02,5.509573757545721540e-01
2.444000000000000000e+03,-9.321500022831538956e+01,1.002160033655878774e-01,-3.363197039203696193e+01,-3.151421314123329509e+01,2.246367610244831836e-01,2.656852286032560517e-01,3.755543444594826497e+01,2.154384738493201823e+01,4.840699794707681303e-02,5.163243456746936522e-01
2.445000000000000000e+03,5.670666522570297730e+01,2.149421405607992164e-01,6.220465285850295345e+01,3.886354615072093566e+01,1.439806219492383299e-01,-4.275708632355938121e+00,1.737456147502756920e+01,1.854253547745714314e+01,1.726386013707199851e-02,5.142204273713226748e-01
2.446000000000000000e+03,-5.636399525278419276e+01,5.934959386093009714e-02,2.637022670345314879e+01,3.940483231054646041e+00,3.418327247304606825e-02,-1.970958647974666023e-01,3.408253431077892515e+01,2.119504301652000322e+01,5.921366802556805170e-02,5.814729046943885038e-01
2.447000000000000000e+03,-2.095176323705970844e+00,4.999240570711126208e-02,2.672634219145787782e+01,-4.596195091369781238e+01,1.714472289147395967e-01,-6.743243360046728974e-01,2.852117838289833074e+01,2.091786614535922695e+01,3.767907566692867138e-02,4.693823389007645286e-01
2.448000000000000000e+03,1.866193197072230419e+02,1.995674347445111282e-02,1.228630343285375659e+01,-9.003654125731110014e+00,1.453404124956968191e-01,-1.083763075197750281e+00,3.036167057790175150e+01,1.943392290682466239e+01,3.320810421040879673e-02,4.138174844540946085e-01
2.449000000000000000e+03,3.683490192810593555e+01,6.422090806356106629e-02,-2.166514764058705822e+01,9.156489363748638866e+00,8.874049730133190539e-02,-4.111526835324715301e-01,3.831639775401388448e+01,2.676377657032350754e+01,6.792080874027109361e-02,7.585560956061152549e-01
2.450000000000000000e+03,4.468627281602415735e+00,1.400999217734597846e-01,1.156827887703969715e+01,-7.978425189536206830e+00,9.565227234261299005e-02,-6.731009796198382800e-01,3.176546255445704858e+01,2.221963609343113077e+01,4.330601995889174494e-02,5.818446485713497651e-01
2.451000000000000000e+03,5.727801761007955861e+01,5.664577366978926221e-02,5.649834333996444968e+00,-1.085375681803649783e+01,1.019319471324781623e-01,-1.061131244902113469e-01,3.090093968882245434e+01,2.029319778326438595e+01,3.795075205692142323e-02,7.793976503002120193e-01
2.452000000000000000e+03,-5.655338220018371942e+01,9.402619341588075441e-02,3.296436064579153680e+01,-2.022146766102719795e+01,1.075657211101848781e-01,-4.961871883990269794e-01,2.792897871305532220e+01,1.991873306853026904e+01,3.658125538344007832e-02,5.420833299425705798e-01
