,from,to,pathway,database
29869,RpL39,RpL12,ppi,ppi
29870,RpL18,RpL37A,ppi,ppi
29871,RpS16,RpS24,ppi,ppi
29872,RpL6,RpL19,ppi,ppi
29873,RpL13,RpL23A,ppi,ppi
29874,sta,Rack1,ppi,ppi
29875,RpL7A,RpL27,ppi,ppi
29876,RpL36,RpS27A,ppi,ppi
29877,RpL40,RpL37a,ppi,ppi
29878,RpS5a,RpS13,ppi,ppi
29879,RpL36,vig2,ppi,ppi
29880,RpS5a,RpL32,ppi,ppi
29881,RpL3,vig2,ppi,ppi
29882,RpL22,RpS30,ppi,ppi
29883,RpL18A,RpS18,ppi,ppi
29884,RpLP1,RpS17,ppi,ppi
29885,RpL4,RpS19a,ppi,ppi
29886,RpS18,RpL37A,ppi,ppi
29887,RpL21,RpL8,ppi,ppi
29888,RpL21,RpL26,ppi,ppi
29889,RpL7,RpS27,ppi,ppi
29890,RpS4,RpL27,ppi,ppi
29891,RpS4,RpS20,ppi,ppi
29892,Rack1,RpL35A,ppi,ppi
29893,RpS18,RpL12,ppi,ppi
29894,RpS20,RpL23A,ppi,ppi
29895,RpS27,RpS7,ppi,ppi
29896,RpS3A,RpS27,ppi,ppi
29897,RpS5a,RpS6,ppi,ppi
29898,RpL36,RpS13,ppi,ppi
29899,RpL21,RpL12,ppi,ppi
29900,RpL13,RpL5,ppi,ppi
29901,RpS18,RpS30,ppi,ppi
29902,RpL4,RpS27,ppi,ppi
29903,RpA-70,p53,ppi,ppi
29904,RpS14b,RpS21,ppi,ppi
29905,RpL23,RpL6,ppi,ppi
29906,RpS27,RpL34a,ppi,ppi
29907,RpL15,RpL35A,ppi,ppi
29908,RpL9,RpL10Ab,ppi,ppi
29909,RpL26,RpS6,ppi,ppi
29910,RpS17,RpL35,ppi,ppi
29911,RpL22,RpL13A,ppi,ppi
29912,RpS3,RpL19,ppi,ppi
29913,RpL34a,RpL38,ppi,ppi
29914,RpLP2,RpL39,ppi,ppi
29915,RpS14b,RpS13,ppi,ppi
29916,RpL39,vig2,ppi,ppi
29917,RpS2,RpS30,ppi,ppi
29918,RpL13,RpS3A,ppi,ppi
29919,RpS18,RpL15,ppi,ppi
29920,RpS27A,RpS11,ppi,ppi
29921,Mcm6,Psf1,ppi,ppi
29922,RpL14,RpS8,ppi,ppi
29923,RpL22,RpS10a,ppi,ppi
29924,RpL12,RpL27,ppi,ppi
29925,sta,RpL28,ppi,ppi
29926,PGRP-LC,PGRP-LF,ppi,ppi
29927,RpS21,RpS7,ppi,ppi
29928,RpS10a,RpL35,ppi,ppi
29929,RpL12,RpL37A,ppi,ppi
29930,RpL7A,RpS25,ppi,ppi
29931,RpS27A,RpS6,ppi,ppi
29932,RpS5a,RpL37a,ppi,ppi
29933,RpS14a,RpL9,ppi,ppi
29934,RpL14,RpL41,ppi,ppi
29935,RpS3,RpL36A,ppi,ppi
29936,RpS4,RpL6,ppi,ppi
29937,RpS15Aa,RpS15,ppi,ppi
29938,RpLP0,RpL12,ppi,ppi
29939,RpL7A,vig2,ppi,ppi
29940,RpL18,RpL38,ppi,ppi
29941,RpL34a,RpL37A,ppi,ppi
29942,RpL32,RpL10Ab,ppi,ppi
29943,RpLP2,RpL7A,ppi,ppi
29944,RpS7,RpS26,ppi,ppi
29945,RpS9,RpL18A,ppi,ppi
29946,RpS21,RpL27A,ppi,ppi
29947,RpS15Aa,RpL37a,ppi,ppi
29948,RpL3,RpS11,ppi,ppi
29949,RpL36,RpL12,ppi,ppi
29950,RpS15Aa,RpL5,ppi,ppi
29951,RpL7,RpS16,ppi,ppi
29952,RpL23A,RpL28,ppi,ppi
29953,RpS14b,RpL34a,ppi,ppi
29954,RpS11,RpL27A,ppi,ppi
29955,RpL36A,RpL8,ppi,ppi
29956,RpS13,RpS16,ppi,ppi
29957,His4,Pc,ppi,ppi
29958,RpS15,RpS8,ppi,ppi
29959,RpS20,RpL24,ppi,ppi
29960,RpL9,RpS16,ppi,ppi
29961,RpL23A,RpL37A,ppi,ppi
29962,RpL23,RpL29,ppi,ppi
29963,RpL37a,RpL30,ppi,ppi
29964,RpS2,RpS13,ppi,ppi
29965,RpL4,RpS21,ppi,ppi
29966,RpS26,RpL27A,ppi,ppi
29967,RpLP1,RpS11,ppi,ppi
29968,RpL23,RpS20,ppi,ppi
29969,grau,p53,ppi,ppi
29970,Rack1,RpL27A,ppi,ppi
29971,RpL13,RpS25,ppi,ppi
29972,RpL32,RpS9,ppi,ppi
29973,RpL23A,RpL37a,ppi,ppi
29974,RpS27A,RpL21,ppi,ppi
29975,RpL37a,RpS27,ppi,ppi
29976,RpL15,RpL19,ppi,ppi
29977,RpL13,RpS7,ppi,ppi
29978,Rack1,RpL37A,ppi,ppi
29979,RpL34a,RpS6,ppi,ppi
29980,RpS9,RpS11,ppi,ppi
29981,RpL4,RpL39,ppi,ppi
29982,RpL11,RpL27,ppi,ppi
29983,RpS27A,RpS18,ppi,ppi
29984,RpS16,RpS8,ppi,ppi
29985,RpS3,RpL9,ppi,ppi
29986,RpS20,RpL12,ppi,ppi
29987,RpS3,RpL37A,ppi,ppi
29988,RpS19a,RpS23,ppi,ppi
29989,RpS4,RpL21,ppi,ppi
29990,RpS6,RpS29,ppi,ppi
29991,RpS13,RpS19a,ppi,ppi
29992,CycB,Psc,ppi,ppi
29993,CycB,Psc,ppi,ppi
29994,CycB,Psc,ppi,ppi
29995,RpS5a,RpLP2,ppi,ppi
29996,RpL23A,RpS23,ppi,ppi
29997,RpL10Ab,RpL41,ppi,ppi
29998,RpS14b,RpL41,ppi,ppi
29999,RpLP0,RpL22,ppi,ppi
30000,RpS10a,RpS8,ppi,ppi
30001,RpS28b,RpS15,ppi,ppi
30002,RpS7,RpL41,ppi,ppi
30003,RpL37a,RpL24,ppi,ppi
30004,aub,p53,ppi,ppi
30005,RpL23,RpL30,ppi,ppi
30006,RpS14b,RpS20,ppi,ppi
30007,RpS17,RpL17,ppi,ppi
30008,RpLP2,RpS19a,ppi,ppi
30009,RpL27,RpL37A,ppi,ppi
30010,Rack1,RpL10Ab,ppi,ppi
30011,Rack1,RpL24,ppi,ppi
30012,RpL23,RpL5,ppi,ppi
30013,Rack1,RpS10a,ppi,ppi
30014,RpL13,RpL18,ppi,ppi
30015,RpS30,RpS24,ppi,ppi
30016,RpS19a,vig2,ppi,ppi
30017,RpL14,RpS11,ppi,ppi
30018,RpL38,RpS6,ppi,ppi
30019,RpS27A,RpS23,ppi,ppi
30020,RpL36,RpS21,ppi,ppi
30021,RpL3,RpL38,ppi,ppi
30022,eEF2,RpS5a,ppi,ppi
30023,RpL35A,RpL30,ppi,ppi
30024,RpS16,RpL37A,ppi,ppi
30025,RpL18A,RpL37a,ppi,ppi
30026,RpLP1,RpL31,ppi,ppi
30027,RpL40,RpS29,ppi,ppi
30028,RpS7,RpL8,ppi,ppi
30029,RpS8,RpS6,ppi,ppi
30030,RpS9,Rack1,ppi,ppi
30031,eEF2,RpL38,ppi,ppi
30032,RpL15,RpL21,ppi,ppi
30033,RpL23A,RpS25,ppi,ppi
30034,RpL13A,RpL27A,ppi,ppi
30035,RpS29,RpL8,ppi,ppi
30036,RpL7,RpL22,ppi,ppi
30037,RpL17,RpL37A,ppi,ppi
30038,RpL18A,RpL13A,ppi,ppi
30039,RpS14a,RpL12,ppi,ppi
30040,sta,RpL18A,ppi,ppi
30041,RpL22,RpS24,ppi,ppi
30042,RpS16,RpS6,ppi,ppi
30043,sta,RpS11,ppi,ppi
30044,Mad,vis,ppi,ppi
30045,RpL7A,RpL6,ppi,ppi
30046,RpL18A,RpL35A,ppi,ppi
30047,RpL24,RpL5,ppi,ppi
30048,RpS27A,RpS7,ppi,ppi
30049,RpS14b,RpS24,ppi,ppi
30050,RpS15,RpL38,ppi,ppi
30051,RpS19a,RpL13A,ppi,ppi
30052,RpL3,RpL15,ppi,ppi
30053,RpS20,RpS6,ppi,ppi
30054,RpS27A,RpL27A,ppi,ppi
30055,vig2,RpS6,ppi,ppi
30056,RpL15,RpL36A,ppi,ppi
30057,RpL21,RpL27A,ppi,ppi
30058,RpS21,RpS20,ppi,ppi
30059,RpS27A,RpL31,ppi,ppi
30060,eEF2,RpL30,ppi,ppi
30061,RpL11,RpL12,ppi,ppi
30062,eEF2,RpL3,ppi,ppi
30063,RpS27A,RpS14b,ppi,ppi
30064,RpS13,RpS28b,ppi,ppi
30065,RpL39,RpL6,ppi,ppi
30066,RpS14a,RpL18,ppi,ppi
30067,RpS14b,RpS10a,ppi,ppi
30068,RpL13,RpS20,ppi,ppi
30069,RpS17,RpL18A,ppi,ppi
30070,Akh,CrzR,ppi,ppi
30071,RpS10a,RpL37a,ppi,ppi
30072,RpL14,RpS15,ppi,ppi
30073,RpS27,RpS25,ppi,ppi
30074,RpL7,RpS9,ppi,ppi
30075,RpL37a,RpL35A,ppi,ppi
30076,RpS20,RpL6,ppi,ppi
30077,RpL36,RpS20,ppi,ppi
30078,RpS11,RpL6,ppi,ppi
30079,RpS17,RpS26,ppi,ppi
30080,baz,dsh,ppi,ppi
30081,RpS4,RpS29,ppi,ppi
30082,RpL37A,RpL27A,ppi,ppi
30083,RpS21,Rack1,ppi,ppi
30084,RpL39,RpL27A,ppi,ppi
30085,RpL7A,RpL14,ppi,ppi
30086,RpLP2,RpS9,ppi,ppi
30087,RpLP1,RpL30,ppi,ppi
30088,RpS15Aa,RpS9,ppi,ppi
30089,RpS21,RpL41,ppi,ppi
30090,RpS5a,RpS28b,ppi,ppi
30091,RpS18,RpS16,ppi,ppi
30092,RpL6,RpL5,ppi,ppi
30093,RpS27A,RpL19,ppi,ppi
30094,RpS2,RpL36A,ppi,ppi
30095,Su(H),lid,ppi,ppi
30096,Su(H),lid,ppi,ppi
30097,RpL18,RpS7,ppi,ppi
30098,RpL34a,RpS29,ppi,ppi
30099,RpS14b,RpL27,ppi,ppi
30100,RpL38,RpL30,ppi,ppi
30101,RpS14a,RpL27,ppi,ppi
30102,RpL28,RpL35A,ppi,ppi
30103,RpS28b,RpS29,ppi,ppi
30104,RpS5a,RpL8,ppi,ppi
30105,RpS3A,RpL3,ppi,ppi
30106,RpL17,RpL38,ppi,ppi
30107,aurA,aurA,ppi,ppi
30108,RpS28b,RpL27A,ppi,ppi
30109,RpL14,RpL30,ppi,ppi
30110,RpS16,RpL28,ppi,ppi
30111,RpL15,RpL28,ppi,ppi
30112,RpS3,RpS18,ppi,ppi
30113,RpS9,RpL5,ppi,ppi
30114,RpL28,RpL6,ppi,ppi
30115,RpL4,RpS26,ppi,ppi
30116,RpS25,RpS26,ppi,ppi
30117,CG5045,CG4538,ppi,ppi
30118,RpL35,RpL10Ab,ppi,ppi
30119,RpS20,RpL39,ppi,ppi
30120,Cdk1,lmgA,ppi,ppi
30121,RpL24,RpS8,ppi,ppi
30122,Rack1,RpS25,ppi,ppi
30123,RpS15Aa,RpS19a,ppi,ppi
30124,eEF2,RpL5,ppi,ppi
30125,RpL37A,RpL19,ppi,ppi
30126,RpS2,RpL3,ppi,ppi
30127,RpS3A,RpS26,ppi,ppi
30128,RpS18,RpL22,ppi,ppi
30129,RpS23,RpL8,ppi,ppi
30130,RpS9,RpS30,ppi,ppi
30131,RpL11,RpL35A,ppi,ppi
30132,CtBP,tio,ppi,ppi
30133,CtBP,tio,ppi,ppi
30134,RpS30,RpS27,ppi,ppi
30135,RpL23A,RpL21,ppi,ppi
30136,eEF2,RpL39,ppi,ppi
30137,RpS11,RpS27,ppi,ppi
30138,RpL30,RpL31,ppi,ppi
30139,RpS3,RpS11,ppi,ppi
30140,Tbp,MTF-1,ppi,ppi
30141,RpS14b,RpS8,ppi,ppi
30142,RpL27A,RpL31,ppi,ppi
30143,RpS10a,RpS24,ppi,ppi
30144,RpS11,RpL12,ppi,ppi
30145,RpS15Aa,RpL17,ppi,ppi
30146,RpL7A,RpS7,ppi,ppi
30147,RpS27,RpL27A,ppi,ppi
30148,RpL10,RpL35A,ppi,ppi
30149,RpL13,RpL30,ppi,ppi
30150,RpL40,RpS17,ppi,ppi
30151,RpS18,RpL35A,ppi,ppi
30152,vig2,RpL31,ppi,ppi
30153,RpL15,RpL37A,ppi,ppi
30154,RpL9,RpL26,ppi,ppi
30155,RpL35,RpS11,ppi,ppi
30156,RpS16,RpS27,ppi,ppi
30157,RpS27A,RpS3A,ppi,ppi
30158,RpS21,RpS15,ppi,ppi
30159,RpS2,RpS20,ppi,ppi
30160,RpLP2,RpS24,ppi,ppi
30161,RpS4,RpL11,ppi,ppi
30162,RpS18,RpL30,ppi,ppi
30163,RpL6,RpL37A,ppi,ppi
30164,RpS18,RpL26,ppi,ppi
30165,RpS30,RpS8,ppi,ppi
30166,His3.3A,Dek,ppi,ppi
30167,His3.3A,Dek,ppi,ppi
30168,shn,Mad,ppi,ppi
30169,shn,Mad,ppi,ppi
30170,shn,Mad,ppi,ppi
30171,RpL37a,RpL34a,ppi,ppi
30172,RpL7A,RpL5,ppi,ppi
30173,RpS18,RpL27,ppi,ppi
30174,RpS30,RpL37A,ppi,ppi
30175,sta,RpS25,ppi,ppi
30176,RpL36,RpL7,ppi,ppi
30177,eEF2,RpS27,ppi,ppi
30178,RpS11,RpL38,ppi,ppi
30179,RpL17,RpL34a,ppi,ppi
30180,RpL28,RpS30,ppi,ppi
30181,RpL36A,RpL12,ppi,ppi
30182,RpS8,RpS29,ppi,ppi
30183,RpL36A,RpS6,ppi,ppi
30184,RpL23A,RpS6,ppi,ppi
30185,RpL11,RpL34a,ppi,ppi
30186,sta,RpL14,ppi,ppi
30187,PPO2,p53,ppi,ppi
30188,RpL11,RpS21,ppi,ppi
30189,RpL10Ab,RpL38,ppi,ppi
30190,RpL35,RpL27A,ppi,ppi
30191,Rack1,RpL6,ppi,ppi
30192,RpL29,RpL8,ppi,ppi
30193,RpL36,RpL24,ppi,ppi
30194,RpL10,RpL21,ppi,ppi
30195,RpL10,RpL12,ppi,ppi
30196,RpL22,RpL35,ppi,ppi
30197,RpL5,RpS25,ppi,ppi
30198,RpS14a,RpS18,ppi,ppi
30199,RpL36,RpL31,ppi,ppi
30200,RpL22,RpS3A,ppi,ppi
30201,RpS10a,RpL15,ppi,ppi
30202,RpL13,RpL35,ppi,ppi
30203,RpL10,RpL27A,ppi,ppi
30204,RpS25,RpL30,ppi,ppi
30205,RpS5a,RpL35,ppi,ppi
30206,RpS18,RpL10Ab,ppi,ppi
30207,vig2,RpS29,ppi,ppi
30208,RpS28b,RpL36A,ppi,ppi
30209,RpL13A,RpL27,ppi,ppi
30210,Cyp6d5,p53,ppi,ppi
30211,eEF2,RpL7A,ppi,ppi
30212,Rack1,RpS6,ppi,ppi
30213,RpS5a,RpL27A,ppi,ppi
30214,RpL10,RpS10a,ppi,ppi
30215,sta,RpS7,ppi,ppi
30216,RpS20,RpS28b,ppi,ppi
30217,RpS9,RpL29,ppi,ppi
30218,RpL26,RpL30,ppi,ppi
30219,RpS14b,RpL13,ppi,ppi
30220,RpS15Aa,RpS7,ppi,ppi
30221,RpS14a,RpL24,ppi,ppi
30222,RpL41,RpS24,ppi,ppi
30223,RpL17,RpL6,ppi,ppi
30224,RpL26,RpS7,ppi,ppi
30225,RpL39,RpL10,ppi,ppi
30226,RpS3A,RpL41,ppi,ppi
30227,RpS14b,RpS17,ppi,ppi
30228,RpS4,RpS25,ppi,ppi
30229,RpL30,RpL19,ppi,ppi
30230,RpL36A,RpL18,ppi,ppi
30231,RpL5,RpS26,ppi,ppi
30232,RpL3,RpL21,ppi,ppi
30233,RpL9,RpS30,ppi,ppi
30234,RpL17,RpS30,ppi,ppi
30235,RpL4,RpS14b,ppi,ppi
30236,mura,p53,ppi,ppi
30237,RpS3,RpL28,ppi,ppi
30238,RpL4,RpL15,ppi,ppi
30239,gig,Cdk4,ppi,ppi
30240,RpL4,RpL22,ppi,ppi
30241,RpS15Aa,RpL6,ppi,ppi
30242,RpL29,RpS26,ppi,ppi
30243,Madm,bun,ppi,ppi
30244,Madm,bun,ppi,ppi
30245,Madm,bun,ppi,ppi
30246,RpL29,RpL18,ppi,ppi
30247,RpL23,RpS18,ppi,ppi
30248,RpL36,RpL23,ppi,ppi
30249,RpL23,RpL26,ppi,ppi
30250,RpS5a,RpL37A,ppi,ppi
30251,RpS9,RpS24,ppi,ppi
30252,RpL30,RpS6,ppi,ppi
30253,RpS16,RpL31,ppi,ppi
30254,eEF2,RpS28b,ppi,ppi
30255,RpLP0,RpL15,ppi,ppi
30256,RpL23,RpL31,ppi,ppi
30257,RpL35A,RpS24,ppi,ppi
30258,Rack1,RpS11,ppi,ppi
30259,RpL5,RpL27A,ppi,ppi
30260,His2A,Pc,ppi,ppi
30261,eEF2,RpS14b,ppi,ppi
30262,RpL36A,RpL27,ppi,ppi
30263,RpL18A,RpL38,ppi,ppi
30264,p53,Svil,ppi,ppi
30265,RpL29,RpL30,ppi,ppi
30266,RpL7A,RpL36A,ppi,ppi
30267,RpL18A,RpL14,ppi,ppi
30268,RpS3A,RpL21,ppi,ppi
30269,RpS14a,RpS11,ppi,ppi
30270,RpS15,RpL19,ppi,ppi
30271,RpL3,RpS26,ppi,ppi
30272,hmw,p53,ppi,ppi
30273,RpS14b,RpS18,ppi,ppi
30274,RpS18,RpS27,ppi,ppi
30275,eEF2,RpL23,ppi,ppi
30276,RpS15,RpS16,ppi,ppi
30277,RpL37a,RpL12,ppi,ppi
30278,RpS3,RpL39,ppi,ppi
30279,Rack1,RpL26,ppi,ppi
30280,RpS13,RpL10,ppi,ppi
30281,RpS3,RpL18A,ppi,ppi
30282,RpS15Aa,RpL27,ppi,ppi
30283,RpS4,RpL35,ppi,ppi
30284,RpS15Aa,RpL41,ppi,ppi
30285,RpL36,RpS10a,ppi,ppi
30286,RpL28,RpL19,ppi,ppi
30287,RpL8,RpL37A,ppi,ppi
30288,RpL29,RpS7,ppi,ppi
30289,RpS3,RpS10a,ppi,ppi
30290,RpL4,RpS7,ppi,ppi
30291,RpS18,RpL7A,ppi,ppi
30292,Hsp83,AGO2,ppi,ppi
30293,toy,p53,ppi,ppi
30294,RpL32,RpL30,ppi,ppi
30295,RpL18A,RpL15,ppi,ppi
30296,RpL23,RpS8,ppi,ppi
30297,RpS4,RpL17,ppi,ppi
30298,RpS18,RpS7,ppi,ppi
30299,RpLP0,RpL35,ppi,ppi
30300,RpS14b,RpL29,ppi,ppi
30301,RpL23,RpL11,ppi,ppi
30302,RpS29,RpL19,ppi,ppi
30303,RpS20,RpL13A,ppi,ppi
30304,RpS14a,RpL14,ppi,ppi
30305,RpL23,RpL41,ppi,ppi
30306,RpLP1,Rack1,ppi,ppi
30307,eEF2,RpL34a,ppi,ppi
30308,RpL37a,RpL19,ppi,ppi
30309,RpS13,RpL22,ppi,ppi
30310,RpS20,RpL10Ab,ppi,ppi
30311,RpL23,RpS15Aa,ppi,ppi
30312,RpS5a,RpS7,ppi,ppi
30313,RpS3A,RpL13A,ppi,ppi
30314,RpS15,RpS30,ppi,ppi
30315,sax,sax,ppi,ppi
30316,RpS14a,RpS7,ppi,ppi
30317,RpS23,RpS24,ppi,ppi
30318,RpL17,RpL30,ppi,ppi
30319,RpLP1,RpS29,ppi,ppi
30320,aop,edl,ppi,ppi
30321,RpL34a,RpL5,ppi,ppi
30322,RpS17,RpS20,ppi,ppi
30323,RpS20,RpL35,ppi,ppi
30324,RpL24,RpL34a,ppi,ppi
30325,RpL26,RpL27,ppi,ppi
30326,PK2-R2,Capa,ppi,ppi
30327,RpL18A,RpS30,ppi,ppi
30328,RpS20,RpS27,ppi,ppi
30329,RpL10Ab,RpL37A,ppi,ppi
30330,RpS14a,RpL8,ppi,ppi
30331,RpL11,RpS24,ppi,ppi
30332,RpS3,RpL24,ppi,ppi
30333,RpL34a,RpL27A,ppi,ppi
30334,RpL11,RpL24,ppi,ppi
30335,RpS8,RpL8,ppi,ppi
30336,gro,His3,ppi,ppi
30337,RpS30,RpL8,ppi,ppi
30338,RpLP0,RpS23,ppi,ppi
30339,RpS14b,RpL21,ppi,ppi
30340,RpL4,vig2,ppi,ppi
30341,RpL28,RpL38,ppi,ppi
30342,RpL7,RpL27,ppi,ppi
30343,RpS13,RpS23,ppi,ppi
30344,RpS3,RpS14a,ppi,ppi
30345,RpL39,RpL37a,ppi,ppi
30346,RpL23,RpS25,ppi,ppi
30347,RpL18A,RpS10a,ppi,ppi
30348,RpS14a,RpL23A,ppi,ppi
30349,RpL7A,RpL37A,ppi,ppi
30350,xmas-2,thoc5,ppi,ppi
30351,RpS19a,RpL24,ppi,ppi
30352,RpL18,RpL31,ppi,ppi
30353,RpS11,RpS8,ppi,ppi
30354,RpS16,RpL30,ppi,ppi
30355,CG1074,p53,ppi,ppi
30356,RpL21,RpS23,ppi,ppi
30357,RpLP2,RpS7,ppi,ppi
30358,RpL3,RpS10a,ppi,ppi
30359,RpS27,RpL30,ppi,ppi
30360,RpL17,RpL5,ppi,ppi
30361,me31B,Edc3,ppi,ppi
30362,RpS14b,RpS9,ppi,ppi
30363,p53,CG42389,ppi,ppi
30364,RpL4,RpL19,ppi,ppi
30365,RpL27,RpS8,ppi,ppi
30366,RpS17,RpL5,ppi,ppi
30367,RpL40,RpL10Ab,ppi,ppi
30368,RpL36A,RpL27A,ppi,ppi
30369,RpS4,RpL14,ppi,ppi
30370,RpS15Aa,RpS11,ppi,ppi
30371,RpL11,RpS23,ppi,ppi
30372,RpL35,RpS8,ppi,ppi
30373,RpL41,RpL30,ppi,ppi
30374,RpL11,RpL17,ppi,ppi
30375,RpL24,RpL28,ppi,ppi
30376,RpS14a,RpL7,ppi,ppi
30377,BicD,Fmr1,ppi,ppi
30378,BicD,Fmr1,ppi,ppi
30379,BicD,Fmr1,ppi,ppi
30380,RpS14b,RpL39,ppi,ppi
30381,RpS18,RpL17,ppi,ppi
30382,RpL23,RpS11,ppi,ppi
30383,RpLP2,RpL30,ppi,ppi
30384,RpS14b,RpL5,ppi,ppi
30385,RpL36,RpL10Ab,ppi,ppi
30386,RpS23,RpL28,ppi,ppi
30387,brk,nab,ppi,ppi
30388,RpL40,RpL39,ppi,ppi
30389,RpS18,RpL18,ppi,ppi
30390,RpS15Aa,RpL35A,ppi,ppi
30391,RpS5a,RpS9,ppi,ppi
30392,RpL10,RpS23,ppi,ppi
30393,RpL28,RpL26,ppi,ppi
30394,Rack1,RpL35,ppi,ppi
30395,sta,RpS3A,ppi,ppi
30396,RpL37a,RpL5,ppi,ppi
30397,RpL17,RpL10Ab,ppi,ppi
30398,gbb,cv-d,ppi,ppi
30399,RpL13,RpS24,ppi,ppi
30400,RpS5a,RpLP1,ppi,ppi
30401,RpL3,RpL28,ppi,ppi
30402,eEF2,RpL36,ppi,ppi
30403,RpS19a,RpL37a,ppi,ppi
30404,RpL10Ab,RpL26,ppi,ppi
30405,me31B,Edc3,ppi,ppi
30406,me31B,Edc3,ppi,ppi
30407,RpLP1,RpS30,ppi,ppi
30408,RpS10a,RpS6,ppi,ppi
30409,RpS17,RpL22,ppi,ppi
30410,RpL18A,RpS23,ppi,ppi
30411,RpS2,RpS3A,ppi,ppi
30412,RpS5a,RpL23A,ppi,ppi
30413,RpL18A,RpS8,ppi,ppi
30414,RpS10a,RpS11,ppi,ppi
30415,RpL21,RpS25,ppi,ppi
30416,RpS3,RpS29,ppi,ppi
30417,RpS3,RpL7,ppi,ppi
30418,RpS9,RpL13,ppi,ppi
30419,RpL10Ab,RpS12,ppi,ppi
30420,Ranbp21,scra,ppi,ppi
30421,Gbp1,mthl10,ppi,ppi
30422,RpL3,RpS12,ppi,ppi
30423,x16,Rbp1,ppi,ppi
30424,x16,Rbp1,ppi,ppi
30425,Taf1,Bap60,ppi,ppi
30426,RpS13,RpS12,ppi,ppi
30427,Fib,wcd,ppi,ppi
30428,e(y)1,Bap60,ppi,ppi
30429,Bap60,polybromo,ppi,ppi
30430,alphaKap4,scra,ppi,ppi
30431,S,spi,ppi,ppi
30432,shg,Egfr,ppi,ppi
30433,RpL26,RpS12,ppi,ppi
30434,arm,Iswi,ppi,ppi
30435,e(y)1,mor,ppi,ppi
30436,e(y)1,mor,ppi,ppi
30437,RpS7,RpS12,ppi,ppi
30438,RpS4,RpS12,ppi,ppi
30439,nAChRbeta3,nAChRalpha4,ppi,ppi
30440,Bap170,e(y)3,ppi,ppi
30441,Bap170,e(y)3,ppi,ppi
30442,RpL10,RpS12,ppi,ppi
30443,mor,Taf5,ppi,ppi
30444,RpL6,RpS12,ppi,ppi
30445,Pcl,escl,ppi,ppi
30446,Sirt1,nej,ppi,ppi
30447,Sirt1,nej,ppi,ppi
30448,Cse1,scra,ppi,ppi
30449,arm,Caf1-55,ppi,ppi
30450,RpS9,RpS12,ppi,ppi
30451,RpL8,RpS12,ppi,ppi
30452,RpS23,RpS12,ppi,ppi
30453,trpl,Fkbp59,ppi,ppi
30454,trpl,Fkbp59,ppi,ppi
30455,trpl,Fkbp59,ppi,ppi
30456,RpL31,RpS12,ppi,ppi
30457,Kap-alpha3,scra,ppi,ppi
30458,Rack1,RpS12,ppi,ppi
30459,sta,RpS12,ppi,ppi
30460,RpL23,RpS12,ppi,ppi
30461,mor,e(y)3,ppi,ppi
30462,mor,e(y)3,ppi,ppi
30463,mor,e(y)3,ppi,ppi
30464,mor,Taf4,ppi,ppi
30465,gry,Trs33,ppi,ppi
30466,Smurf,Gprk2,ppi,ppi
30467,CG9067,SIDL,ppi,ppi
30468,CG9067,gry,ppi,ppi
30469,CG9067,gry,ppi,ppi
30470,BicC,png,ppi,ppi
30471,bam,Not1,ppi,ppi
30472,bam,Not1,ppi,ppi
30473,sqh,bbg,ppi,ppi
30474,Cdc42,RhoGAP100F,ppi,ppi
30475,Cdc42,RhoGAP100F,ppi,ppi
30476,CG4953,gry,ppi,ppi
30477,CG4953,gry,ppi,ppi
30478,Act87E,glob1,ppi,ppi
30479,CG3776,CG3776,ppi,ppi
30480,Act79B,glob1,ppi,ppi
30481,Jra,HDAC1,ppi,ppi
30482,Lam,RpII215,ppi,ppi
30483,gry,Trs23,ppi,ppi
30484,gry,Trs23,ppi,ppi
30485,arm,nej,ppi,ppi
30486,arm,nej,ppi,ppi
30487,arm,nej,ppi,ppi
30488,N,O-fut1,ppi,ppi
30489,N,O-fut1,ppi,ppi
30490,Act57B,glob1,ppi,ppi
30491,SIDL,Trs31,ppi,ppi
30492,SIDL,Trs31,ppi,ppi
30493,vir,nito,ppi,ppi
30494,ex,POSH,ppi,ppi
30495,Camta,Camta,ppi,ppi
30496,EcR,fru,ppi,ppi
30497,Syn,nwk,ppi,ppi
30498,N,Akap200,ppi,ppi
30499,SIDL,Bet3,ppi,ppi
30500,SIDL,Bet3,ppi,ppi
30501,kdn,Fum1,ppi,ppi
30502,SmD3,Smn,ppi,ppi
30503,Mad,nej,ppi,ppi
30504,Bet3,brun,ppi,ppi
30505,Bet3,brun,ppi,ppi
30506,gry,CG11396,ppi,ppi
30507,gry,CG11396,ppi,ppi
30508,Rap1,hpo,ppi,ppi
30509,Rap1,hpo,ppi,ppi
30510,gry,l(3)76BDm,ppi,ppi
30511,gry,l(3)76BDm,ppi,ppi
30512,wrd,S6k,ppi,ppi
30513,SIDL,Trs20,ppi,ppi
30514,Cul1,Smn,ppi,ppi
30515,RpII215,Set2,ppi,ppi
30516,brat,Sxl,ppi,ppi
30517,brat,Sxl,ppi,ppi
30518,brat,Sxl,ppi,ppi
30519,gry,Bet5,ppi,ppi
30520,gry,Bet5,ppi,ppi
30521,Smurf,Smurf,ppi,ppi
30522,Rac1,RhoGAP100F,ppi,ppi
30523,Rac1,RhoGAP100F,ppi,ppi
30524,Rho1,RhoGAP100F,ppi,ppi
30525,png,tral,ppi,ppi
30526,png,me31B,ppi,ppi
30527,SIDL,Trs33,ppi,ppi
