,from,to,source,database
7860,CCL27,LPAR1,ppi_lr,ppi_prediction
7861,INSL5,LPAR1,ppi_lr,ppi_prediction
7862,PROK2,GHSR,ppi_lr,ppi_prediction
7863,XCL2,GHSR,ppi_lr,ppi_prediction
7864,TAC3,GHSR,ppi_lr,ppi_prediction
7865,PROK2,KISS1R,ppi_lr,ppi_prediction
7866,XCL2,KISS1R,ppi_lr,ppi_prediction
7867,GHRL,KISS1R,ppi_lr,ppi_prediction
7868,TAC3,KISS1R,ppi_lr,ppi_prediction
7869,PROK2,QRFPR,ppi_lr,ppi_prediction
7870,XCL2,QRFPR,ppi_lr,ppi_prediction
7871,GHRL,QRFPR,ppi_lr,ppi_prediction
7872,TAC3,QRFPR,ppi_lr,ppi_prediction
7873,PROK2,F2RL3,ppi_lr,ppi_prediction
7874,XCL2,F2RL3,ppi_lr,ppi_prediction
7875,GHRL,F2RL3,ppi_lr,ppi_prediction
7876,TAC3,F2RL3,ppi_lr,ppi_prediction
7877,ICAM5,SORT1,ppi_lr,ppi_prediction
7878,PROK2,LPAR4,ppi_lr,ppi_prediction
7879,XCL2,LPAR4,ppi_lr,ppi_prediction
7880,GHRL,LPAR4,ppi_lr,ppi_prediction
7881,TAC3,LPAR4,ppi_lr,ppi_prediction
7882,CCL19,MCHR1,ppi_lr,ppi_prediction
7883,CXCL16,MCHR1,ppi_lr,ppi_prediction
7884,PROK2,MCHR1,ppi_lr,ppi_prediction
7885,CCL28,MCHR1,ppi_lr,ppi_prediction
7886,HEBP1,MCHR1,ppi_lr,ppi_prediction
7887,XCL2,MCHR1,ppi_lr,ppi_prediction
7888,GHRL,MCHR1,ppi_lr,ppi_prediction
7889,TAC3,MCHR1,ppi_lr,ppi_prediction
7890,APLN,MCHR1,ppi_lr,ppi_prediction
7891,CCL27,MCHR1,ppi_lr,ppi_prediction
7892,INSL5,MCHR1,ppi_lr,ppi_prediction
7893,CXCL16,NMUR2,ppi_lr,ppi_prediction
7894,PROK2,NMUR2,ppi_lr,ppi_prediction
7895,CCL28,NMUR2,ppi_lr,ppi_prediction
7896,HEBP1,NMUR2,ppi_lr,ppi_prediction
7897,XCL2,NMUR2,ppi_lr,ppi_prediction
7898,GHRL,NMUR2,ppi_lr,ppi_prediction
7899,TAC3,NMUR2,ppi_lr,ppi_prediction
7900,APLN,NMUR2,ppi_lr,ppi_prediction
7901,CCL27,NMUR2,ppi_lr,ppi_prediction
7902,INSL5,NMUR2,ppi_lr,ppi_prediction
7903,PROK2,NPFFR1,ppi_lr,ppi_prediction
7904,XCL2,NPFFR1,ppi_lr,ppi_prediction
7905,GHRL,NPFFR1,ppi_lr,ppi_prediction
7906,TAC3,NPFFR1,ppi_lr,ppi_prediction
7907,CCL28,HRH4,ppi_lr,ppi_prediction
7908,HEBP1,HRH4,ppi_lr,ppi_prediction
7909,APLN,HRH4,ppi_lr,ppi_prediction
7910,CCL27,HRH4,ppi_lr,ppi_prediction
7911,INSL5,HRH4,ppi_lr,ppi_prediction
7912,PROK2,NMUR1,ppi_lr,ppi_prediction
7913,CCL28,NMUR1,ppi_lr,ppi_prediction
7914,HEBP1,NMUR1,ppi_lr,ppi_prediction
7915,XCL2,NMUR1,ppi_lr,ppi_prediction
7916,GHRL,NMUR1,ppi_lr,ppi_prediction
7917,TAC3,NMUR1,ppi_lr,ppi_prediction
7918,APLN,NMUR1,ppi_lr,ppi_prediction
7919,CCL27,NMUR1,ppi_lr,ppi_prediction
7920,INSL5,NMUR1,ppi_lr,ppi_prediction
7921,PROK2,LPAR2,ppi_lr,ppi_prediction
7922,CCL28,LPAR2,ppi_lr,ppi_prediction
7923,HEBP1,LPAR2,ppi_lr,ppi_prediction
7924,XCL2,LPAR2,ppi_lr,ppi_prediction
7925,GHRL,LPAR2,ppi_lr,ppi_prediction
7926,TAC3,LPAR2,ppi_lr,ppi_prediction
7927,APLN,LPAR2,ppi_lr,ppi_prediction
7928,CCL27,LPAR2,ppi_lr,ppi_prediction
7929,INSL5,LPAR2,ppi_lr,ppi_prediction
7930,APLN,RXFP3,ppi_lr,ppi_prediction
7931,CCL27,RXFP3,ppi_lr,ppi_prediction
7932,INSL5,HRH3,ppi_lr,ppi_prediction
7933,GDNF,NCAM1,ppi_l_bidir,ppi_prediction
7934,CCL17,VCAM1,ppi_l_bidir,ppi_prediction
7935,BDNF,NCAM1,ppi_l_bidir,ppi_prediction
7936,GSTP1,VCAM1,ppi_l_bidir,ppi_prediction
7937,AREG,ICAM1,ppi_l_bidir,ppi_prediction
7938,EFNB2,CD99,ppi_l_bidir,ppi_prediction
7939,JAG2,CD99,ppi_l_bidir,ppi_prediction
7940,ARF1,VCAM1,ppi_l_bidir,ppi_prediction
7941,RTN4,CNTN1,ppi_l_bidir,ppi_prediction
7942,FGA,ITGB1,ppi_l_bidir,ppi_prediction
7943,CCL22,VCAM1,ppi_l_bidir,ppi_prediction
7944,ANGPT2,ITGB1,ppi_l_bidir,ppi_prediction
7945,BDNF,F11R,ppi_l_bidir,ppi_prediction
7946,ASIP,F11R,ppi_l_bidir,ppi_prediction
7947,KNG1,ITGB2,ppi_l_bidir,ppi_prediction
7948,THBS1,ITGAM,ppi_l_bidir,ppi_prediction
7949,FN1,MAG,ppi_l_bidir,ppi_prediction
7950,SERPING1,SELP,ppi_l_bidir,ppi_prediction
7951,C3,ITGAM,ppi_l_bidir,ppi_prediction
7952,CFH,ITGAM,ppi_l_bidir,ppi_prediction
7953,FGA,CDH5,ppi_l_bidir,ppi_prediction
7954,TNC,CNTN1,ppi_l_bidir,ppi_prediction
7955,CTSG,VCAM1,ppi_l_bidir,ppi_prediction
7956,CTSG,SELPLG,ppi_l_bidir,ppi_prediction
7957,SERPING1,SELE,ppi_l_bidir,ppi_prediction
7958,PVR,NECTIN3,ppi_l_bidir,ppi_prediction
7959,PVR,NECTIN1,ppi_l_bidir,ppi_prediction
7960,VEGFD,ITGA9,ppi_l_bidir,ppi_prediction
7961,COL2A1,MAG,ppi_l_bidir,ppi_prediction
7962,AGRN,ITGB1,ppi_l_bidir,ppi_prediction
7963,AGRN,NCAM1,ppi_l_bidir,ppi_prediction
7964,PSPN,NCAM1,ppi_l_bidir,ppi_prediction
7965,SEMA7A,ITGB1,ppi_l_bidir,ppi_prediction
7966,PLG,CDH1,ppi_l_bidir,ppi_prediction
7967,TGFB1,ITGB1,ppi_l_bidir,ppi_prediction
7968,TGFB1,F11R,ppi_l_bidir,ppi_prediction
7969,COL1A1,MAG,ppi_l_bidir,ppi_prediction
7970,COL4A1,NCAM1,ppi_l_bidir,ppi_prediction
7971,COL4A1,MAG,ppi_l_bidir,ppi_prediction
7972,APOE,VCAM1,ppi_l_bidir,ppi_prediction
7973,ANXA1,ITGA4,ppi_l_bidir,ppi_prediction
7974,ANXA1,VCAM1,ppi_l_bidir,ppi_prediction
7975,APP,NCAM1,ppi_l_bidir,ppi_prediction
7976,APP,MAG,ppi_l_bidir,ppi_prediction
7977,APP,CNTN1,ppi_l_bidir,ppi_prediction
7978,LAMB1,L1CAM,ppi_l_bidir,ppi_prediction
7979,THBS1,ITGA4,ppi_l_bidir,ppi_prediction
7980,FGF2,GLG1,ppi_l_bidir,ppi_prediction
7981,GSTP1,ITGA4,ppi_l_bidir,ppi_prediction
7982,CD24,L1CAM,ppi_l_bidir,ppi_prediction
7983,LAMA1,L1CAM,ppi_l_bidir,ppi_prediction
7984,DLK1,OCLN,ppi_l_bidir,ppi_prediction
7985,CD86,CD80,ppi_l_bidir,ppi_prediction
7986,IL13,VCAM1,ppi_l_bidir,ppi_prediction
7987,EFNB1,CD99,ppi_l_bidir,ppi_prediction
7988,RTN4,CD99,ppi_l_bidir,ppi_prediction
7989,CX3CL1,ITGB1,ppi_l_bidir,ppi_prediction
7990,HSPG2,ITGB1,ppi_l_bidir,ppi_prediction
7991,ICAM4,ITGB1,ppi_l_bidir,ppi_prediction
7992,CX3CL1,ITGB2,ppi_l_bidir,ppi_prediction
7993,MMP13,ITGAM,ppi_l_bidir,ppi_prediction
7994,PSEN1,CDH1,ppi_l_bidir,ppi_prediction
7995,MMP9,ITGAM,ppi_l_bidir,ppi_prediction
7996,COL18A1,SELP,ppi_l_bidir,ppi_prediction
7997,ICAM4,ITGA4,ppi_l_bidir,ppi_prediction
7998,SEMA4D,PTPRC,ppi_l_bidir,ppi_prediction
7999,COL18A1,SELL,ppi_l_bidir,ppi_prediction
8000,IL12A,CD28,ppi_l_bidir,ppi_prediction
8001,PVR,CDH1,ppi_l_bidir,ppi_prediction
8002,CCL5,CDH1,ppi_l_bidir,ppi_prediction
8003,RTN4,CNTNAP1,ppi_l_bidir,ppi_prediction
8004,EFNB2,PECAM1,ppi_l_bidir,ppi_prediction
8005,NLGN1,CNTNAP1,ppi_l_bidir,ppi_prediction
8006,CSF1,CLDN11,ppi_l_bidir,ppi_prediction
8007,APP,NFASC,ppi_l_bidir,ppi_prediction
8008,RPS19,ICAM1,ppi_l_bidir,ppi_prediction
8009,THBS1,ITGB1,ppi_l_bidir,ppi_prediction
8010,TGFB3,ITGB1,ppi_l_bidir,ppi_prediction
8011,HSP90B1,ITGB1,ppi_l_bidir,ppi_prediction
8012,MMP9,ITGB1,ppi_l_bidir,ppi_prediction
8013,VEGFB,ITGB1,ppi_l_bidir,ppi_prediction
8014,PSEN1,ITGB1,ppi_l_bidir,ppi_prediction
8015,LAMB2,ITGB1,ppi_l_bidir,ppi_prediction
8016,LTB,ITGB1,ppi_l_bidir,ppi_prediction
8017,TNFSF13B,ITGB1,ppi_l_bidir,ppi_prediction
8018,IL10,CD28,ppi_l_bidir,ppi_prediction
8019,IL21,CD28,ppi_l_bidir,ppi_prediction
8020,MMP9,CDH1,ppi_l_bidir,ppi_prediction
8021,ADAM9,CDH1,ppi_l_bidir,ppi_prediction
8022,ADAM15,CDH1,ppi_l_bidir,ppi_prediction
8023,MDK,NCAM1,ppi_l_bidir,ppi_prediction
8024,ARTN,NCAM1,ppi_l_bidir,ppi_prediction
8025,NRTN,NCAM1,ppi_l_bidir,ppi_prediction
8026,TNFSF9,ICAM2,ppi_l_bidir,ppi_prediction
8027,RPS19,ITGA4,ppi_l_bidir,ppi_prediction
8028,COPA,ITGA4,ppi_l_bidir,ppi_prediction
8029,YARS,ITGA4,ppi_l_bidir,ppi_prediction
8030,ARF1,ITGA4,ppi_l_bidir,ppi_prediction
8031,WNT3,CDH2,ppi_l_bidir,ppi_prediction
8032,WNT3A,CDH2,ppi_l_bidir,ppi_prediction
8033,RPS19,VCAM1,ppi_l_bidir,ppi_prediction
8034,COPA,VCAM1,ppi_l_bidir,ppi_prediction
8035,YARS,VCAM1,ppi_l_bidir,ppi_prediction
8036,NCAM1,FGFR1,ppi_bidir_r,ppi_prediction
8037,PTPRC,EPOR,ppi_bidir_r,ppi_prediction
8038,PTPRC,MET,ppi_bidir_r,ppi_prediction
8039,PTPRC,INSR,ppi_bidir_r,ppi_prediction
8040,CNTN2,EGFR,ppi_bidir_r,ppi_prediction
8041,PTPRC,LEPR,ppi_bidir_r,ppi_prediction
8042,PTPRC,ERBB2,ppi_bidir_r,ppi_prediction
8043,PTPRC,GHR,ppi_bidir_r,ppi_prediction
8044,NCAM1,GFRA1,ppi_bidir_r,ppi_prediction
8045,PTPRC,CXCR4,ppi_bidir_r,ppi_prediction
8046,NCAM1,NTRK1,ppi_bidir_r,ppi_prediction
8047,CD99,EPHA2,ppi_bidir_r,ppi_prediction
8048,CD99,INSR,ppi_bidir_r,ppi_prediction
8049,CD99,ROR2,ppi_bidir_r,ppi_prediction
8050,CD99,FZD5,ppi_bidir_r,ppi_prediction
8051,CD99,LRP8,ppi_bidir_r,ppi_prediction
8052,CD99,LRP2,ppi_bidir_r,ppi_prediction
8053,ICAM1,EGFR,ppi_bidir_r,ppi_prediction
8054,CD99,FZD6,ppi_bidir_r,ppi_prediction
8055,CD99,EPHA7,ppi_bidir_r,ppi_prediction
8056,CDH1,LRP6,ppi_bidir_r,ppi_prediction
8057,CNTN1,NOTCH1,ppi_bidir_r,ppi_prediction
8058,CDH2,CDON,ppi_bidir_r,ppi_prediction
8059,CDH15,CDON,ppi_bidir_r,ppi_prediction
8060,PTPRC,PDGFRB,ppi_bidir_r,ppi_prediction
8061,ITGB1,CSF2RB,ppi_bidir_r,ppi_prediction
8062,ICAM1,CSF2RB,ppi_bidir_r,ppi_prediction
8063,ITGB1,ITGA5,ppi_bidir_r,ppi_prediction
8064,ITGB1,DAG1,ppi_bidir_r,ppi_prediction
8065,ITGB1,IGF1R,ppi_bidir_r,ppi_prediction
8066,ITGB1,ITGA3,ppi_bidir_r,ppi_prediction
8067,ITGB1,CD36,ppi_bidir_r,ppi_prediction
8068,ITGB1,PLAUR,ppi_bidir_r,ppi_prediction
8069,ITGB1,CD47,ppi_bidir_r,ppi_prediction
8070,ITGB1,FLT4,ppi_bidir_r,ppi_prediction
8071,ITGB1,ITGAV,ppi_bidir_r,ppi_prediction
8072,ITGB1,ITGA6,ppi_bidir_r,ppi_prediction
8073,ITGB1,CD151,ppi_bidir_r,ppi_prediction
8074,ITGB1,ITGA2,ppi_bidir_r,ppi_prediction
8075,ITGB1,ITGA1,ppi_bidir_r,ppi_prediction
8076,ITGB1,ITGA8,ppi_bidir_r,ppi_prediction
8077,ITGB1,ITGA11,ppi_bidir_r,ppi_prediction
8078,PECAM1,SDC1,ppi_bidir_r,ppi_prediction
8079,ITGB2,PLAUR,ppi_bidir_r,ppi_prediction
8080,ITGB2,ITGAX,ppi_bidir_r,ppi_prediction
8081,ITGB2,ITGAD,ppi_bidir_r,ppi_prediction
8082,PTPRC,IFNAR1,ppi_bidir_r,ppi_prediction
8083,PECAM1,SDC4,ppi_bidir_r,ppi_prediction
8084,ITGAM,PLAUR,ppi_bidir_r,ppi_prediction
8085,ITGB7,ITGAE,ppi_bidir_r,ppi_prediction
8086,CDH5,KDR,ppi_bidir_r,ppi_prediction
8087,PTPRC,TEK,ppi_bidir_r,ppi_prediction
8088,ITGA4,CXCR4,ppi_bidir_r,ppi_prediction
8089,PECAM1,CXCR4,ppi_bidir_r,ppi_prediction
8090,ITGA4,CD44,ppi_bidir_r,ppi_prediction
8091,ICAM1,IL2RG,ppi_bidir_r,ppi_prediction
8092,CDH2,PTPRB,ppi_bidir_r,ppi_prediction
8093,CDH2,BOC,ppi_bidir_r,ppi_prediction
8094,CDH15,BOC,ppi_bidir_r,ppi_prediction
8095,PTPRC,TIE1,ppi_bidir_r,ppi_prediction
8096,CDH2,FGFR4,ppi_bidir_r,ppi_prediction
8097,PECAM1,ACKR3,ppi_bidir_r,ppi_prediction
8098,PECAM1,GPC1,ppi_bidir_r,ppi_prediction
8099,PTPRM,PTPRS,ppi_bidir_r,ppi_prediction
8100,NFASC,NRCAM,ppi_bidir_r,ppi_prediction
8101,CNTN2,NRCAM,ppi_bidir_r,ppi_prediction
8102,MAG,RTN4R,ppi_bidir_r,ppi_prediction
8103,ITGB2,PTCH1,ppi_bidir_r,ppi_prediction
8104,ITGB2,PTCH2,ppi_bidir_r,ppi_prediction
8105,ICAM1,EDA2R,ppi_bidir_r,ppi_prediction
8106,ITGB1,PDGFRB,ppi_bidir_r,ppi_prediction
8107,ITGB1,IGF2R,ppi_bidir_r,ppi_prediction
8108,ITGB1,SDC1,ppi_bidir_r,ppi_prediction
8109,ITGB1,ITGAX,ppi_bidir_r,ppi_prediction
8110,ITGB1,EPHA2,ppi_bidir_r,ppi_prediction
8111,ITGB1,PTCH1,ppi_bidir_r,ppi_prediction
8112,ITGB1,ITGA7,ppi_bidir_r,ppi_prediction
8113,ITGB1,NCSTN,ppi_bidir_r,ppi_prediction
8114,ITGB1,PTCH2,ppi_bidir_r,ppi_prediction
8115,CD28,CTLA4,ppi_bidir_r,ppi_prediction
8116,CDH1,KDR,ppi_bidir_r,ppi_prediction
8117,CDH1,DDR1,ppi_bidir_r,ppi_prediction
8118,CDH1,DDR2,ppi_bidir_r,ppi_prediction
8119,CDH1,CDON,ppi_bidir_r,ppi_prediction
8120,CDH1,NCSTN,ppi_bidir_r,ppi_prediction
8121,CDH1,BOC,ppi_bidir_r,ppi_prediction
8122,NCAM1,FGFR2,ppi_bidir_r,ppi_prediction
8123,ITGA4,PTCH1,ppi_bidir_r,ppi_prediction
8124,CDH2,RYK,ppi_bidir_r,ppi_prediction
8125,CDH2,DDR1,ppi_bidir_r,ppi_prediction
8126,CDH2,DDR2,ppi_bidir_r,ppi_prediction
8127,CDH2,NEO1,ppi_bidir_r,ppi_prediction
8128,MAG,NTRK2,ppi_bidir_r,ppi_prediction
8129,MAG,LINGO1,ppi_bidir_r,ppi_prediction
8130,ITGB7,PTCH1,ppi_bidir_r,ppi_prediction
8131,ITGB7,PTCH2,ppi_bidir_r,ppi_prediction
8132,CDH5,TGFBR1,ppi_bidir_r,ppi_prediction
8133,CDH5,ACVRL1,ppi_bidir_r,ppi_prediction
8134,CDH5,TGFBR2,ppi_bidir_r,ppi_prediction
8135,CDH15,NEO1,ppi_bidir_r,ppi_prediction
8136,NECTIN2,TNFRSF12A,ppi_bidir_r,ppi_prediction
8137,PTPRC,EGFR,ppi_bidir_r,ppi_prediction
8138,CD28,CD4,ppi_bidir_r,ppi_prediction
8139,PTPRC,CD4,ppi_bidir_r,ppi_prediction
8140,CD2,CD4,ppi_bidir_r,ppi_prediction
8141,CNTN1,PTPRB,ppi_bidir_r,ppi_prediction
8142,PTPRC,CD44,ppi_bidir_r,ppi_prediction
8143,NCAM1,EGFR,ppi_bidir_r,ppi_prediction
8144,VCAM1,FAS,ppi_bidir_r,ppi_prediction
8145,ICAM2,NRP1,ppi_bidir_r,ppi_prediction
8146,CD99,EPHB4,ppi_bidir_r,ppi_prediction
8147,CD99,LRP6,ppi_bidir_r,ppi_prediction
8148,CD99,UNC5C,ppi_bidir_r,ppi_prediction
8149,ICAM2,CD44,ppi_bidir_r,ppi_prediction
8150,ALCAM,EGFR,ppi_bidir_r,ppi_prediction
8151,CDH1,EGFR,ppi_bidir_r,ppi_prediction
8152,CDH1,ERBB2,ppi_bidir_r,ppi_prediction
8153,ITGB1,ITGA10,ppi_bidir_r,ppi_prediction
8154,PECAM1,ITGA5,ppi_bidir_r,ppi_prediction
8155,L1CAM,ITGA5,ppi_bidir_r,ppi_prediction
8156,F11R,PTPRB,ppi_bidir_r,ppi_prediction
8157,F11R,F2RL2,ppi_bidir_r,ppi_prediction
8158,PTPRC,NTRK1,ppi_bidir_r,ppi_prediction
8159,CDH1,MET,ppi_bidir_r,ppi_prediction
8160,PECAM1,ITGB3,ppi_bidir_r,ppi_prediction
8161,CDH3,IGF1R,ppi_bidir_r,ppi_prediction
8162,ITGB2,EGFR,ppi_bidir_r,ppi_prediction
8163,CADM1,ITGB4,ppi_bidir_r,ppi_prediction
8164,L1CAM,ERBB3,ppi_bidir_r,ppi_prediction
8165,CDH5,EGFR,ppi_bidir_r,ppi_prediction
8166,SELP,GP1BA,ppi_bidir_r,ppi_prediction
8167,ITGAM,GP1BA,ppi_bidir_r,ppi_prediction
8168,CDH5,PTPRB,ppi_bidir_r,ppi_prediction
8169,CDH5,EPHA2,ppi_bidir_r,ppi_prediction
8170,CDH5,F2RL2,ppi_bidir_r,ppi_prediction
8171,CNTN1,NOTCH2,ppi_bidir_r,ppi_prediction
8172,CNTN1,PTPRZ1,ppi_bidir_r,ppi_prediction
8173,ICAM1,IL2RA,ppi_bidir_r,ppi_prediction
8174,SELL,CD4,ppi_bidir_r,ppi_prediction
8175,SELE,CD44,ppi_bidir_r,ppi_prediction
8176,MADCAM1,CD44,ppi_bidir_r,ppi_prediction
8177,CNTNAP1,PTPRB,ppi_bidir_r,ppi_prediction
8178,CDH1,FGFR1,ppi_bidir_r,ppi_prediction
8179,L1CAM,FGFR1,ppi_bidir_r,ppi_prediction
8180,CD80,NGFR,ppi_bidir_r,ppi_prediction
8181,MAG,NGFR,ppi_bidir_r,ppi_prediction
8182,CDH1,PTPRF,ppi_bidir_r,ppi_prediction
8183,OCLN,TGFBR1,ppi_bidir_r,ppi_prediction
8184,PTPRC,CD8A,ppi_bidir_r,ppi_prediction
8185,L1CAM,ITGAV,ppi_bidir_r,ppi_prediction
8186,JAM3,ITGAX,ppi_bidir_r,ppi_prediction
8187,JAM3,F2RL2,ppi_bidir_r,ppi_prediction
8188,JAM2,F2RL2,ppi_bidir_r,ppi_prediction
8189,CDH4,MTNR1B,ppi_bidir_r,ppi_prediction
8190,L1CAM,NRP1,ppi_bidir_r,ppi_prediction
8191,ITGB1,FZD6,ppi_bidir_r,ppi_prediction
8192,CDH2,LRP5,ppi_bidir_r,ppi_prediction
8193,CDH2,LRP6,ppi_bidir_r,ppi_prediction
8194,L1CAM,EGFR,ppi_bidir_r,ppi_prediction
8195,CD274,CD4,ppi_bidir_r,ppi_prediction
8196,ITGA4,TFRC,ppi_bidir_r,ppi_prediction
8197,VCAM1,TFRC,ppi_bidir_r,ppi_prediction
8198,ITGB1,NTRK1,ppi_bidir_r,ppi_prediction
8199,CDH2,NTRK1,ppi_bidir_r,ppi_prediction
8200,L1CAM,NTRK1,ppi_bidir_r,ppi_prediction
8201,ALCAM,NTRK1,ppi_bidir_r,ppi_prediction
8202,GLG1,NTRK1,ppi_bidir_r,ppi_prediction
8203,ITGB1,ITGB3,ppi_bidir_r,ppi_prediction
8204,L1CAM,ITGB3,ppi_bidir_r,ppi_prediction
8205,PECAM1,ITGAV,ppi_bidir_r,ppi_prediction
8206,L1CAM,ITGA2B,ppi_bidir_r,ppi_prediction
8207,VCAM1,ITGA5,ppi_bidir_r,ppi_prediction
8208,ITGA4,RPSA,ppi_bidir_r,ppi_prediction
8209,VCAM1,RPSA,ppi_bidir_r,ppi_prediction
8210,VCAM1,IGF2R,ppi_bidir_r,ppi_prediction
8211,VCAM1,GP1BB,ppi_bidir_r,ppi_prediction
8212,CADM3,ITGB4,ppi_bidir_r,ppi_prediction
8213,L1CAM,EPHB2,ppi_bidir_r,ppi_prediction
8214,F11R,TGFBR1,ppi_bidir_r,ppi_prediction
8215,OCLN,TGFBR2,ppi_bidir_r,ppi_prediction
8216,F11R,TGFBR2,ppi_bidir_r,ppi_prediction
8217,CADM1,CADM3,ppi_bidir_bidir,ppi_prediction
8218,CNTN2,NCAM1,ppi_bidir_bidir,ppi_prediction
8219,PTPRC,CD2,ppi_bidir_bidir,ppi_prediction
8220,PTPRC,CD28,ppi_bidir_bidir,ppi_prediction
8221,CNTN2,CNTN1,ppi_bidir_bidir,ppi_prediction
8222,CNTN1,NFASC,ppi_bidir_bidir,ppi_prediction
8223,NEGR1,CNTN1,ppi_bidir_bidir,ppi_prediction
8224,ITGB1,ITGA4,ppi_bidir_bidir,ppi_prediction
8225,ITGB1,ITGA9,ppi_bidir_bidir,ppi_prediction
8226,ITGAL,F11R,ppi_bidir_bidir,ppi_prediction
8227,CD2,PTPRC,ppi_bidir_bidir,ppi_prediction
8228,ITGB2,ITGAM,ppi_bidir_bidir,ppi_prediction
8229,ITGB2,ITGAL,ppi_bidir_bidir,ppi_prediction
8230,ITGB2,JAM3,ppi_bidir_bidir,ppi_prediction
8231,ITGB2,ICAM2,ppi_bidir_bidir,ppi_prediction
8232,ICAM1,ITGAM,ppi_bidir_bidir,ppi_prediction
8233,ITGAM,JAM3,ppi_bidir_bidir,ppi_prediction
8234,ITGAM,ICAM2,ppi_bidir_bidir,ppi_prediction
8235,ITGA4,ITGB7,ppi_bidir_bidir,ppi_prediction
8236,ITGB7,ITGA9,ppi_bidir_bidir,ppi_prediction
8237,ITGB7,MADCAM1,ppi_bidir_bidir,ppi_prediction
8238,CD6,ALCAM,ppi_bidir_bidir,ppi_prediction
8239,L1CAM,CNTN1,ppi_bidir_bidir,ppi_prediction
8240,CNTN1,CNTNAP2,ppi_bidir_bidir,ppi_prediction
8241,ITGA4,MADCAM1,ppi_bidir_bidir,ppi_prediction
8242,SELL,SELE,ppi_bidir_bidir,ppi_prediction
8243,SELE,SELPLG,ppi_bidir_bidir,ppi_prediction
8244,PTPRC,CDH2,ppi_bidir_bidir,ppi_prediction
8245,PTPRC,ITGAL,ppi_bidir_bidir,ppi_prediction
8246,SELL,SELPLG,ppi_bidir_bidir,ppi_prediction
8247,CDH1,PTPRM,ppi_bidir_bidir,ppi_prediction
8248,CDH1,CDH3,ppi_bidir_bidir,ppi_prediction
8249,CDH2,CDH4,ppi_bidir_bidir,ppi_prediction
8250,L1CAM,CNTN2,ppi_bidir_bidir,ppi_prediction
8251,NCAM1,L1CAM,ppi_bidir_bidir,ppi_prediction
8252,NECTIN1,NECTIN3,ppi_bidir_bidir,ppi_prediction
8253,CLDN11,ITGB1,ppi_bidir_bidir,ppi_prediction
8254,NFASC,MPZ,ppi_bidir_bidir,ppi_prediction
8255,ITGB2,F11R,ppi_bidir_bidir,ppi_prediction
8256,ITGB1,L1CAM,ppi_bidir_bidir,ppi_prediction
8257,ITGB1,JAM2,ppi_bidir_bidir,ppi_prediction
8258,ITGB1,JAM3,ppi_bidir_bidir,ppi_prediction
8259,CDH1,CDH2,ppi_bidir_bidir,ppi_prediction
8260,NCAM1,CNTN2,ppi_bidir_bidir,ppi_prediction
8261,ITGA4,JAM2,ppi_bidir_bidir,ppi_prediction
8262,ITGA4,JAM3,ppi_bidir_bidir,ppi_prediction
8263,SELL,CD34,ppi_bidir_bidir,ppi_prediction
8264,CDH2,PTPRM,ppi_bidir_bidir,ppi_prediction
8265,VCAM1,ITGA9,ppi_bidir_bidir,ppi_prediction
8266,PTPRM,CDH4,ppi_bidir_bidir,ppi_prediction
8267,L1CAM,ALCAM,ppi_bidir_bidir,ppi_prediction
8268,L1CAM,ITGA9,ppi_bidir_bidir,ppi_prediction
8269,JAM2,F11R,ppi_bidir_bidir,ppi_prediction
8270,CNTNAP1,CNTN1,ppi_bidir_bidir,ppi_prediction
8271,SELPLG,ESAM,ppi_bidir_bidir,ppi_prediction
8272,NECTIN1,CADM3,ppi_bidir_bidir,ppi_prediction
8273,CADM3,CADM1,ppi_bidir_bidir,ppi_prediction
8274,CADM3,NECTIN3,ppi_bidir_bidir,ppi_prediction
8275,CADM1,NECTIN3,ppi_bidir_bidir,ppi_prediction
8276,IL34,CSF1R,ppi_lr_go,ppi_prediction_go
8277,FGF1,SPHK1,ppi_lr_go,ppi_prediction_go
8278,WNT2,FZD1,ppi_lr_go,ppi_prediction_go
8279,WNT4,SFRP1,ppi_lr_go,ppi_prediction_go
8280,HMGB1,TLR9,ppi_lr_go,ppi_prediction_go
8281,WNT4,P2RX4,ppi_lr_go,ppi_prediction_go
8282,TNF,RACK1,ppi_lr_go,ppi_prediction_go
8283,GPNMB,EGFR,ppi_lr_go,ppi_prediction_go
8284,WNT3,DLG4,ppi_lr_go,ppi_prediction_go
8285,FLRT3,FGFR1,ppi_lr_go,ppi_prediction_go
8286,FGF2,GPC4,ppi_lr_go,ppi_prediction_go
8287,IL1B,ADRB2,ppi_lr_go,ppi_prediction_go
8288,CCL5,PIGR,ppi_lr_go,ppi_prediction_go
8289,CCL5,ACKR1,ppi_lr_go,ppi_prediction_go
8290,KLK3,EPOR,ppi_lr_go,ppi_prediction_go
8291,BDNF,ESR1,ppi_lr_go,ppi_prediction_go
8292,CCL2,ACKR1,ppi_lr_go,ppi_prediction_go
8293,CCL8,ACKR1,ppi_lr_go,ppi_prediction_go
8294,CCL17,ACKR1,ppi_lr_go,ppi_prediction_go
8295,CXCL5,ACKR1,ppi_lr_go,ppi_prediction_go
8296,CCL7,ACKR1,ppi_lr_go,ppi_prediction_go
8297,CRLF2,IL7R,ppi_lr_go,ppi_prediction_go
8298,CRLF1,CNTFR,ppi_lr_go,ppi_prediction_go
8299,PDGFB,LYVE1,ppi_lr_go,ppi_prediction_go
