,TF,target
13766,FOXP3,B2M
13767,FOXP3,BACH1
13768,FOXP3,BAI3
13769,FOXP3,BAK1
13770,FOXP3,BBS4
13771,FOXP3,BCAT1
13772,FOXP3,BCKDHB
13773,FOXP3,BCL2
13774,FOXP3,BCL2A1
13775,FOXP3,BCL2L1
13776,FOXP3,BCL6
13777,FOXP3,BCL9
13778,FOXP3,BFSP1
13779,FOXP3,BID
13780,FOXP3,PRDM1
13781,FOXP3,BLM
13782,FOXP3,BMI1
13783,FOXP3,BMPR1B
13784,FOXP3,BNIP2
13785,FOXP3,DST
13786,FOXP3,BRAF
13787,FOXP3,BRDT
13788,FOXP3,ZFP36L1
13789,FOXP3,ZFP36L2
13790,FOXP3,BST1
13791,FOXP3,BTD
13792,FOXP3,KLF9
13793,FOXP3,BTG1
13794,FOXP3,C2
13795,FOXP3,C3AR1
13796,FOXP3,C4BPA
13797,FOXP3,C4BPB
13798,FOXP3,OSGIN2
13799,FOXP3,C18orf1
13800,FOXP3,TMEM50B
13801,FOXP3,CA6
13802,FOXP3,CACNA1C
13803,FOXP3,CACNA1D
13804,FOXP3,CACNA2D1
13805,FOXP3,CACNB2
13806,FOXP3,CACNB4
13807,FOXP3,CAD
13808,FOXP3,CALCB
13809,FOXP3,CALCP
13810,FOXP3,CALM1
13811,FOXP3,CALM2
13812,FOXP3,CALML3
13813,FOXP3,CAMK4
13814,FOXP3,CAMK2D
13815,FOXP3,CAMLG
13816,FOXP3,CAPZA1
13817,FOXP3,CAPZB
13818,FOXP3,CARS
13819,FOXP3,CASP2
13820,FOXP3,CASP3
13821,FOXP3,CASP4
13822,FOXP3,CASP8
13823,FOXP3,CASP9
13824,FOXP3,CASP10
13825,FOXP3,RUNX2
13826,FOXP3,RUNX1
13827,FOXP3,RUNX1T1
13828,FOXP3,RUNX3
13829,FOXP3,CBFB
13830,FOXP3,CBL
13831,FOXP3,CBLB
13832,FOXP3,CBR1
13833,FOXP3,CCBL1
13834,FOXP3,CCNA2
13835,FOXP3,CCND2
13836,FOXP3,CCND3
13837,FOXP3,CCNG2
13838,FOXP3,CCNT2
13839,FOXP3,CD2
13840,FOXP3,CD3E
13841,FOXP3,CD247
13842,FOXP3,CD5
13843,FOXP3,CD6
13844,FOXP3,CD8A
13845,FOXP3,CD27
13846,FOXP3,CD28
13847,FOXP3,CD80
13848,FOXP3,CD86
13849,FOXP3,TNFRSF8
13850,FOXP3,TNFSF8
13851,FOXP3,CD38
13852,FOXP3,ENTPD1
13853,FOXP3,CD40LG
13854,FOXP3,CD44
13855,FOXP3,CD48
13856,FOXP3,CD53
13857,FOXP3,CD58
13858,FOXP3,CD69
13859,FOXP3,CDK1
13860,FOXP3,LRBA
13861,FOXP3,CDC6
13862,FOXP3,CDC25B
13863,FOXP3,CDC25C
13864,FOXP3,CDC27
13865,FOXP3,CDC42
13866,FOXP3,CDH1
13867,FOXP3,CDH2
13868,FOXP3,CDH4
13869,FOXP3,CDH12
13870,FOXP3,CDH13
13871,FOXP3,CDK6
13872,FOXP3,CDKN1B
13873,FOXP3,CDKN3
13874,FOXP3,CDO1
13875,FOXP3,CDR2
13876,FOXP3,CENPC1
13877,FOXP3,CENPE
13878,FOXP3,CENPF
13879,FOXP3,CETP
13880,FOXP3,CFL1
13881,FOXP3,CTSC
13882,FOXP3,RCBTB2
13883,FOXP3,CHD1
13884,FOXP3,CHD2
13885,FOXP3,FOXN3
13886,FOXP3,CHI3L2
13887,FOXP3,CHN2
13888,FOXP3,LYST
13889,FOXP3,CHRM3
13890,FOXP3,CHRNA4
13891,FOXP3,CHRNB3
13892,FOXP3,CKBP1
13893,FOXP3,CLCN1
13894,FOXP3,CLCN3
13895,FOXP3,CLK1
13896,FOXP3,CLTA
13897,FOXP3,CLTC
13898,FOXP3,CCR1
13899,FOXP3,CCR3
13900,FOXP3,CCR5
13901,FOXP3,CCR6
13902,FOXP3,CCR7
13903,FOXP3,PLK3
13904,FOXP3,CNR1
13905,FOXP3,COL4A2
13906,FOXP3,COL11A2
13907,FOXP3,COL12A1
13908,FOXP3,COL15A1
13909,FOXP3,COPB1
13910,FOXP3,KLF6
13911,FOXP3,SLC31A1
13912,FOXP3,MAP3K8
13913,FOXP3,COX10
13914,FOXP3,CPB2
13915,FOXP3,CPE
13916,FOXP3,CPOX
13917,FOXP3,CPS1
13918,FOXP3,CREB1
13919,FOXP3,CREBBP
13920,FOXP3,ATF6B
13921,FOXP3,CREM
13922,FOXP3,MAPK14
13923,FOXP3,CSF2RB
13924,FOXP3,CSNK1A1
13925,FOXP3,CSNK1E
13926,FOXP3,CSNK2B
13927,FOXP3,NCAN
13928,FOXP3,CTH
13929,FOXP3,CTLA4
13930,FOXP3,CTNNB1
13931,FOXP3,CTNND1
13932,FOXP3,CTSH
13933,FOXP3,CTSL1
13934,FOXP3,CYLD
13935,FOXP3,CYP1A1
13936,FOXP3,CYP19A1
13937,FOXP3,CYP51A1
13938,FOXP3,DAB1
13939,FOXP3,DAD1
13940,FOXP3,CD55
13941,FOXP3,DGKA
13942,FOXP3,DAPK1
13943,FOXP3,DAPK3
13944,FOXP3,DARS
13945,FOXP3,DCK
13946,FOXP3,DCN
13947,FOXP3,GADD45A
13948,FOXP3,DDOST
13949,FOXP3,DDX3X
13950,FOXP3,DDX5
13951,FOXP3,DDX6
13952,FOXP3,DHX15
13953,FOXP3,DECR1
13954,FOXP3,DHPS
13955,FOXP3,DIAPH1
13956,FOXP3,DIAPH2
13957,FOXP3,DIO1
13958,FOXP3,DLG2
13959,FOXP3,DLX1
13960,FOXP3,DLX2
13961,FOXP3,DMD
13962,FOXP3,DNAH8
13963,FOXP3,DNM2
13964,FOXP3,TRDMT1
13965,FOXP3,DNMT3B
13966,FOXP3,DOCK1
13967,FOXP3,DPAGT1
13968,FOXP3,DPP4
13969,FOXP3,DPP6
13970,FOXP3,DPYD
13971,FOXP3,DPYSL2
13972,FOXP3,DR1
13973,FOXP3,ATN1
13974,FOXP3,DTNA
13975,FOXP3,DTNB
13976,FOXP3,HBEGF
13977,FOXP3,DUSP2
13978,FOXP3,DUSP4
13979,FOXP3,DUSP5
13980,FOXP3,DUSP6
13981,FOXP3,DUT
13982,FOXP3,DYRK1A
13983,FOXP3,EBF1
13984,FOXP3,GPR183
13985,FOXP3,ECE1
13986,FOXP3,ECT2
13987,FOXP3,S1PR1
13988,FOXP3,EDNRB
13989,FOXP3,PHC1
13990,FOXP3,EEF1A1
13991,FOXP3,EEF2
13992,FOXP3,EIF2D
13993,FOXP3,EFNA3
13994,FOXP3,EFNA4
13995,FOXP3,EFNA5
13996,FOXP3,EFNB2
13997,FOXP3,EFNB3
13998,FOXP3,MEGF9
13999,FOXP3,EGR2
14000,FOXP3,EIF2S3
14001,FOXP3,EIF4A1
14002,FOXP3,EIF4E
14003,FOXP3,CELA1
14004,FOXP3,SERPINB1
14005,FOXP3,ELF1
14006,FOXP3,ELF2
14007,FOXP3,ELK3
14008,FOXP3,ELK4
14009,FOXP3,EMR1
14010,FOXP3,ENO1
14011,FOXP3,ENO2
14012,FOXP3,ENPEP
14013,FOXP3,ENSA
14014,FOXP3,SLC29A1
14015,FOXP3,EPB41
14016,FOXP3,EPHA3
14017,FOXP3,EPHA4
14018,FOXP3,CLN8
14019,FOXP3,ERBB3
14020,FOXP3,ERCC1
14021,FOXP3,EYA4
14022,FOXP3,ERCC5
14023,FOXP3,ERG
14024,FOXP3,ERN1
14025,FOXP3,ESR1
14026,FOXP3,ETFA
14027,FOXP3,ETS1
14028,FOXP3,ETS2
14029,FOXP3,ETV3
14030,FOXP3,ETV5
14031,FOXP3,ETV6
14032,FOXP3,EVI2A
14033,FOXP3,EVI2B
14034,FOXP3,EWSR1
14035,FOXP3,EXT1
14036,FOXP3,EXTL2
14037,FOXP3,EYA2
14038,FOXP3,EZH2
14039,FOXP3,F2R
14040,FOXP3,F5
14041,FOXP3,ACSL1
14042,FOXP3,PTK2B
14043,FOXP3,BPTF
14044,FOXP3,FCGR1A
14045,FOXP3,FCGR2A
14046,FOXP3,FCGR3A
14047,FOXP3,FCGR3B
14048,FOXP3,FDX1
14049,FOXP3,FGF9
14050,FOXP3,FGFR1
14051,FOXP3,FH
14052,FOXP3,FHIT
14053,FOXP3,FKBP3
14054,FOXP3,FKBP5
14055,FOXP3,FOXO1
14056,FOXP3,FOXO3
14057,FOXP3,FLI1
14058,FOXP3,FLII
14059,FOXP3,FLNB
14060,FOXP3,FLT1
14061,FOXP3,NR5A2
14062,FOXP3,FTH1P12
14063,FOXP3,FUT8
14064,FOXP3,KDSR
14065,FOXP3,FYB
14066,FOXP3,FYN
14067,FOXP3,GAB1
14068,FOXP3,GABPB1
14069,FOXP3,GABRA4
14070,FOXP3,GABRR2
14071,FOXP3,GAD1
14072,FOXP3,GALC
14073,FOXP3,GALK1
14074,FOXP3,GALK2
14075,FOXP3,GALNT1
14076,FOXP3,GALNT2
14077,FOXP3,GALNT3
14078,FOXP3,GAS1
14079,FOXP3,GATA3
14080,FOXP3,GBP2
14081,FOXP3,GBP3
14082,FOXP3,GCH1
14083,FOXP3,GCNT1
14084,FOXP3,GCNT2
14085,FOXP3,GFI1
14086,FOXP3,B4GALT1
14087,FOXP3,GHR
14088,FOXP3,GJA3
14089,FOXP3,GJA8
14090,FOXP3,GK
14091,FOXP3,GK3P
14092,FOXP3,GPC3
14093,FOXP3,GLB1
14094,FOXP3,GCLC
14095,FOXP3,GCLM
14096,FOXP3,GLG1
14097,FOXP3,GLI1
14098,FOXP3,GLO1
14099,FOXP3,GLS
14100,FOXP3,GLRX
14101,FOXP3,GLUD1
14102,FOXP3,GMDS
14103,FOXP3,GMFB
14104,FOXP3,GNAO1
14105,FOXP3,GNAQ
14106,FOXP3,GNAS
14107,FOXP3,GNG3
14108,FOXP3,GNG4
14109,FOXP3,GOLGB1
14110,FOXP3,GPD2
14111,FOXP3,CCR10
14112,FOXP3,PRLHR
14113,FOXP3,GPR15
14114,FOXP3,GPR18
14115,FOXP3,GPR19
14116,FOXP3,GPR31
14117,FOXP3,GPR37
14118,FOXP3,GRK5
14119,FOXP3,GPX2
14120,FOXP3,GRB2
14121,FOXP3,RAPGEF1
14122,FOXP3,GRID1
14123,FOXP3,GRID2
14124,FOXP3,GRIK2
14125,FOXP3,NR3C1
14126,FOXP3,ARHGAP35
14127,FOXP3,GRM1
14128,FOXP3,GRM7
14129,FOXP3,GRSF1
14130,FOXP3,GSK3B
14131,FOXP3,GSN
14132,FOXP3,GSPT1
14133,FOXP3,GSR
14134,FOXP3,GSTA4
14135,FOXP3,GSTZ1
14136,FOXP3,GTF2A1
14137,FOXP3,GTF2B
14138,FOXP3,GTF2F2
14139,FOXP3,GTF3A
14140,FOXP3,GUCY2C
14141,FOXP3,GYPC
14142,FOXP3,GYS2
14143,FOXP3,GZMA
14144,FOXP3,GZMK
14145,FOXP3,HIST1H1C
14146,FOXP3,HIST1H1D
14147,FOXP3,HIST1H1E
14148,FOXP3,HIST1H1B
14149,FOXP3,HIST1H1T
14150,FOXP3,HIST1H2AE
14151,FOXP3,HIST1H2AD
14152,FOXP3,H2AFX
14153,FOXP3,HIST1H2BD
14154,FOXP3,HIST1H2BB
14155,FOXP3,H3F3A
14156,FOXP3,H3F3B
14157,FOXP3,HIST1H1A
14158,FOXP3,HADHAP1
14159,FOXP3,HCLS1
14160,FOXP3,HDAC1
14161,FOXP3,HDLBP
14162,FOXP3,HEXB
14163,FOXP3,CFH
14164,FOXP3,HFE
14165,FOXP3,NRG1
14166,FOXP3,HIF1A
14167,FOXP3,UBE2K
14168,FOXP3,HINT1
14169,FOXP3,HIVEP1
14170,FOXP3,HIVEP2
14171,FOXP3,HK1
14172,FOXP3,MNX1
14173,FOXP3,HLA-DQB1
14174,FOXP3,HLF
14175,FOXP3,HLA-E
14176,FOXP3,MR1
14177,FOXP3,HMBS
14178,FOXP3,HMGB1
14179,FOXP3,HMGB2
14180,FOXP3,HMMR
14181,FOXP3,HMOX2
14182,FOXP3,HMX2
14183,FOXP3,FOXA2
14184,FOXP3,HNRNPA2B1
14185,FOXP3,HNRNPC
14186,FOXP3,HNRNPD
14187,FOXP3,HNRNPF
14188,FOXP3,HNRNPH3
14189,FOXP3,HNRNPK
14190,FOXP3,HPCAL1
14191,FOXP3,HPGD
14192,FOXP3,AGFG1
14193,FOXP3,HRES1
14194,FOXP3,HRH2
14195,FOXP3,HES1
14196,FOXP3,HSD11B1
14197,FOXP3,HSF4
14198,FOXP3,HSPA1A
14199,FOXP3,HSPA1B
14200,FOXP3,HSPA1L
14201,FOXP3,HSPA6
14202,FOXP3,HSPA7
14203,FOXP3,HSPA8
14204,FOXP3,IGSF3
14205,FOXP3,HSP90AB1
14206,FOXP3,HSPD1
14207,FOXP3,HSPE1
14208,FOXP3,FOXN2
14209,FOXP3,HTR2B
14210,FOXP3,ICA1
14211,FOXP3,ICAM2
14212,FOXP3,IRF8
14213,FOXP3,ID2
14214,FOXP3,ID3
14215,FOXP3,IDE
14216,FOXP3,IDH1
14217,FOXP3,IDI1
14218,FOXP3,IDS
14219,FOXP3,IFI16
14220,FOXP3,IFIT2
14221,FOXP3,IFNAR2
14222,FOXP3,IFNG
14223,FOXP3,IFNGR2
14224,FOXP3,IGF1
14225,FOXP3,IGF1R
14226,FOXP3,IGF2R
14227,FOXP3,IGHA1
14228,FOXP3,IGHD
14229,FOXP3,IGHG1
14230,FOXP3,IGHG3
14231,FOXP3,IGHM
14232,FOXP3,IGLC1
14233,FOXP3,IL1B
14234,FOXP3,IL1RAP
14235,FOXP3,IL2RB
14236,FOXP3,IL4
14237,FOXP3,IL4R
14238,FOXP3,IL5
14239,FOXP3,IL7R
14240,FOXP3,IL8
14241,FOXP3,IL10RA
14242,FOXP3,IL10RB
14243,FOXP3,IL12B
14244,FOXP3,IL12RB2
14245,FOXP3,IL15
14246,FOXP3,IL16
14247,FOXP3,FOXK2
14248,FOXP3,INPP5A
14249,FOXP3,INPP5D
14250,FOXP3,INSIG1
14251,FOXP3,INSR
14252,FOXP3,IPP
14253,FOXP3,ITGA6
14254,FOXP3,IRAK2
14255,FOXP3,IRF2
14256,FOXP3,IRF4
14257,FOXP3,IRF6
14258,FOXP3,IRS1
14259,FOXP3,ISG20
14260,FOXP3,ITGA2
14261,FOXP3,ITGA3
14262,FOXP3,ITGA4
14263,FOXP3,ITGAE
14264,FOXP3,ITGAV
14265,FOXP3,ITGB7
14266,FOXP3,ITK
14267,FOXP3,ITPKB
14268,FOXP3,ITPR1
14269,FOXP3,ITPR2
14270,FOXP3,JAK1
14271,FOXP3,JAK2
14272,FOXP3,JARID2
14273,FOXP3,KCNA2
14274,FOXP3,KCNA3
14275,FOXP3,KCNK1
14276,FOXP3,KCNMA1
14277,FOXP3,KCNN4
14278,FOXP3,KCNS1
14279,FOXP3,KLRB1
14280,FOXP3,KLRD1
14281,FOXP3,KIF11
14282,FOXP3,TNPO1
14283,FOXP3,KRT10
14284,FOXP3,AFF3
14285,FOXP3,LAIR1
14286,FOXP3,LAIR2
14287,FOXP3,LAMA2
14288,FOXP3,LAMA3
14289,FOXP3,LBR
14290,FOXP3,LCP1
14291,FOXP3,LDHB
14292,FOXP3,LDLR
14293,FOXP3,LETM1
14294,FOXP3,LHCGR
14295,FOXP3,ABLIM1
14296,FOXP3,LIMS1
14297,FOXP3,LIPA
14298,FOXP3,LIPC
14299,FOXP3,LLGL1
14300,FOXP3,LMNB1
14301,FOXP3,LMO2
14302,FOXP3,LNPEP
14303,FOXP3,LPP
14304,FOXP3,LRMP
14305,FOXP3,LRP1
14306,FOXP3,LRP2
14307,FOXP3,LRP4
14308,FOXP3,LRP6
14309,FOXP3,LRP5
14310,FOXP3,LSAMP
14311,FOXP3,LTA4H
14312,FOXP3,LTA
14313,FOXP3,LTB
14314,FOXP3,LTBP1
14315,FOXP3,LY9
14316,FOXP3,CD180
14317,FOXP3,SH2D1A
14318,FOXP3,LYZ
14319,FOXP3,M6PR
14320,FOXP3,NBR1
14321,FOXP3,MARCKS
14322,FOXP3,MXD1
14323,FOXP3,SMAD2
14324,FOXP3,SMAD3
14325,FOXP3,SMAD4
14326,FOXP3,SMAD7
14327,FOXP3,SMAD9
14328,FOXP3,MAF
14329,FOXP3,MAK
14330,FOXP3,MAL
14331,FOXP3,MAN2A2
14332,FOXP3,MAN2B1
14333,FOXP3,MAP2
14334,FOXP3,MARS
14335,FOXP3,MAX
14336,FOXP3,MBNL1
14337,FOXP3,MBP
14338,FOXP3,MCC
14339,FOXP3,MCL1
14340,FOXP3,MCM3
14341,FOXP3,MCM4
14342,FOXP3,MCM7
14343,FOXP3,MDM2
14344,FOXP3,MDM4
14345,FOXP3,ME2
14346,FOXP3,MEF2A
14347,FOXP3,MEF2BNB-MEF2B
14348,FOXP3,MEF2C
14349,FOXP3,MEF2D
14350,FOXP3,MAP3K1
14351,FOXP3,MAP3K5
14352,FOXP3,MEOX1
14353,FOXP3,MGAT1
14354,FOXP3,MGAT5
14355,FOXP3,CTAGE5
14356,FOXP3,MGST2
14357,FOXP3,CIITA
14358,FOXP3,MIPEP
14359,FOXP3,MITF
14360,FOXP3,MKI67
14361,FOXP3,MKLN1
14362,FOXP3,MAP3K11
14363,FOXP3,MLL
14364,FOXP3,AFF1
14365,FOXP3,MLLT3
14366,FOXP3,MLLT4
14367,FOXP3,NR3C2
14368,FOXP3,MNDA
14369,FOXP3,MNT
14370,FOXP3,ABCC1
14371,FOXP3,MSH3
14372,FOXP3,MSRA
14373,FOXP3,MTAP
14374,FOXP3,MTR
14375,FOXP3,MUC4
14376,FOXP3,MXI1
14377,FOXP3,MYB
14378,FOXP3,MYBL1
14379,FOXP3,MYC
14380,FOXP3,MYH9
14381,FOXP3,MYO1D
14382,FOXP3,MYO1E
14383,FOXP3,MYO5A
14384,FOXP3,PPP1R12A
14385,FOXP3,PPP1R12B
14386,FOXP3,NAB1
14387,FOXP3,NAB2
14388,FOXP3,NAP1L4
14389,FOXP3,NBN
14390,FOXP3,NCAM1
14391,FOXP3,NCAM2
14392,FOXP3,NCF4
14393,FOXP3,NCK1
14394,FOXP3,NDUFA5
14395,FOXP3,NDUFA7
14396,FOXP3,NEB
14397,FOXP3,NDUFB3
14398,FOXP3,NDUFB5
14399,FOXP3,NDUFB6
14400,FOXP3,NDUFB8
14401,FOXP3,NDUFB9
14402,FOXP3,NDUFS2
14403,FOXP3,NDUFS6
14404,FOXP3,NDUFV2
14405,FOXP3,SEPT2
14406,FOXP3,NEDD9
14407,FOXP3,NEK1
14408,FOXP3,NELL2
14409,FOXP3,NEO1
14410,FOXP3,NF1
14411,FOXP3,NFATC1
14412,FOXP3,NFATC2
14413,FOXP3,NFIA
14414,FOXP3,NFATC3
14415,FOXP3,NFE2L2
14416,FOXP3,NFIL3
14417,FOXP3,NFKB1
14418,FOXP3,NFKBIA
14419,FOXP3,NFKBIE
14420,FOXP3,NFKBIL1
14421,FOXP3,NFRKB
14422,FOXP3,NFYC
14423,FOXP3,NID1
14424,FOXP3,NINJ2
14425,FOXP3,NOTCH2
14426,FOXP3,PNP
14427,FOXP3,NPAT
14428,FOXP3,NPC1
14429,FOXP3,SLC11A2
14430,FOXP3,NRD1
14431,FOXP3,NRL
14432,FOXP3,NSF
14433,FOXP3,NT5E
14434,FOXP3,NTRK2
14435,FOXP3,NUCB2
14436,FOXP3,NR4A2
14437,FOXP3,NVL
14438,FOXP3,OAS1
14439,FOXP3,OAT
14440,FOXP3,ODC1
14441,FOXP3,ODF1
14442,FOXP3,OLR1
14443,FOXP3,OMG
14444,FOXP3,OPRM1
14445,FOXP3,SIX6
14446,FOXP3,ORC1
14447,FOXP3,OXCT1
14448,FOXP3,P2RX7
14449,FOXP3,P2RY11
14450,FOXP3,PA2G4
14451,FOXP3,FURIN
14452,FOXP3,PCSK6
14453,FOXP3,PAFAH2
14454,FOXP3,PRDX1
14455,FOXP3,PAK1
14456,FOXP3,PARK2
14457,FOXP3,PAWR
14458,FOXP3,PBX2P1
14459,FOXP3,PBX3
14460,FOXP3,PCBP2
14461,FOXP3,PCCA
14462,FOXP3,PCDH9
14463,FOXP3,PCK2
14464,FOXP3,PCMT1
14465,FOXP3,PCSK5
14466,FOXP3,CDK17
14467,FOXP3,PDE1A
14468,FOXP3,PDE3B
14469,FOXP3,PDE4B
14470,FOXP3,PDE4D
14471,FOXP3,PDE6H
14472,FOXP3,PDE7A
14473,FOXP3,PDGFRA
14474,FOXP3,PDK1
14475,FOXP3,PDK2
14476,FOXP3,ENPP1
14477,FOXP3,ENPP2
14478,FOXP3,ENPP3
14479,FOXP3,SLC26A4
14480,FOXP3,PDZK1
14481,FOXP3,PER1
14482,FOXP3,PEX13
14483,FOXP3,PEX14
14484,FOXP3,PFAS
14485,FOXP3,PFDN1
14486,FOXP3,PFKFB2
14487,FOXP3,PGM5
14488,FOXP3,PHB
14489,FOXP3,PHF1
14490,FOXP3,PHKA1
14491,FOXP3,PHKBP1
14492,FOXP3,SERPINB8
14493,FOXP3,SERPINB10
14494,FOXP3,PIGC
14495,FOXP3,PIGR
14496,FOXP3,PIK3C2A
14497,FOXP3,PIK3C2B
14498,FOXP3,PIK3C3
14499,FOXP3,PIK3CA
14500,FOXP3,PIM1
14501,FOXP3,PIK3CG
14502,FOXP3,PIK3R1
14503,FOXP3,PI4KB
14504,FOXP3,PIP4K2A
14505,FOXP3,PKHD1
14506,FOXP3,PKM2
14507,FOXP3,PLA2G4A
14508,FOXP3,PLAGL1
14509,FOXP3,PLAT
14510,FOXP3,PLCD1
14511,FOXP3,PLCL1
14512,FOXP3,PLCG1
14513,FOXP3,PLD1
14514,FOXP3,PLD2
14515,FOXP3,PLEC
14516,FOXP3,PLEK
14517,FOXP3,PLGLB2
14518,FOXP3,PLN
14519,FOXP3,PMAIP1
14520,FOXP3,PMCH
14521,FOXP3,EXOSC9
14522,FOXP3,UBL3
14523,FOXP3,POLR2B
14524,FOXP3,POLR2D
14525,FOXP3,POLR2G
14526,FOXP3,POU2F1
14527,FOXP3,PPARD
14528,FOXP3,PPARG
14529,FOXP3,PPIAP7
14530,FOXP3,PPM1B
14531,FOXP3,PPOX
14532,FOXP3,PPP1R2
14533,FOXP3,PPP1R8P1
14534,FOXP3,PPP1R10
14535,FOXP3,PPP2R2A
14536,FOXP3,PPP2R5A
14537,FOXP3,PPP2R5B
14538,FOXP3,PPP2R5C
14539,FOXP3,PPP2R5E
14540,FOXP3,PPP3CA
14541,FOXP3,PPP3CB
14542,FOXP3,PPP3CC
14543,FOXP3,PPP3R1
14544,FOXP3,PPP6C
14545,FOXP3,PPT1
14546,FOXP3,PRCP
14547,FOXP3,PRF1
14548,FOXP3,SRGN
14549,FOXP3,PRH1
14550,FOXP3,PRKACB
14551,FOXP3,PKIA
14552,FOXP3,PRKAR1A
14553,FOXP3,PRKAR2B
14554,FOXP3,PRKCA
14555,FOXP3,PRKCB
14556,FOXP3,PRKCH
14557,FOXP3,PRKD1
14558,FOXP3,PRKCQ
14559,FOXP3,PRKDC
14560,FOXP3,PRKG1
14561,FOXP3,MAPK1
14562,FOXP3,MAPK8
14563,FOXP3,MAPK13
14564,FOXP3,MAP2K1
14565,FOXP3,MAP2K2
14566,FOXP3,MAP2K5
14567,FOXP3,MAP2K6
14568,FOXP3,PRKRIR
14569,FOXP3,PRKX
14570,FOXP3,PRRG2
14571,FOXP3,LGMN
14572,FOXP3,PRSS1
14573,FOXP3,PRSS2
14574,FOXP3,PRSS3
14575,FOXP3,PSEN2
14576,FOXP3,PSMA1
14577,FOXP3,PSMA2
14578,FOXP3,PSMB1
14579,FOXP3,PSMB2
14580,FOXP3,PSMB8
14581,FOXP3,PSMB9
14582,FOXP3,PSMD1
14583,FOXP3,PSMD4
14584,FOXP3,PSMD5
14585,FOXP3,PTAFR
14586,FOXP3,PTCH1
14587,FOXP3,PTEN
14588,FOXP3,PTGDR
14589,FOXP3,PTGER2
14590,FOXP3,PTGER3
14591,FOXP3,PTGER4
14592,FOXP3,PTGIS
14593,FOXP3,PTK2
14594,FOXP3,PTMAP1
14595,FOXP3,PTMAP3
14596,FOXP3,PTPN1
14597,FOXP3,PTPN2
14598,FOXP3,PTPN4
14599,FOXP3,PTPN14
14600,FOXP3,PTPRA
14601,FOXP3,PTPRB
14602,FOXP3,PTPRC
14603,FOXP3,PTPRD
14604,FOXP3,PTPRE
14605,FOXP3,PTPRJ
14606,FOXP3,PTPRK
14607,FOXP3,PTPRO
14608,FOXP3,PTPRR
14609,FOXP3,PVT1
14610,FOXP3,PWP2
14611,FOXP3,PEX19
14612,FOXP3,PEX2
14613,FOXP3,PXN
14614,FOXP3,PYGM
14615,FOXP3,RAB2A
14616,FOXP3,RGL2
14617,FOXP3,RAB4A
14618,FOXP3,RAB5A
14619,FOXP3,MAP4K2
14620,FOXP3,RAB27A
14621,FOXP3,RAD21
14622,FOXP3,RAD23B
14623,FOXP3,RAD51B
14624,FOXP3,RAD51D
14625,FOXP3,RANBP2
14626,FOXP3,RAP1A
14627,FOXP3,RAP1B
14628,FOXP3,RAP1GDS1
14629,FOXP3,RAP2B
14630,FOXP3,RARA
14631,FOXP3,RARG
14632,FOXP3,RASA1
14633,FOXP3,RASA2
14634,FOXP3,RASGRF2
14635,FOXP3,RB1
14636,FOXP3,ARID4A
14637,FOXP3,RBBP4
14638,FOXP3,RBBP5
14639,FOXP3,RBL2
14640,FOXP3,RBMS1
14641,FOXP3,RBMS1P1
14642,FOXP3,RBMS2
14643,FOXP3,REL
14644,FOXP3,RET
14645,FOXP3,REV3L
14646,FOXP3,RFC1
14647,FOXP3,TRIM27
14648,FOXP3,RFX2
14649,FOXP3,RFX3
14650,FOXP3,RFX5
14651,FOXP3,RGR
14652,FOXP3,RGS1
14653,FOXP3,RGS2
14654,FOXP3,RGS3
14655,FOXP3,RGS16
14656,FOXP3,RHCE
14657,FOXP3,RHD
14658,FOXP3,RLN1
14659,FOXP3,RLF
14660,FOXP3,RNASE1
14661,FOXP3,RNASE4
14662,FOXP3,RNASE6
14663,FOXP3,RNASEL
14664,FOXP3,BRD2
14665,FOXP3,RNU4-7P
14666,FOXP3,ROBO1
14667,FOXP3,ROBO2
14668,FOXP3,ROCK1
14669,FOXP3,ROM1
14670,FOXP3,RORA
14671,FOXP3,ROS1
14672,FOXP3,RPA1
14673,FOXP3,RPL4
14674,FOXP3,RPL7
14675,FOXP3,RPL15
14676,FOXP3,RPL17
14677,FOXP3,RPL26
14678,FOXP3,RPL32
14679,FOXP3,RPL41
14680,FOXP3,RPL41P5
14681,FOXP3,RPS6KA2
14682,FOXP3,RPS6KA3
14683,FOXP3,RPS12
14684,FOXP3,RPS17
14685,FOXP3,RPS18
14686,FOXP3,RPS24
14687,FOXP3,RPS25
14688,FOXP3,RPS28
14689,FOXP3,RRM2
14690,FOXP3,RXRB
14691,FOXP3,RYK
14692,FOXP3,RYR1
14693,FOXP3,S100A3
14694,FOXP3,S100A4
14695,FOXP3,S100A5
14696,FOXP3,S100A6
14697,FOXP3,S100A11
14698,FOXP3,S100P
14699,FOXP3,VPS52
14700,FOXP3,SC5DL
14701,FOXP3,ATXN1
14702,FOXP3,ATXN2
14703,FOXP3,ATXN7
14704,FOXP3,SCD
14705,FOXP3,SCP2
14706,FOXP3,CCL1
14707,FOXP3,CCL3
14708,FOXP3,CCL3L1
14709,FOXP3,CCL4
14710,FOXP3,CCL13
14711,FOXP3,CCL18
14712,FOXP3,CXCL5
14713,FOXP3,SDCBP
14714,FOXP3,SEL1L
14715,FOXP3,SELE
14716,FOXP3,SELL
14717,FOXP3,SELP
14718,FOXP3,SELPLG
14719,FOXP3,SFRP2
14720,FOXP3,SRSF2
14721,FOXP3,SRSF3
14722,FOXP3,SRSF5
