,TF,target
4205,Sp1,Chgb
4206,Sp1,Cited1
4207,Sp1,Ckmt1
4208,Sp1,Col4a1
4209,Sp1,Col7a1
4210,Sp1,Col1a2
4211,Sp1,Cox4i1
4212,Sp1,Cpt1b
4213,Sp1,Csrp2
4214,Sp1,Pcyt1a
4215,Sp1,Ctsl
4216,Sp1,Cyp26a1
4217,Sp1,Dck
4218,Sp1,Dhfr
4219,Sp1,Dffb
4220,Sp1,Dlx3
4221,Sp1,Slc26a2
4222,Sp1,Epor
4223,Sp1,Etv2
4224,Sp1,F3
4225,Sp1,Fas
4226,Sp1,Fasl
4227,Sp1,Fcgr2b
4228,Sp1,Fgl2
4229,Sp1,Fst
4230,Sp1,Gdnf
4231,Sp1,Ggh
4232,Sp1,Pdpn
4233,Sp1,Grin2b
4234,Sp1,Gstm2
4235,Sp1,H19
4236,Sp1,Hba-a1
4237,Sp1,Hck
4238,Sp1,Htt
4239,Sp1,Hoxa4
4240,Sp1,Hpn
4241,Sp1,Hras1
4242,Sp1,Hspa1b
4243,Sp1,Hsp90aa1
4244,Sp1,Htr3a
4245,Sp1,Slc6a4
4246,Sp1,Ifngr2
4247,Sp1,Cd79b
4248,Sp1,Il10
4249,Sp1,Il13
4250,Sp1,Il2
4251,Sp1,Il3ra
4252,Sp1,Itgav
4253,Sp1,Jund
4254,Sp1,Kit
4255,Sp1,Ldlr
4256,Sp1,Lgals1
4257,Sp1,Lhcgr
4258,Sp1,Ltf
4259,Sp1,Mbp
4260,Sp1,Abcc1
4261,Sp1,Mertk
4262,Sp1,Met
4263,Sp1,Mmp2
4264,Sp1,Mmp9
4265,Sp1,Mdh2
4266,Sp1,Mdh1
4267,Sp1,Msx1
4268,Sp1,Mt1
4269,Sp1,Mt3
4270,Sp1,Muc2
4271,Sp1,Myc
4272,Sp1,Myh11
4273,Sp1,Myh2
4274,Sp1,Myod1
4275,Sp1,Ncam1
4276,Sp1,Nes
4277,Sp1,Neu1
4278,Sp1,Neurl1a
4279,Sp1,Nf1
4280,Sp1,Nefm
4281,Sp1,Nkx3-1
4282,Sp1,Nqo2
4283,Sp1,Npr1
4284,Sp1,Olfr54
4285,Sp1,Oprd1
4286,Sp1,Pax8
4287,Sp1,Penk
4288,Sp1,Per1
4289,Sp1,Prf1
4290,Sp1,Pgk1
4291,Sp1,Pkd1
4292,Sp1,Pkd2
4293,Sp1,Plat
4294,Sp1,Plau
4295,Sp1,Pou5f1
4296,Sp1,Prm2
4297,Sp1,Prph
4298,Sp1,Psap
4299,Sp1,Ptger2
4300,Sp1,Ren1
4301,Sp1,Rgn
4302,Sp1,Scd2
4303,Sp1,Ccl17
4304,Sp1,Ccl2
4305,Sp1,Sfpi1
4306,Sp1,St6galnac2
4307,Sp1,Six5
4308,Sp1,Slc19a1
4309,Sp1,Slc2a4
4310,Sp1,Sstr2
4311,Sp1,Spink3
4312,Sp1,Srf
4313,Sp1,Stat3
4314,Sp1,Syn2
4315,Sp1,Tagln
4316,Sp1,Tal1
4317,Sp1,Tapbp
4318,Sp1,Tbxa2r
4319,Sp1,Tead2
4320,Sp1,Tgfb3
4321,Sp1,Tgm1
4322,Sp1,Thy1
4323,Sp1,Tk1
4324,Sp1,Abca1
4325,Sp1,Abcb1a
4326,Sp1,Abcc6
4327,Sp1,Acaca
4328,Sp1,Acsbg1
4329,Sp1,Acsl4
4330,Sp1,Acss1
4331,Sp1,Acta2
4332,Sp1,Adcy4
4333,Sp1,Adcyap1r1
4334,Sp1,Agt
4335,Sp1,Aldh3a1
4336,Sp1,Alox5
4337,Sp1,Alox8
4338,Sp1,Aplp1
4339,Sp1,Apoe
4340,Sp1,App
4341,Sp1,Ar
4342,Sp1,Arntl
4343,Sp1,Asah1
4344,Sp1,Ascl2
4345,Sp1,Atp12a
4346,Sp1,Atxn3
4347,Sp1,Bace1
4348,Sp1,Bfsp1
4349,Sp1,Bglap
4350,Sp1,Bglap2
4351,Sp1,Bhlhe40
4352,Sp1,Bmp2
4353,Sp1,Bmp4
4354,Sp1,Bmp7
4355,Sp1,Bsx
4356,Sp1,Btk
4357,Sp1,Cadm1
4358,Sp1,Ccna1
4359,Sp1,Cd1d2
4360,Sp1,Cd55
4361,Sp1,Cd79a
4362,Sp1,Cdk5r1
4363,Sp1,Cdk5r2
4364,Sp1,Cdk6
4365,Sp1,Cdkn1a
4366,Sp1,Cdkn1c
4367,Sp1,Cdkn2c
4368,Sp1,Cdkn2d
4369,Sp1,Cebpa
4370,Sp1,Cebpd
4371,Sp1,Cend1
4372,Sp1,Ces1d
4373,Sp1,Ces2c
4374,Sp1,Cirbp
4375,Sp1,Col2a1
4376,Sp1,Col5a1
4377,Sp1,Cops5
4378,Sp1,Cox17
4379,Sp1,Csf1
4380,Sp1,Csf1r
4381,Sp1,Csf2
4382,Sp1,Ctse
4383,Sp1,Cxadr
4384,Sp1,Cyp11a1
4385,Sp1,Dmd
4386,Sp1,Dnm1
4387,Sp1,Dnmt1
4388,Sp1,Ecm1
4389,Sp1,Egfr
4390,Sp1,Egr1
4391,Sp1,Epas1
4392,Sp1,Esrra
4393,Sp1,Ets1
4394,Sp1,Fabp6
4395,Sp1,Fbln1
4396,Sp1,Fmr1
4397,Sp1,Fos
4398,Sp1,Gabra6
4399,Sp1,Gfap
4400,Sp1,Gfpt2
4401,Sp1,Ghr
4402,Sp1,Slc2a1
4403,Sp1,Gpc4
4404,Sp1,Gstk1
4405,Sp1,Hba-x
4406,Sp1,Hdac7
4407,Sp1,Heca
4408,Sp1,Hgf
4409,Sp1,Hinfp
4410,Sp1,Hmga1
4411,Sp1,Hmga2
4412,Sp1,Hmgcl
4413,Sp1,Hmgcr
4414,Sp1,Hrasls5
4415,Sp1,Htr1a
4416,Sp1,Icam1
4417,Sp1,Ifitm5
4418,Sp1,Igfbp3
4419,Sp1,Il5ra
4420,Sp1,Il6
4421,Sp1,Insr
4422,Sp1,Irs1
4423,Sp1,Itga5
4424,Sp1,Itga6
4425,Sp1,Ivl
4426,Sp1,Jak3
4427,Sp1,Jun
4428,Sp1,Kcna5
4429,Sp1,Kcnn3
4430,Sp1,Kctd13
4431,Sp1,Kdm5a
4432,Sp1,Klf16
4433,Sp1,Krt5
4434,Sp1,Lama1
4435,Sp1,Lhx4
4436,Sp1,Lipe
4437,Sp1,Lmna
4438,Sp1,Lor
4439,Sp1,Lpl
4440,Sp1,Mfn2
4441,Sp1,Mgarp
4442,Sp1,Mgp
4443,Sp1,Mgst1
4444,Sp1,Mif
4445,Sp1,Riox2
4446,Sp1,Me1
4447,Sp1,Mrc1
4448,Sp1,Mta2
4449,Sp1,Muc5ac
4450,Sp1,Myb
4451,Sp1,Nkx2-1
4452,Sp1,Nanog
4453,Sp1,Napepld
4454,Sp1,Nat2
4455,Sp1,Ndrg1
4456,Sp1,Nfatc1
4457,Sp1,Ngb
4458,Sp1,Ngfr
4459,Sp1,Nos3
4460,Sp1,Notch1
4461,Sp1,Nr1h2
4462,Sp1,Nr1h3
4463,Sp1,Nr5a1
4464,Sp1,Nrgn
4465,Sp1,Nrp1
4466,Sp1,Oprk1
4467,Sp1,Oprm1
4468,Sp1,Parg
4469,Sp1,Parp1
4470,Sp1,Pde6a
4471,Sp1,Pde6b
4472,Sp1,Pemt
4473,Sp1,Pgr
4474,Sp1,Phgdh
4475,Sp1,Pla2g16
4476,Sp1,Plaur
4477,Sp1,Pld2
4478,Sp1,Ppm1a
4479,Sp1,Prdx6
4480,Sp1,Prkar2b
4481,Sp1,Prkra
4482,Sp1,Proc
4483,Sp1,Ptdss1
4484,Sp1,Ptges2
4485,Sp1,Ptgs1
4486,Sp1,Ptgs2
4487,Sp1,Nectin2
4488,Sp1,Rest
4489,Sp1,Rho
4490,Sp1,Rhox5
4491,Sp1,Rnf141
4492,Sp1,Rnls
4493,Sp1,Runx2
4494,Sp1,Scarb1
4495,Sp1,Sct
4496,Sp1,Sell
4497,Sp1,Serpine1
4498,Sp1,Sftpb
4499,Sp1,Sh3gl1
4500,Sp1,Sirt1
4501,Sp1,Skil
4502,Sp1,Slc11a1
4503,Sp1,Slc25a4
4504,Sp1,Slc2a3
4505,Sp1,Slc3a2
4506,Sp1,Slc5a1
4507,Sp1,Slc5a2
4508,Sp1,Slc7a5
4509,Sp1,Slc9a2
4510,Sp1,Smad7
4511,Sp1,Smarcc1
4512,Sp1,Socs3
4513,Sp1,Sod2
4514,Sp1,Sod3
4515,Sp1,Sp1
4516,Sp1,Sp4
4517,Sp1,Sparc
4518,Sp1,Src
4519,Sp1,Srebf1
4520,Sp1,St8sia1
4521,Sp1,Star
4522,Sp1,Sult1a1
4523,Sp1,Tec
4524,Sp1,Tert
4525,Sp1,Tesc
4526,Sp1,Tfap2c
4527,Sp1,Tgfbr2
4528,Sp1,Thra
4529,Sp1,Timp3
4530,Sp1,Tlr2
4531,Sp1,Tnf
4532,Sp1,Tnfaip3
4533,Sp1,Tnfsf11
4534,Sp1,Tnk1
4535,Sp1,Tpt1
4536,Sp1,Trf
4537,Sp1,Tspo
4538,Sp1,Txlng
4539,Sp1,Ucp3
4540,Sp1,Vegfa
4541,Sp1,Wnt9a
4542,Sp1,Zbtb14
4543,Srf,Fos
4544,Srf,Acta2
4545,Srf,Actg2
4546,Srf,Aqp2
4547,Srf,Barx2
4548,Srf,Ckm
4549,Srf,Ctgf
4550,Srf,Egr1
4551,Srf,Hmgxb4
4552,Srf,Kcnmb1
4553,Srf,Klf3
4554,Srf,Mmp14
4555,Srf,Mmp2
4556,Srf,Myh11
4557,Srf,Mylk
4558,Srf,Myod1
4559,Srf,Nppa
4560,Srf,Tagln
4561,Srf,Tgfb1i1
4562,Stat1,Cxcl11
4563,Stat1,Bcl6
4564,Stat1,Ciita
4565,Stat1,Casp4
4566,Stat1,Ccnd1
4567,Stat1,Ccnd2
4568,Stat1,Ccnd3
4569,Stat1,Socs3
4570,Stat1,Socs1
4571,Stat1,Fas
4572,Stat1,Figf
4573,Stat1,Cxcl10
4574,Stat1,Il2ra
4575,Stat1,Cxcl9
4576,Stat1,Mt1
4577,Stat1,Myc
4578,Stat1,Myd88
4579,Stat1,Nos2
4580,Stat1,Pgf
4581,Stat1,Pik3r1
4582,Stat1,Pim1
4583,Stat1,Pparg
4584,Stat1,Socs7
4585,Stat1,Shh
4586,Stat1,Socs2
4587,Stat1,Nkx2-1
4588,Stat1,Scgb1a1
4589,Stat1,Krtap15
4590,Stat1,Mapk1
4591,Stat1,Gbp5
4592,Stat1,Vegfc
4593,Stat1,Tnfrsf8
4594,Stat1,Socs4
4595,Stat1,Socs5
4596,Stat1,Vegfa
4597,Stat1,Vegfb
4598,Stat1,Pfkp
4599,Stat1,App
4600,Stat1,Bace1
4601,Stat1,Cd36
4602,Stat1,Cd40
4603,Stat1,Cebpd
4604,Stat1,Cfb
4605,Stat1,Duox2
4606,Stat1,Egr1
4607,Stat1,Fcgr1
4608,Stat1,Gbp2
4609,Stat1,Gfi1
4610,Stat1,Ifnb1
4611,Stat1,Ifng
4612,Stat1,Il27
4613,Stat1,Il6
4614,Stat1,Irf1
4615,Stat1,Irf7
4616,Stat1,Irf9
4617,Stat1,Mdm2
4618,Stat1,Pdcd1
4619,Stat1,Pou3f1
4620,Stat1,Rc3h1
4621,Stat1,Runx2
4622,Stat1,Tbx21
4623,Stat1,Trp53
4624,Stat1,Upp1
4625,Stat2,Socs3
4626,Stat2,Socs1
4627,Stat2,Myc
4628,Stat2,Pim1
4629,Stat2,Socs7
4630,Stat2,Socs2
4631,Stat2,Socs5
4632,Stat2,Socs4
4633,Stat2,Ccnd1
4634,Stat2,Ccnd2
4635,Stat2,Ccnd3
4636,Stat2,Irf7
4637,Stat2,Pdcd1
4638,Stat2,Trp53
4639,Stat3,Dmbt1
4640,Stat3,Cpt1c
4641,Stat3,Crip2
4642,Stat3,Socs4
4643,Stat3,Socs5
4644,Stat3,Pfkp
4645,Stat3,Krtap15
4646,Stat3,Mapk1
4647,Stat3,Vegfc
4648,Stat3,Vegfb
4649,Stat3,Vegfa
4650,Stat3,Trh
4651,Stat3,Tnfrsf8
4652,Stat3,Tnf
4653,Stat3,Socs2
4654,Stat3,Stat3
4655,Stat3,Sfrp4
4656,Stat3,Apcs
4657,Stat3,Socs7
4658,Stat3,Ppargc1a
4659,Stat3,Pim2
4660,Stat3,Pim1
4661,Stat3,Pik3r1
4662,Stat3,Pgf
4663,Stat3,Myd88
4664,Stat3,Myc
4665,Stat3,Mt1
4666,Stat3,Mcl1
4667,Stat3,Lep
4668,Stat3,Il6
4669,Stat3,Il2ra
4670,Stat3,Hsp90ab1
4671,Stat3,Hif1a
4672,Stat3,Figf
4673,Stat3,Crp
4674,Stat3,Cpt1b
4675,Stat3,Cpt1a
4676,Stat3,Socs1
4677,Stat3,Socs3
4678,Stat3,Cebpd
4679,Stat3,Cebpb
4680,Stat3,Ccnd3
4681,Stat3,Ccnd2
4682,Stat3,Ccnd1
4683,Stat3,Akt1
4684,Stat3,Bace1
4685,Stat3,Batf
4686,Stat3,Bcl2
4687,Stat3,Bcl2l1
4688,Stat3,Cav1
4689,Stat3,Ccl20
4690,Stat3,Cdkn1b
4691,Stat3,Cdkn2d
4692,Stat3,Col1a1
4693,Stat3,Cxcl11
4694,Stat3,S1pr1
4695,Stat3,Eed
4696,Stat3,Egr1
4697,Stat3,Entpd1
4698,Stat3,Epor
4699,Stat3,Fos
4700,Stat3,Gfap
4701,Stat3,Gfi1
4702,Stat3,Hamp
4703,Stat3,Hgf
4704,Stat3,Igfbp5
4705,Stat3,Il10
4706,Stat3,Il12a
4707,Stat3,Il17f
4708,Stat3,Il21
4709,Stat3,Il23a
4710,Stat3,Jak3
4711,Stat3,Klf4
4712,Stat3,Lif
4713,Stat3,Ly6a
4714,Stat3,Maf
4715,Stat3,Mdc1
4716,Stat3,Mir21a
4717,Stat3,Mmp1a
4718,Stat3,Mmp2
4719,Stat3,Mmp9
4720,Stat3,Muc1
4721,Stat3,Nhlh2
4722,Stat3,Nkx2-5
4723,Stat3,Nos2
4724,Stat3,Nostrin
4725,Stat3,Nr0b1
4726,Stat3,Nt5e
4727,Stat3,Pcsk1
4728,Stat3,Phb
4729,Stat3,Pkd1
4730,Stat3,Pnp
4731,Stat3,Prdm1
4732,Stat3,Pten
4733,Stat3,Rc3h1
4734,Stat3,Reg3g
4735,Stat3,Rela
4736,Stat3,Rnls
4737,Stat3,Slc9a3
4738,Stat3,Sox6
4739,Stat3,Spi1
4740,Stat3,Srebf1
4741,Stat3,Tcf4
4742,Stat3,Tgfb1
4743,Stat3,Trp53
4744,Stat3,Twist1
4745,Stat3,Twist2
4746,Stat3,Vip
4747,Stat3,Wnt3a
4748,Stat4,Socs4
4749,Stat4,Socs5
4750,Stat4,Socs2
4751,Stat4,Socs7
4752,Stat4,Socs3
4753,Stat4,Ccnd3
4754,Stat4,Ccnd2
4755,Stat4,Ccnd1
4756,Stat4,Pim1
4757,Stat4,Myc
4758,Stat4,Socs1
4759,Stat4,Ifng
4760,Stat4,Il18r1
4761,Stat4,Irf4
4762,Stat4,Nos2
4763,Stat4,Prdx3
4764,Stat4,Tbx21
4765,Stat4,Ifngas1
4766,Stat5a,Bcl2l1
4767,Stat5a,Pim2
4768,Stat5a,Socs7
4769,Stat5a,Socs2
4770,Stat5a,Ccnd3
4771,Stat5a,Socs3
4772,Stat5a,Socs1
4773,Stat5a,Myc
4774,Stat5a,Clnk
4775,Stat5a,Socs5
4776,Stat5a,Socs4
4777,Stat5a,Pim1
4778,Stat5a,Ccnd2
4779,Stat5a,Ccnd1
4780,Stat5a,Ar
4781,Stat5a,Cdkn2b
4782,Stat5a,Csf2
4783,Stat5a,Csf3
4784,Stat5a,Csn1s1
4785,Stat5a,Csn2
4786,Stat5a,Dpagt1
4787,Stat5a,Dpf3
4788,Stat5a,Epor
4789,Stat5a,Fam89b
4790,Stat5a,Grb10
4791,Stat5a,Il10
4792,Stat5a,Il2ra
4793,Stat5a,Il9
4794,Stat5a,Mir21a
4795,Stat5a,Nr3c1
4796,Stat5a,Pck1
4797,Stat5a,Pdk4
4798,Stat5a,Prf1
4799,Stat5a,Psap
4800,Stat5a,Sftpb
4801,Stat5b,Socs3
4802,Stat5b,Ccnd2
4803,Stat5b,Ccnd3
4804,Stat5b,Cel
4805,Stat5b,Bcl2l1
4806,Stat5b,Ccnd1
4807,Stat5b,Socs5
4808,Stat5b,Socs4
4809,Stat5b,Socs2
4810,Stat5b,Socs7
4811,Stat5b,Pim2
4812,Stat5b,Pim1
4813,Stat5b,Myc
4814,Stat5b,Socs1
4815,Stat5b,Ar
4816,Stat5b,Csn2
4817,Stat5b,Dpf3
4818,Stat5b,Slc10a1
4819,Stat6,Itgb3
4820,Stat6,Ccnd1
4821,Stat6,Adam8
4822,Stat6,Ccnd2
4823,Stat6,Ccnd3
4824,Stat6,Socs3
4825,Stat6,Socs1
4826,Stat6,Ighg1
4827,Stat6,Il1r1
4828,Stat6,Il6
4829,Stat6,Myc
4830,Stat6,Ncoa3
4831,Stat6,Pim1
4832,Stat6,Socs7
4833,Stat6,Socs2
4834,Stat6,Tnf
4835,Stat6,Socs5
4836,Stat6,Socs4
4837,Stat6,Bcl2l1
4838,Stat6,Csn2
4839,Stat6,Egr1
4840,Stat6,Fcer2a
4841,Stat6,Foxp3
4842,Stat6,Gata3
4843,Stat6,Gfi1
4844,Stat6,Hand2
4845,Stat6,Il24
4846,Stat6,Il4
4847,Stat6,Il9
4848,Stat6,Tfec
4849,Stat6,Zfp157
4850,Tcf7,Ccnd2
4851,Tcf7,Ccnd1
4852,Tcf7,Birc5
4853,Tcf7,Ppard
4854,Tcf7,Myc
4855,Tcf7,Mmp7
4856,Tcf7,Mitf
4857,Tcf7,Jun
4858,Tcf7,Fosl1
4859,Tcf7,Ccnd3
4860,Tcf7,Bcl2l1
4861,Tcf7,Cd4
4862,Tcf7,Runx2
4863,Tcf7l1,Ccnd3
4864,Tcf7l1,Ccnd2
4865,Tcf7l1,Ccnd1
4866,Tcf7l1,Birc5
4867,Tcf7l1,Ppard
4868,Tcf7l1,Myc
4869,Tcf7l1,Mmp7
4870,Tcf7l1,Mitf
4871,Tcf7l1,Jun
4872,Tcf7l1,Fosl1
4873,Tcf7l2,Fosl1
4874,Tcf7l2,Ccnd3
4875,Tcf7l2,Ccnd2
4876,Tcf7l2,Ppard
4877,Tcf7l2,Myc
4878,Tcf7l2,Mmp7
4879,Tcf7l2,Mitf
4880,Tcf7l2,Jun
4881,Tcf7l2,Birc5
4882,Tcf7l2,Ccnd1
4883,Tcf7l2,Cd44
4884,Tcf7l2,Cdx1
4885,Tcf7l2,Myod1
4886,Tfdp1,Myc
4887,Tfdp1,Ccne1
4888,Tfdp1,Ccne2
4889,Tfdp1,Ccnd1
4890,Tfdp1,Cdkn1a
4891,Tfdp1,Mybl2
4892,Tfdp1,Tcf3
4893,Tfdp1,Trp53
4894,Tnf,Sele
4895,Tnf,Icam1
4896,Tnf,Vcam1
4897,Tnf,Casp3
4898,Tnf,Mmp9
4899,Trp53,Rprm
4900,Trp53,Trp53inp1
4901,Trp53,Pmaip1
4902,Trp53,Lrdd
4903,Trp53,Psrc1
4904,Trp53,Sfn
4905,Trp53,Ramp2
4906,Trp53,Ppm1d
4907,Trp53,Banp
4908,Trp53,Chek2
4909,Trp53,Rrm2b
4910,Trp53,Fkbp3
4911,Trp53,Gtse1
4912,Trp53,Polk
4913,Trp53,Ccnb1
4914,Trp53,Ppia
4915,Trp53,Mapk3
4916,Trp53,Rfwd2
4917,Trp53,Ing1
4918,Trp53,Cables2
4919,Trp53,Gdf15
4920,Trp53,Gadd45g
4921,Trp53,Scn3b
4922,Trp53,Daglb
4923,Trp53,Sesn2
4924,Trp53,Pias3
4925,Trp53,Gsn
4926,Trp53,Aamp
4927,Trp53,Wrn
4928,Trp53,Zmat3
4929,Trp53,Upp1
4930,Trp53,Tyrp1
4931,Trp53,Tyr
4932,Trp53,Tsc2
4933,Trp53,Trp73
4934,Trp53,Trp63
4935,Trp53,Traf4
4936,Trp53,Tnfrsf10b
4937,Trp53,Thbs1
4938,Trp53,Tert
4939,Trp53,Terc
4940,Trp53,Tep1
4941,Trp53,Ssrp1
4942,Trp53,Spp1
4943,Trp53,Serpinb5
4944,Trp53,Siah2
4945,Trp53,Siah1b
4946,Trp53,Siah1a
4947,Trp53,S100a4
4948,Trp53,Rrm2
4949,Trp53,Ret
4950,Trp53,Ptgs2
4951,Trp53,Pten
4952,Trp53,Prodh
4953,Trp53,Pml
4954,Trp53,Serpine1
4955,Trp53,Pik3ca
4956,Trp53,Abcb1a
4957,Trp53,Abcb1b
4958,Trp53,Nos2
4959,Trp53,Nkx3-1
4960,Trp53,Gadd45b
4961,Trp53,Mmp2
4962,Trp53,Mki67
4963,Trp53,Mgmt
4964,Trp53,Met
4965,Trp53,Mdm4
4966,Trp53,Mdm2
4967,Trp53,Bbc3
4968,Trp53,Stmn1
4969,Trp53,Krt19
4970,Trp53,Kit
4971,Trp53,Irs3
4972,Trp53,Inha
4973,Trp53,Igfbp3
4974,Trp53,Hras1
4975,Trp53,Hnrnpab
4976,Trp53,Hipk1
4977,Trp53,Hic1
4978,Trp53,Gja5
4979,Trp53,Fdxr
4980,Trp53,Fas
4981,Trp53,Sesn1
4982,Trp53,Expi
4983,Trp53,Erbb2
4984,Trp53,Epha2
4985,Trp53,Ei24
4986,Trp53,Egr1
4987,Trp53,Egfr
4988,Trp53,Eef1a2
4989,Trp53,Eef1a1
4990,Trp53,Dnmt1
4991,Trp53,Gadd45a
4992,Trp53,Cyp1b1
4993,Trp53,Csnk2a2
4994,Trp53,Csn3
4995,Trp53,Plk3
4996,Trp53,Chek1
4997,Trp53,Cdkn2a
4998,Trp53,Cdkn1b
4999,Trp53,Cdkn1a
5000,Trp53,Cdc42
5001,Trp53,Cdc25c
5002,Trp53,Cd82
5003,Trp53,Ccng2
5004,Trp53,Ccng1
5005,Trp53,Ccnd1
5006,Trp53,Bdkrb2
5007,Trp53,Bcl2
5008,Trp53,Bax
5009,Trp53,Atm
5010,Trp53,Rhob
5011,Trp53,Rhoa
5012,Trp53,Aqp3
5013,Trp53,Birc5
5014,Trp53,Apaf1
5015,Trp53,Akt1
5016,Trp53,Acta1
5017,Trp53,Ddb2
5018,Trp53,Bai1
5019,Trp53,Topors
5020,Trp53,Sirt1
5021,Trp53,Sgpp1
5022,Trp53,Sesn3
5023,Trp53,Ddit4
5024,Trp53,Glipr1
5025,Trp53,2300009N04Rik
5026,Trp53,Steap3
5027,Trp53,Rchy1
5028,Trp53,Shisa5
5029,Trp53,Perp
5030,Trp53,Cables1
5031,Trp53,Abcc1
5032,Trp53,Afp
5033,Trp53,Agt
5034,Trp53,Agtr1a
5035,Trp53,Amelx
5036,Trp53,Ankrd1
5037,Trp53,Atf3
5038,Trp53,Axl
5039,Trp53,Adgrb1
5040,Trp53,Bak1
5041,Trp53,Btg2
5042,Trp53,Casp3
5043,Trp53,Casp6
5044,Trp53,Casp7
5045,Trp53,Casp8
5046,Trp53,Ccna2
5047,Trp53,Ccnb2
5048,Trp53,Cdc2b
5049,Trp53,Cdk2
5050,Trp53,Cdk5
5051,Trp53,Cdkn1c
5052,Trp53,Cdkn2c
5053,Trp53,Ckap2
5054,Trp53,Ckm
5055,Trp53,Cks1b
5056,Trp53,Col2a1
5057,Trp53,Cxcr2
5058,Trp53,D7Ertd443e
5059,Trp53,Dusp1
5060,Trp53,Dusp2
5061,Trp53,Dusp4
5062,Trp53,Dyrk1a
5063,Trp53,E2f1
5064,Trp53,E4f1
5065,Trp53,Edil3
5066,Trp53,Elf4
5067,Trp53,Epcam
5068,Trp53,Uhrf1bp1
5069,Trp53,Fos
5070,Trp53,Foxm1
5071,Trp53,Foxo3
5072,Trp53,Foxp3
5073,Trp53,Fpr1
5074,Trp53,Gabre
5075,Trp53,Gap43
5076,Trp53,Gsk3b
5077,Trp53,Hdgf
5078,Trp53,Hgf
5079,Trp53,Hipk2
5080,Trp53,Hmox1
5081,Trp53,Hras
5082,Trp53,Hspa1b
5083,Trp53,Id2
5084,Trp53,Ifi202b
5085,Trp53,Igf1r
5086,Trp53,Ins2
5087,Trp53,Insr
5088,Trp53,Klf2
5089,Trp53,Lif
5090,Trp53,Ltf
5091,Trp53,Mxi1
5092,Trp53,Map4
5093,Trp53,Mapk1
5094,Trp53,Mcm7
5095,Trp53,Mcts1
5096,Trp53,Mir34a
5097,Trp53,Mt1
5098,Trp53,Myc
5099,Trp53,Myod1
5100,Trp53,Myog
5101,Trp53,Nanog
5102,Trp53,Ndrg1
5103,Trp53,Neurod2
5104,Trp53,Nfkb1
5105,Trp53,Nkx2-5
5106,Trp53,Notch1
5107,Trp53,Nr0b2
5108,Trp53,Nr3c1
5109,Trp53,Nupr1
5110,Trp53,Olfr17
5111,Trp53,Pappa
5112,Trp53,Pax2
5113,Trp53,Pcbp2
5114,Trp53,Pcna
5115,Trp53,Pdgfrb
5116,Trp53,Per2
5117,Trp53,Pkd1
5118,Trp53,Pla2g16
5119,Trp53,Pmp2
5120,Trp53,Prnp
5121,Trp53,Prox1
5122,Trp53,Psen1
5123,Trp53,Psme3
5124,Trp53,Ptgds
5125,Trp53,Ptk2
5126,Trp53,Ptprv
5127,Trp53,Rap2b
5128,Trp53,Reep5
5129,Trp53,Rela
5130,Trp53,Rps6ka1
5131,Trp53,Runx1
5132,Trp53,Sall2
5133,Trp53,Sin3a
5134,Trp53,Siva1
5135,Trp53,Slc19a2
5136,Trp53,Slc2a4
5137,Trp53,Slc6a6
5138,Trp53,Smad3
5139,Trp53,Smurf1
5140,Trp53,Sod2
5141,Trp53,Src
5142,Trp53,Srebf1
5143,Trp53,Tcf4
5144,Trp53,Tcf7l2
5145,Trp53,Tff2
5146,Trp53,Tpt1
5147,Trp53,Trp53
5148,Trp53,Tyms
5149,Trp53,Uhrf1
5150,Trp53,Zfp385a
5151,Trp53,Klf4
5152,Trp73,mmu-miR-34a-5p
5153,Trp73,Psrc1
5154,Trp73,Cables1
5155,Trp73,Bax
5156,Trp73,Bbc3
5157,Trp73,Casp8ap2
5158,Trp73,Cdkn1a
5159,Trp73,Cdkn1c
5160,Trp73,E2f1
5161,Trp73,Foxo3
5162,Trp73,Gls2
5163,Trp73,Hey2
5164,Trp73,Itch
5165,Trp73,Mdm2
5166,Trp73,Ngfr
5167,Trp73,Nr3c1
5168,Trp73,Pten
5169,Trp73,Pdgfrb
5170,Trp73,Pmaip1
5171,Trp73,Tpt1
5172,Trp73,Trp53
5173,Zbtb17,Cdkn2b
5174,Zbtb17,Mapk8
5175,Zbtb17,Slc11a1
5176,Abl1,Trp53
5177,Abl1,Trp73
5178,Apc,Ctnnb1
5179,Apc,Myc
5180,Apc,Spp1
5181,Apc,Tcf4
5182,Apc,Trp53
5183,Atm,Cdkn1a
5184,Atm,Sp7
5185,Atm,Trp53
5186,Batf2,Ccl5
5187,Batf2,Nos2
5188,Batf2,Tnf
5189,Batf3,Irf8
5190,Bmp4,Chst11
5191,Ccnd1,Cdkn2a
5192,Ciita,Col1a2
5193,Ciita,Nfatc1
5194,Ciita,Oscar
5195,Csf1,Cd36
5196,Csf2,Itgb3
5197,Dab2,Axin1
5198,Daxx,Birc2
5199,Daxx,Birc3
5200,Daxx,Nr5a1
5201,Daxx,Mapk8ip1
5202,Daxx,Trp53
5203,Ddx5,Igf2
5204,Dnmt1,Cdkn1a
5205,Dnmt1,Dnmt1
5206,Dnmt1,Mt1
5207,Dnmt1,Epcam
5208,Dnmt1,Trp53
5209,Dnmt3a,Dpp6
5210,Dnmt3a,Ifng
5211,Dnmt3a,Mdm2
5212,Dnmt3a,Mt1
5213,Dnmt3a,Nanog
5214,Dnmt3a,Pou5f1
